split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
0,6.5e-06,42,512,0.5422705314009661,6249.890700483092,42.0012077294686,0.5016462418478261,0.5371376811594203,4769.147342995169,32,0.5061382234299517,0.0,0.9996980676328503
0,6.75e-06,22,512,0.5277777777777778,3291.7083333333335,22.185084541062803,0.5055587465277778,0.5389492753623188,4622.790458937198,31,0.5077454397644927,0.0,0.9676932367149759
0,7e-06,22,512,0.5277777777777778,3289.8082729468597,22.16304347826087,0.5047491198671498,0.538647342995169,4475.753623188406,30,0.5073170676328502,0.0,0.970108695652174
0,7.25e-06,22,512,0.5283816425120773,3287.5794082125603,22.13677536231884,0.5045466918025362,0.5374396135265701,4323.203502415459,29,0.506096388134058,0.0,0.972524154589372
0,7.5e-06,22,512,0.5283816425120773,3285.6699879227053,22.113526570048307,0.5037391176026571,0.5362318840579711,4173.953804347826,28,0.5049272305253624,0.0,0.9758454106280193
0,7.75e-06,22,512,0.5283816425120773,3284.404589371981,22.09842995169082,0.5029275069444445,0.5356280193236715,4023.897946859903,27,0.5044428102355073,0.0,0.9776570048309179
0,8e-06,22,512,0.5280797101449275,3283.1437198067633,22.082729468599034,0.5018145603864733,0.5356280193236715,4023.897946859903,27,0.5034368357487923,0.0,0.9791666666666666
0,8.25e-06,22,512,0.528683574879227,3282.062198067633,22.070350241545892,0.501606561745169,0.5347222222222222,3875.2810990338166,26,0.5027511531551931,0.0,0.9806763285024155
0,8.5e-06,22,512,0.528683574879227,3281.287741545894,22.059782608695652,0.500792629076087,0.5335144927536232,3725.620471014493,25,0.50184671875,0.0,0.9827898550724637
0,8.75e-06,22,512,0.528683574879227,3280.2442632850243,22.04740338164251,0.49998143757548313,0.5335144927536232,3725.620471014493,25,0.5009153136322464,0.0,0.9879227053140096
0,9e-06,22,512,0.528683574879227,3279.7551328502414,22.041666666666668,0.49916577868357487,0.529891304347826,3577.5815217391305,24,0.4976930706521739,0.0,0.9891304347826086
0,9.25e-06,22,512,0.528683574879227,3279.2243357487923,22.03472222222222,0.49835074977355076,0.529891304347826,3577.5815217391305,24,0.49679867527173915,0.0,0.9906400966183575
0,9.5e-06,22,512,0.528683574879227,3278.788345410628,22.029589371980677,0.4975350855978261,0.5314009661835749,3427.957427536232,23,0.4988353706219807,0.0,0.991243961352657
0,9.75e-06,22,512,0.528683574879227,3278.38134057971,22.02415458937198,0.4967193568085749,0.5314009661835749,3427.957427536232,23,0.49797838126509664,0.0,0.9924516908212561
0,1e-05,22,512,0.528683574879227,3278.0307971014495,22.019927536231883,0.49590326690821257,0.528683574879227,3276.423007246377,22,0.49591934480676336,0.0,0.9933574879227053
1,1e-06,19,512,0.5857487922705314,63348.65821256039,445.6056763285024,0.522400134057971,0.5942028985507246,71816.84057971014,512,0.5223860579710146,0.8490338164251208,0.12107487922705314
1,1.25e-06,19,512,0.5845410628019324,59652.708333333336,419.8414855072464,0.5099751773852657,0.5942028985507246,71816.84057971014,512,0.504431847826087,0.7071256038647343,0.1292270531400966
1,1.5e-06,19,512,0.582427536231884,61676.351147343,433.3188405797101,0.4899130095108696,0.5942028985507246,71816.84057971014,512,0.48647763768115937,0.7765700483091788,0.1265096618357488
1,1.75e-06,19,512,0.5845410628019324,57626.57035024155,406.794384057971,0.4836945646890096,0.5836352657004831,28613.08031400966,204,0.5335623751509662,0.6515700483091788,0.1301328502415459
1,2e-06,19,512,0.5842391304347826,41715.784420289856,302.0824275362319,0.5008075615942029,0.5830314009661836,24247.730072463768,173,0.5345359408212561,0.3125,0.13707729468599034
1,2.25e-06,83,512,0.5836352657004831,20700.781702898552,157.09450483091788,0.5370585068689614,0.581219806763285,21298.018115942028,152,0.5332992660024154,0.0196256038647343,0.37530193236714976
1,2.5e-06,82,512,0.5815217391304348,19453.66092995169,147.6243961352657,0.5328875868055555,0.5797101449275363,19060.115640096617,136,0.5320598558272946,0.012983091787439614,0.3991545893719807
1,2.75e-06,83,512,0.5785024154589372,11620.981884057972,83.14402173913044,0.5465447152777778,0.5815217391304348,17225.243055555555,123,0.5341523207276571,0.0,0.9894323671497585
1,3e-06,83,512,0.5785024154589372,11616.235809178745,83.08635265700484,0.543653708031401,0.5797101449275363,15675.169082125603,112,0.5326846376811595,0.0,0.9927536231884058
1,3.25e-06,83,512,0.5785024154589372,11613.767814009661,83.0534420289855,0.5407576700634058,0.5797101449275363,14403.940217391304,103,0.5328973392210146,0.0,0.9954710144927537
1,3.5e-06,83,512,0.5791062801932367,11725.211352657005,84.24305555555556,0.5380680404589372,0.5833333333333334,13142.017512077295,94,0.5373362720410628,0.0,0.9329710144927537
1,3.75e-06,83,512,0.5791062801932367,11690.561292270531,83.90821256038647,0.5352666753472222,0.5788043478260869,12174.85597826087,87,0.5331486379076087,0.0,0.9480676328502415
1,4e-06,83,512,0.5791062801932367,11668.160326086956,83.67240338164251,0.5324336388888888,0.5772946859903382,11193.001811594202,80,0.5325226787439614,0.0,0.9577294685990339
1,4.25e-06,82,512,0.5785024154589372,11516.40579710145,82.54045893719807,0.529557690821256,0.5763888888888888,10483.10899758454,75,0.5318356756491546,0.0,0.9631642512077294
1,4.5e-06,82,512,0.5778985507246377,11504.321557971014,82.40821256038647,0.5261291037137681,0.5733695652173914,9649.619263285023,69,0.5299462785326087,0.0,0.9710144927536232
1,4.75e-06,82,512,0.5778985507246377,11495.92693236715,82.31521739130434,0.5232928977958937,0.5757850241545893,9092.531099033817,65,0.5325955014341787,0.0,0.9773550724637681
1,5e-06,82,512,0.5778985507246377,11490.07850241546,82.2445652173913,0.5204481582125604,0.5769927536231884,8531.789553140097,61,0.5343338058574879,0.0,0.9836956521739131
1,5.25e-06,82,512,0.5778985507246377,11485.933876811594,82.19263285024155,0.5175973978713768,0.5760869565217391,7968.470108695652,57,0.534252488451087,0.0,0.9864130434782609
1,5.5e-06,82,512,0.5775966183574879,11482.273550724638,82.15549516908213,0.5144441138285024,0.5742753623188406,7406.236111111111,53,0.5335410637077295,0.0,0.9885265700483091
1,5.75e-06,41,512,0.5682367149758454,5742.161835748792,41.0018115942029,0.5352192844202899,0.5715579710144928,6990.870169082125,50,0.5313604675422705,0.0,0.9990942028985508
