generator,split_seed,method,target,attained_quality,mean_length,samples,matched_feasible,matched_length,matched_saving_percent
llama3.2_3b,72,shape_jensen_moment,0.55,0.5293204080606873,312185.1625,166.2975,True,159489.11887280547,-95.74072808626617
llama3.2_3b,72,shape_jensen_moment,0.6,0.5724193144657221,653349.875,324.98,True,281248.2516041845,-132.30362189753046
llama3.2_3b,72,shape_empirical_moment,0.3,0.2723558833584626,7261.465,4.2825,True,7076.210075103729,-2.617996398213984
llama3.2_3b,72,shape_empirical_moment,0.35,0.28577986916833464,9011.7775,5.305,True,8350.936862838782,-7.913371254211299
llama3.2_3b,72,shape_empirical_moment,0.4,0.3257556863165225,15618.8725,9.4125,True,14169.386503063464,-10.22970187610559
llama3.2_3b,72,shape_empirical_moment,0.45,0.3886361568626675,39661.12,21.555,True,29263.88999120251,-35.529213689373385
llama3.2_3b,72,shape_empirical_moment,0.5,0.4741650610034506,103831.605,71.315,True,85548.80802677486,-21.371188441927824
llama3.2_3b,72,shape_empirical_moment,0.55,0.5293204080606873,312185.1625,166.2975,True,159489.11887280547,-95.74072808626617
llama3.2_3b,72,shape_empirical_moment,0.6,0.5724193144657221,653349.875,324.98,True,281248.2516041845,-132.30362189753046
llama3.2_3b,73,rank_jensen_bound,0.3,0.30149477529214375,9204.3225,5.05,True,8249.038332973307,-11.580551919709258
llama3.2_3b,73,rank_jensen_bound,0.35,0.3304062021032981,15354.705,8.3225,True,12253.378330633392,-25.309972365851998
llama3.2_3b,73,rank_jensen_bound,0.4,0.3807477174595246,33737.4725,17.885,True,23157.378896904975,-45.68778552269177
llama3.2_3b,73,rank_jensen_bound,0.45,0.46068527931704345,97681.5125,51.8125,True,66329.71163765472,-47.26660208265878
llama3.2_3b,73,rank_jensen_bound,0.5,0.5324314259930989,316804.61,182.1375,True,170900.96386344358,-85.37321430974434
llama3.2_3b,73,rank_jensen_bound,0.55,0.5858617601745586,744288.7925,386.2975,True,354322.396233832,-110.05976489524896
llama3.2_3b,73,rank_jensen_bound,0.6,0.6176779286789774,1145448.045,584.31,True,561902.6164857255,-103.85170159269026
llama3.2_3b,73,rank_empirical_bound,0.3,0.30149477529214375,9204.3225,5.05,True,8249.038332973307,-11.580551919709258
llama3.2_3b,73,rank_empirical_bound,0.35,0.3304062021032981,15354.705,8.3225,True,12253.378330633392,-25.309972365851998
llama3.2_3b,73,rank_empirical_bound,0.4,0.3807477174595246,33737.4725,17.885,True,23157.378896904975,-45.68778552269177
llama3.2_3b,73,rank_empirical_bound,0.45,0.46068527931704345,97681.5125,51.8125,True,66329.71163765472,-47.26660208265878
llama3.2_3b,73,rank_empirical_bound,0.5,0.5324314259930989,316804.61,182.1375,True,170900.96386344358,-85.37321430974434
llama3.2_3b,73,rank_empirical_bound,0.55,0.5858617601745586,744288.7925,386.2975,True,354322.396233832,-110.05976489524896
llama3.2_3b,73,rank_empirical_bound,0.6,0.6176779286789774,1145448.045,584.31,True,561902.6164857255,-103.85170159269026
llama3.2_3b,73,shape_jensen_bound,0.3,0.30149477529214375,9204.3225,5.05,True,8249.038332973307,-11.580551919709258
llama3.2_3b,73,shape_jensen_bound,0.35,0.3304062021032981,15354.705,8.3225,True,12253.378330633392,-25.309972365851998
llama3.2_3b,73,shape_jensen_bound,0.4,0.3807477174595246,33737.4725,17.885,True,23157.378896904975,-45.68778552269177
llama3.2_3b,73,shape_jensen_bound,0.45,0.46068527931704345,97681.5125,51.8125,True,66329.71163765472,-47.26660208265878
llama3.2_3b,73,shape_jensen_bound,0.5,0.5324314259930989,316804.61,182.1375,True,170900.96386344358,-85.37321430974434
llama3.2_3b,73,shape_jensen_bound,0.55,0.5858617601745586,744288.7925,386.2975,True,354322.396233832,-110.05976489524896
llama3.2_3b,73,shape_jensen_bound,0.6,0.6176779286789774,1145448.045,584.31,True,561902.6164857255,-103.85170159269026
llama3.2_3b,73,shape_empirical_bound,0.3,0.30149477529214375,9204.3225,5.05,True,8249.038332973307,-11.580551919709258
llama3.2_3b,73,shape_empirical_bound,0.35,0.3304062021032981,15354.705,8.3225,True,12253.378330633392,-25.309972365851998
llama3.2_3b,73,shape_empirical_bound,0.4,0.3807477174595246,33737.4725,17.885,True,23157.378896904975,-45.68778552269177
llama3.2_3b,73,shape_empirical_bound,0.45,0.46068527931704345,97681.5125,51.8125,True,66329.71163765472,-47.26660208265878
llama3.2_3b,73,shape_empirical_bound,0.5,0.5324314259930989,316804.61,182.1375,True,170900.96386344358,-85.37321430974434
llama3.2_3b,73,shape_empirical_bound,0.55,0.5858617601745586,744288.7925,386.2975,True,354322.396233832,-110.05976489524896
llama3.2_3b,73,shape_empirical_bound,0.6,0.6176779286789774,1145448.045,584.31,True,561902.6164857255,-103.85170159269026
llama3.2_3b,73,rank_jensen_moment,0.3,0.2937712693826223,7648.5375,4.2475,True,7477.4652981829,-2.2878367868677696
llama3.2_3b,73,rank_jensen_moment,0.35,0.30458637440363384,9554.0425,5.225,True,8557.887000502265,-11.640203936313597
llama3.2_3b,73,rank_jensen_moment,0.4,0.3410143727847059,16764.045,9.0975,True,14403.895773879593,-16.385492252730426
llama3.2_3b,73,rank_jensen_moment,0.45,0.40470618925111296,43652.7325,22.585,True,32039.05957582965,-36.248482564487404
llama3.2_3b,73,rank_jensen_moment,0.5,0.47403844072757756,113121.7425,69.68,True,78288.88664333828,-44.4927209341349
llama3.2_3b,73,rank_jensen_moment,0.55,0.5399172128707618,371874.54,206.2275,True,188252.22691465248,-97.54057951654191
llama3.2_3b,73,rank_jensen_moment,0.6,0.5904867326132779,829444.715,427.295,True,374292.2625387439,-121.60348957631525
llama3.2_3b,73,rank_empirical_moment,0.3,0.2937712693826223,7648.5375,4.2475,True,7477.4652981829,-2.2878367868677696
llama3.2_3b,73,rank_empirical_moment,0.35,0.30458637440363384,9554.0425,5.225,True,8557.887000502265,-11.640203936313597
llama3.2_3b,73,rank_empirical_moment,0.4,0.3410143727847059,16764.045,9.0975,True,14403.895773879593,-16.385492252730426
llama3.2_3b,73,rank_empirical_moment,0.45,0.40470618925111296,43652.7325,22.585,True,32039.05957582965,-36.248482564487404
llama3.2_3b,73,rank_empirical_moment,0.5,0.47403844072757756,113121.7425,69.68,True,78288.88664333828,-44.4927209341349
llama3.2_3b,73,rank_empirical_moment,0.55,0.5399172128707618,371874.54,206.2275,True,188252.22691465248,-97.54057951654191
llama3.2_3b,73,rank_empirical_moment,0.6,0.5904867326132779,829444.715,427.295,True,374292.2625387439,-121.60348957631525
llama3.2_3b,73,shape_jensen_moment,0.3,0.2937712693826223,7648.5375,4.2475,True,7477.4652981829,-2.2878367868677696
llama3.2_3b,73,shape_jensen_moment,0.35,0.30458637440363384,9554.0425,5.225,True,8557.887000502265,-11.640203936313597
llama3.2_3b,73,shape_jensen_moment,0.4,0.3410143727847059,16764.045,9.0975,True,14403.895773879593,-16.385492252730426
llama3.2_3b,73,shape_jensen_moment,0.45,0.40470618925111296,43652.7325,22.585,True,32039.05957582965,-36.248482564487404
llama3.2_3b,73,shape_jensen_moment,0.5,0.47403844072757756,113121.7425,69.68,True,78288.88664333828,-44.4927209341349
llama3.2_3b,73,shape_jensen_moment,0.55,0.5399172128707618,371874.54,206.2275,True,188252.22691465248,-97.54057951654191
llama3.2_3b,73,shape_jensen_moment,0.6,0.5904867326132779,829444.715,427.295,True,374292.2625387439,-121.60348957631525
llama3.2_3b,73,shape_empirical_moment,0.3,0.2937712693826223,7648.5375,4.2475,True,7477.4652981829,-2.2878367868677696
llama3.2_3b,73,shape_empirical_moment,0.35,0.30458637440363384,9554.0425,5.225,True,8557.887000502265,-11.640203936313597
llama3.2_3b,73,shape_empirical_moment,0.4,0.3410143727847059,16764.045,9.0975,True,14403.895773879593,-16.385492252730426
llama3.2_3b,73,shape_empirical_moment,0.45,0.40470618925111296,43652.7325,22.585,True,32039.05957582965,-36.248482564487404
llama3.2_3b,73,shape_empirical_moment,0.5,0.47403844072757756,113121.7425,69.68,True,78288.88664333828,-44.4927209341349
llama3.2_3b,73,shape_empirical_moment,0.55,0.5399172128707618,371874.54,206.2275,True,188252.22691465248,-97.54057951654191
llama3.2_3b,73,shape_empirical_moment,0.6,0.5904867326132779,829444.715,427.295,True,374292.2625387439,-121.60348957631525
llama3.2_3b,74,rank_jensen_bound,0.3,0.3046901730506913,9879.6675,5.1675,True,8671.798709108587,-13.928699585966008
llama3.2_3b,74,rank_jensen_bound,0.35,0.3353795762411222,16294.79,8.4,True,13295.405370951008,-22.559557571688018
llama3.2_3b,74,rank_jensen_bound,0.4,0.3857928492868924,37299.44,18.7525,True,25701.52793390567,-45.12537968917509
llama3.2_3b,74,rank_jensen_bound,0.45,0.472456458148695,95223.64,49.745,True,76703.23577199655,-24.14553185612156
llama3.2_3b,74,rank_jensen_bound,0.5,0.5470049720357328,287542.8975,169.39,True,179480.3447795925,-60.20857206013937
llama3.2_3b,74,rank_jensen_bound,0.55,0.5924566917025735,691639.6875,355.3375,True,342279.57034920366,-102.06864429401054
llama3.2_3b,74,rank_jensen_bound,0.6,0.6215610185865074,1016460.5325,527.1575,True,513413.75801265164,-97.98077410986564
llama3.2_3b,74,rank_empirical_bound,0.3,0.3046901730506913,9879.6675,5.1675,True,8671.798709108587,-13.928699585966008
llama3.2_3b,74,rank_empirical_bound,0.35,0.3353795762411222,16294.79,8.4,True,13295.405370951008,-22.559557571688018
llama3.2_3b,74,rank_empirical_bound,0.4,0.3857928492868924,37299.44,18.7525,True,25701.52793390567,-45.12537968917509
llama3.2_3b,74,rank_empirical_bound,0.45,0.472456458148695,95223.64,49.745,True,76703.23577199655,-24.14553185612156
llama3.2_3b,74,rank_empirical_bound,0.5,0.5470049720357328,287542.8975,169.39,True,179480.3447795925,-60.20857206013937
llama3.2_3b,74,rank_empirical_bound,0.55,0.5924566917025735,691639.6875,355.3375,True,342279.57034920366,-102.06864429401054
llama3.2_3b,74,rank_empirical_bound,0.6,0.6215610185865074,1016460.5325,527.1575,True,513413.75801265164,-97.98077410986564
llama3.2_3b,74,shape_jensen_bound,0.3,0.3046901730506913,9879.6675,5.1675,True,8671.798709108587,-13.928699585966008
llama3.2_3b,74,shape_jensen_bound,0.35,0.3353795762411222,16294.79,8.4,True,13295.405370951008,-22.559557571688018
llama3.2_3b,74,shape_jensen_bound,0.4,0.3857928492868924,37299.44,18.7525,True,25701.52793390567,-45.12537968917509
llama3.2_3b,74,shape_jensen_bound,0.45,0.472456458148695,95223.64,49.745,True,76703.23577199655,-24.14553185612156
llama3.2_3b,74,shape_jensen_bound,0.5,0.5470049720357328,287542.8975,169.39,True,179480.3447795925,-60.20857206013937
llama3.2_3b,74,shape_jensen_bound,0.55,0.5924566917025735,691639.6875,355.3375,True,342279.57034920366,-102.06864429401054
llama3.2_3b,74,shape_jensen_bound,0.6,0.6215610185865074,1016460.5325,527.1575,True,513413.75801265164,-97.98077410986564
llama3.2_3b,74,shape_empirical_bound,0.3,0.3046901730506913,9879.6675,5.1675,True,8671.798709108587,-13.928699585966008
llama3.2_3b,74,shape_empirical_bound,0.35,0.3353795762411222,16294.79,8.4,True,13295.405370951008,-22.559557571688018
llama3.2_3b,74,shape_empirical_bound,0.4,0.3857928492868924,37299.44,18.7525,True,25701.52793390567,-45.12537968917509
llama3.2_3b,74,shape_empirical_bound,0.45,0.472456458148695,95223.64,49.745,True,76703.23577199655,-24.14553185612156
llama3.2_3b,74,shape_empirical_bound,0.5,0.5470049720357328,287542.8975,169.39,True,179480.3447795925,-60.20857206013937
llama3.2_3b,74,shape_empirical_bound,0.55,0.5924566917025735,691639.6875,355.3375,True,342279.57034920366,-102.06864429401054
llama3.2_3b,74,shape_empirical_bound,0.6,0.6215610185865074,1016460.5325,527.1575,True,513413.75801265164,-97.98077410986564
llama3.2_3b,74,rank_jensen_moment,0.3,0.2936079048828223,7923.595,4.2775,True,7678.810465560501,-3.1877923740579295
llama3.2_3b,74,rank_jensen_moment,0.35,0.3097072296027289,10207.895,5.325,True,9121.334679356381,-11.912295281772177
llama3.2_3b,74,rank_jensen_moment,0.4,0.34203379353533364,17884.0875,9.1825,True,14826.841768811673,-20.6196692381196
llama3.2_3b,74,rank_jensen_moment,0.45,0.4023470319923827,41637.705,21.5775,True,31581.829266000874,-31.840700705784286
llama3.2_3b,74,rank_jensen_moment,0.5,0.4893775011018731,108206.9775,74.1325,True,92764.76607667288,-16.646634359605518
llama3.2_3b,74,rank_jensen_moment,0.55,0.5528239935237741,315443.4325,182.09,True,194499.81207591287,-62.18187006622047
llama3.2_3b,74,rank_jensen_moment,0.6,0.5981795071373589,723314.8575,376.51,True,364882.0202728592,-98.2325292320801
llama3.2_3b,74,rank_empirical_moment,0.3,0.2936079048828223,7923.595,4.2775,True,7678.810465560501,-3.1877923740579295
llama3.2_3b,74,rank_empirical_moment,0.35,0.3097072296027289,10207.895,5.325,True,9121.334679356381,-11.912295281772177
llama3.2_3b,74,rank_empirical_moment,0.4,0.34203379353533364,17884.0875,9.1825,True,14826.841768811673,-20.6196692381196
llama3.2_3b,74,rank_empirical_moment,0.45,0.4023470319923827,41637.705,21.5775,True,31581.829266000874,-31.840700705784286
llama3.2_3b,74,rank_empirical_moment,0.5,0.4893775011018731,108206.9775,74.1325,True,92764.76607667288,-16.646634359605518
llama3.2_3b,74,rank_empirical_moment,0.55,0.5528239935237741,315443.4325,182.09,True,194499.81207591287,-62.18187006622047
llama3.2_3b,74,rank_empirical_moment,0.6,0.5981795071373589,723314.8575,376.51,True,364882.0202728592,-98.2325292320801
llama3.2_3b,74,shape_jensen_moment,0.3,0.2936079048828223,7923.595,4.2775,True,7678.810465560501,-3.1877923740579295
llama3.2_3b,74,shape_jensen_moment,0.35,0.3097072296027289,10207.895,5.325,True,9121.334679356381,-11.912295281772177
llama3.2_3b,74,shape_jensen_moment,0.4,0.34203379353533364,17884.0875,9.1825,True,14826.841768811673,-20.6196692381196
llama3.2_3b,74,shape_jensen_moment,0.45,0.4023470319923827,41637.705,21.5775,True,31581.829266000874,-31.840700705784286
llama3.2_3b,74,shape_jensen_moment,0.5,0.4893775011018731,108206.9775,74.1325,True,92764.76607667288,-16.646634359605518
llama3.2_3b,74,shape_jensen_moment,0.55,0.5528239935237741,315443.4325,182.09,True,194499.81207591287,-62.18187006622047
llama3.2_3b,74,shape_jensen_moment,0.6,0.5981795071373589,723314.8575,376.51,True,364882.0202728592,-98.2325292320801
llama3.2_3b,74,shape_empirical_moment,0.3,0.2936079048828223,7923.595,4.2775,True,7678.810465560501,-3.1877923740579295
llama3.2_3b,74,shape_empirical_moment,0.35,0.3097072296027289,10207.895,5.325,True,9121.334679356381,-11.912295281772177
llama3.2_3b,74,shape_empirical_moment,0.4,0.34203379353533364,17884.0875,9.1825,True,14826.841768811673,-20.6196692381196
llama3.2_3b,74,shape_empirical_moment,0.45,0.4023470319923827,41637.705,21.5775,True,31581.829266000874,-31.840700705784286
llama3.2_3b,74,shape_empirical_moment,0.5,0.4893775011018731,108206.9775,74.1325,True,92764.76607667288,-16.646634359605518
llama3.2_3b,74,shape_empirical_moment,0.55,0.5528239935237741,315443.4325,182.09,True,194499.81207591287,-62.18187006622047
llama3.2_3b,74,shape_empirical_moment,0.6,0.5981795071373589,723314.8575,376.51,True,364882.0202728592,-98.2325292320801
llama3.2_3b,75,rank_jensen_bound,0.3,0.3030413049600581,9832.5125,5.3025,True,9151.1273505709,-7.445914840061674
llama3.2_3b,75,rank_jensen_bound,0.35,0.33069147318135494,15243.2275,8.2875,True,13362.870289173094,-14.07150687042451
llama3.2_3b,75,rank_jensen_bound,0.4,0.3799073840425201,34656.8325,17.7275,True,24861.54471335033,-39.39935309566556
llama3.2_3b,75,rank_jensen_bound,0.45,0.4587806013606705,99735.2375,50.7725,True,71110.2811143405,-40.254314758835676
llama3.2_3b,75,rank_jensen_bound,0.5,0.5293542002334752,322160.8075,164.8775,True,164382.55103614496,-95.98236276863854
llama3.2_3b,75,rank_jensen_bound,0.55,0.5754587339195278,762122.8025,347.705,True,302808.0766028418,-151.68509738912545
llama3.2_3b,75,rank_jensen_bound,0.6,0.6052588923232414,1102413.02,510.17,True,450398.5391491677,-144.76389778761947
llama3.2_3b,75,rank_empirical_bound,0.3,0.3030413049600581,9832.5125,5.3025,True,9151.1273505709,-7.445914840061674
llama3.2_3b,75,rank_empirical_bound,0.35,0.33069147318135494,15243.2275,8.2875,True,13362.870289173094,-14.07150687042451
llama3.2_3b,75,rank_empirical_bound,0.4,0.3799073840425201,34656.8325,17.7275,True,24861.54471335033,-39.39935309566556
llama3.2_3b,75,rank_empirical_bound,0.45,0.4587806013606705,99735.2375,50.7725,True,71110.2811143405,-40.254314758835676
llama3.2_3b,75,rank_empirical_bound,0.5,0.5293542002334752,322160.8075,164.8775,True,164382.55103614496,-95.98236276863854
llama3.2_3b,75,rank_empirical_bound,0.55,0.5754587339195278,762122.8025,347.705,True,302808.0766028418,-151.68509738912545
llama3.2_3b,75,rank_empirical_bound,0.6,0.6052588923232414,1102413.02,510.17,True,450398.5391491677,-144.76389778761947
llama3.2_3b,75,shape_jensen_bound,0.3,0.3030413049600581,9832.5125,5.3025,True,9151.1273505709,-7.445914840061674
llama3.2_3b,75,shape_jensen_bound,0.35,0.33069147318135494,15243.2275,8.2875,True,13362.870289173094,-14.07150687042451
llama3.2_3b,75,shape_jensen_bound,0.4,0.3799073840425201,34656.8325,17.7275,True,24861.54471335033,-39.39935309566556
llama3.2_3b,75,shape_jensen_bound,0.45,0.4587806013606705,99735.2375,50.7725,True,71110.2811143405,-40.254314758835676
llama3.2_3b,75,shape_jensen_bound,0.5,0.5293542002334752,322160.8075,164.8775,True,164382.55103614496,-95.98236276863854
llama3.2_3b,75,shape_jensen_bound,0.55,0.5754587339195278,762122.8025,347.705,True,302808.0766028418,-151.68509738912545
llama3.2_3b,75,shape_jensen_bound,0.6,0.6052588923232414,1102413.02,510.17,True,450398.5391491677,-144.76389778761947
llama3.2_3b,75,shape_empirical_bound,0.3,0.3030413049600581,9832.5125,5.3025,True,9151.1273505709,-7.445914840061674
llama3.2_3b,75,shape_empirical_bound,0.35,0.33069147318135494,15243.2275,8.2875,True,13362.870289173094,-14.07150687042451
llama3.2_3b,75,shape_empirical_bound,0.4,0.3799073840425201,34656.8325,17.7275,True,24861.54471335033,-39.39935309566556
llama3.2_3b,75,shape_empirical_bound,0.45,0.4587806013606705,99735.2375,50.7725,True,71110.2811143405,-40.254314758835676
llama3.2_3b,75,shape_empirical_bound,0.5,0.5293542002334752,322160.8075,164.8775,True,164382.55103614496,-95.98236276863854
llama3.2_3b,75,shape_empirical_bound,0.55,0.5754587339195278,762122.8025,347.705,True,302808.0766028418,-151.68509738912545
llama3.2_3b,75,shape_empirical_bound,0.6,0.6052588923232414,1102413.02,510.17,True,450398.5391491677,-144.76389778761947
llama3.2_3b,75,rank_jensen_moment,0.3,0.29163599343369506,7933.2675,4.255,True,7755.328715980802,-2.2944067303366955
llama3.2_3b,75,rank_jensen_moment,0.35,0.3077807940793919,10225.9675,5.4925,True,9835.560390082674,-3.9693428176291734
llama3.2_3b,75,rank_jensen_moment,0.4,0.33945206884963225,16718.28,9.3575,True,15175.034314748507,-10.16963555562851
llama3.2_3b,75,rank_jensen_moment,0.45,0.39773058719757437,43909.81,22.335,True,31298.96761347766,-40.2915602273475
llama3.2_3b,75,rank_jensen_moment,0.5,0.47534370291242645,119864.245,76.745,True,87879.88602499073,-36.39553989170372
llama3.2_3b,75,rank_jensen_moment,0.55,0.5341699774353988,387377.19,190.72,True,172171.23696758295,-124.99529934430154
llama3.2_3b,75,rank_jensen_moment,0.6,0.5776275277397496,817276.17,371.8825,True,311564.93709386146,-162.31326850292817
llama3.2_3b,75,rank_empirical_moment,0.3,0.29163599343369506,7933.2675,4.255,True,7755.328715980802,-2.2944067303366955
llama3.2_3b,75,rank_empirical_moment,0.35,0.3077807940793919,10225.9675,5.4925,True,9835.560390082674,-3.9693428176291734
llama3.2_3b,75,rank_empirical_moment,0.4,0.33945206884963225,16718.28,9.3575,True,15175.034314748507,-10.16963555562851
llama3.2_3b,75,rank_empirical_moment,0.45,0.39773058719757437,43909.81,22.335,True,31298.96761347766,-40.2915602273475
llama3.2_3b,75,rank_empirical_moment,0.5,0.47534370291242645,119864.245,76.745,True,87879.88602499073,-36.39553989170372
llama3.2_3b,75,rank_empirical_moment,0.55,0.5341699774353988,387377.19,190.72,True,172171.23696758295,-124.99529934430154
llama3.2_3b,75,rank_empirical_moment,0.6,0.5776275277397496,817276.17,371.8825,True,311564.93709386146,-162.31326850292817
llama3.2_3b,75,shape_jensen_moment,0.3,0.29163599343369506,7933.2675,4.255,True,7755.328715980802,-2.2944067303366955
llama3.2_3b,75,shape_jensen_moment,0.35,0.3077807940793919,10225.9675,5.4925,True,9835.560390082674,-3.9693428176291734
llama3.2_3b,75,shape_jensen_moment,0.4,0.33945206884963225,16718.28,9.3575,True,15175.034314748507,-10.16963555562851
llama3.2_3b,75,shape_jensen_moment,0.45,0.39773058719757437,43909.81,22.335,True,31298.96761347766,-40.2915602273475
llama3.2_3b,75,shape_jensen_moment,0.5,0.47534370291242645,119864.245,76.745,True,87879.88602499073,-36.39553989170372
llama3.2_3b,75,shape_jensen_moment,0.55,0.5341699774353988,387377.19,190.72,True,172171.23696758295,-124.99529934430154
llama3.2_3b,75,shape_jensen_moment,0.6,0.5776275277397496,817276.17,371.8825,True,311564.93709386146,-162.31326850292817
llama3.2_3b,75,shape_empirical_moment,0.3,0.29163599343369506,7933.2675,4.255,True,7755.328715980802,-2.2944067303366955
llama3.2_3b,75,shape_empirical_moment,0.35,0.3077807940793919,10225.9675,5.4925,True,9835.560390082674,-3.9693428176291734
llama3.2_3b,75,shape_empirical_moment,0.4,0.33945206884963225,16718.28,9.3575,True,15175.034314748507,-10.16963555562851
llama3.2_3b,75,shape_empirical_moment,0.45,0.39773058719757437,43909.81,22.335,True,31298.96761347766,-40.2915602273475
llama3.2_3b,75,shape_empirical_moment,0.5,0.47534370291242645,119864.245,76.745,True,87879.88602499073,-36.39553989170372
llama3.2_3b,75,shape_empirical_moment,0.55,0.5341699774353988,387377.19,190.72,True,172171.23696758295,-124.99529934430154
llama3.2_3b,75,shape_empirical_moment,0.6,0.5776275277397496,817276.17,371.8825,True,311564.93709386146,-162.31326850292817
mistral_7b,71,rank_jensen_bound,0.3,0.30210210987697866,9878.4,5.1825,True,9663.72806882687,-2.221419411268588
mistral_7b,71,rank_jensen_bound,0.35,0.3292071673505535,15534.9675,8.1225,True,13858.063650451535,-12.100563916040507
mistral_7b,71,rank_jensen_bound,0.4,0.3917774204757085,31115.185,16.1225,True,27058.36456909649,-14.992851547047415
mistral_7b,71,rank_jensen_bound,0.45,0.4804427449269239,83831.57,47.475,True,77403.19081175965,-8.305057092379853
mistral_7b,71,rank_jensen_bound,0.5,0.540966936137408,222510.385,136.2125,True,213762.29992703258,-4.092435886006829
mistral_7b,71,rank_jensen_bound,0.55,0.5887644665613656,556077.8175,315.8675,True,519979.6457649723,-6.942227840845883
mistral_7b,71,rank_jensen_bound,0.6,0.6144686016885694,969013.4325,520.4175,True,888149.9095132765,-9.104715557651556
mistral_7b,71,rank_empirical_bound,0.3,0.30210210987697866,9878.4,5.1825,True,9663.72806882687,-2.221419411268588
mistral_7b,71,rank_empirical_bound,0.35,0.3292071673505535,15534.9675,8.1225,True,13858.063650451535,-12.100563916040507
mistral_7b,71,rank_empirical_bound,0.4,0.3917774204757085,31115.185,16.1225,True,27058.36456909649,-14.992851547047415
mistral_7b,71,rank_empirical_bound,0.45,0.4804427449269239,83831.57,47.475,True,77403.19081175965,-8.305057092379853
mistral_7b,71,rank_empirical_bound,0.5,0.540966936137408,222510.385,136.2125,True,213762.29992703258,-4.092435886006829
mistral_7b,71,rank_empirical_bound,0.55,0.5887644665613656,556077.8175,315.8675,True,519979.6457649723,-6.942227840845883
mistral_7b,71,rank_empirical_bound,0.6,0.6144686016885694,969013.4325,520.4175,True,888149.9095132765,-9.104715557651556
mistral_7b,71,shape_jensen_bound,0.3,0.30210210987697866,9878.4,5.1825,True,9663.72806882687,-2.221419411268588
mistral_7b,71,shape_jensen_bound,0.35,0.3292071673505535,15534.9675,8.1225,True,13858.063650451535,-12.100563916040507
mistral_7b,71,shape_jensen_bound,0.4,0.3917774204757085,31115.185,16.1225,True,27058.36456909649,-14.992851547047415
mistral_7b,71,shape_jensen_bound,0.45,0.4804427449269239,83831.57,47.475,True,77403.19081175965,-8.305057092379853
mistral_7b,71,shape_jensen_bound,0.5,0.540966936137408,222510.385,136.2125,True,213762.29992703258,-4.092435886006829
mistral_7b,71,shape_jensen_bound,0.55,0.5887644665613656,556077.8175,315.8675,True,519979.6457649723,-6.942227840845883
mistral_7b,71,shape_jensen_bound,0.6,0.6144686016885694,969013.4325,520.4175,True,888149.9095132765,-9.104715557651556
mistral_7b,71,shape_empirical_bound,0.3,0.30210210987697866,9878.4,5.1825,True,9663.72806882687,-2.221419411268588
mistral_7b,71,shape_empirical_bound,0.35,0.3292071673505535,15534.9675,8.1225,True,13858.063650451535,-12.100563916040507
mistral_7b,71,shape_empirical_bound,0.4,0.3917774204757085,31115.185,16.1225,True,27058.36456909649,-14.992851547047415
mistral_7b,71,shape_empirical_bound,0.45,0.4804427449269239,83831.57,47.475,True,77403.19081175965,-8.305057092379853
mistral_7b,71,shape_empirical_bound,0.5,0.540966936137408,222510.385,136.2125,True,213762.29992703258,-4.092435886006829
mistral_7b,71,shape_empirical_bound,0.55,0.5887644665613656,556077.8175,315.8675,True,519979.6457649723,-6.942227840845883
mistral_7b,71,shape_empirical_bound,0.6,0.6144686016885694,969013.4325,520.4175,True,888149.9095132765,-9.104715557651556
mistral_7b,71,rank_jensen_moment,0.3,0.2898280863864883,8081.06,4.265,True,8222.219357698106,1.7168035971449003
mistral_7b,71,rank_jensen_moment,0.35,0.30604459057274175,10278.8625,5.3525,True,10264.465535425972,-0.14026024564395279
mistral_7b,71,rank_jensen_moment,0.4,0.340176898179354,17214.7725,8.9875,True,15797.250665986217,-8.973218593447484
mistral_7b,71,rank_jensen_moment,0.45,0.4189824661385127,37009.725,19.5175,True,36528.379191296095,-1.3177310884316507
mistral_7b,71,rank_jensen_moment,0.5,0.4906436325942123,96923.6075,68.585,True,90836.47355645018,-6.701200195499646
mistral_7b,71,rank_jensen_moment,0.55,0.5466455766970264,244713.9875,149.9025,True,235236.0589810223,-4.029113801699213
mistral_7b,71,rank_jensen_moment,0.6,0.5912194547294806,609438.73,347.615,True,543197.165805668,-12.194755121021794
mistral_7b,71,rank_empirical_moment,0.3,0.2898280863864883,8081.06,4.265,True,8222.219357698106,1.7168035971449003
mistral_7b,71,rank_empirical_moment,0.35,0.30604459057274175,10278.8625,5.3525,True,10264.465535425972,-0.14026024564395279
mistral_7b,71,rank_empirical_moment,0.4,0.340176898179354,17214.7725,8.9875,True,15797.250665986217,-8.973218593447484
mistral_7b,71,rank_empirical_moment,0.45,0.4189824661385127,37009.725,19.5175,True,36528.379191296095,-1.3177310884316507
mistral_7b,71,rank_empirical_moment,0.5,0.4906436325942123,96923.6075,68.585,True,90836.47355645018,-6.701200195499646
mistral_7b,71,rank_empirical_moment,0.55,0.5466455766970264,244713.9875,149.9025,True,235236.0589810223,-4.029113801699213
mistral_7b,71,rank_empirical_moment,0.6,0.5912194547294806,609438.73,347.615,True,543197.165805668,-12.194755121021794
mistral_7b,71,shape_jensen_moment,0.3,0.2898280863864883,8081.06,4.265,True,8222.219357698106,1.7168035971449003
mistral_7b,71,shape_jensen_moment,0.35,0.30604459057274175,10278.8625,5.3525,True,10264.465535425972,-0.14026024564395279
mistral_7b,71,shape_jensen_moment,0.4,0.340176898179354,17214.7725,8.9875,True,15797.250665986217,-8.973218593447484
