variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_rayleigh_open5_conf14,llama3.2_3b,23,500000.0,14,0.3539287720292032,0.335857990570865,0.01807078145833818,5.380482812876623,0.019807092312929687,0.4477079420292032,46889.585,45.32
local_rayleigh_open5_conf14,llama3.2_3b,23,1000000.0,54,0.4185655436228635,0.40838132367055247,0.010184219952311058,2.493801592289961,0.018575766524024644,0.5040315836228636,85466.04,94.675
local_rayleigh_open5_conf14,llama3.2_3b,23,5000000.0,136,0.546443004701657,0.5225076369721003,0.023935367729556623,4.5808646679808565,0.006539234272550086,0.599576686701657,265668.41,310.605
local_rayleigh_open5_conf14,llama3.2_3b,23,10000000.0,244,0.5876553807295701,0.5626763073487365,0.024979073380833605,4.4393327130712175,0.0031557080083461165,0.6302144667295702,425590.86,430.295
local_rayleigh_open5_conf14,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
reference_train_scale,llama3.2_3b,24,100000.0,5,0.2355993275738949,0.20748882882799755,0.028110498745897355,13.547957692315173,0.0,0.33561527757389487,10001.595,15.265
reference_train_scale,llama3.2_3b,24,500000.0,22,0.35851118472651483,0.35349919486573245,0.005011989860782384,1.4178221431836808,0.0,0.42710457472651486,34296.695,60.595
reference_train_scale,llama3.2_3b,24,1000000.0,28,0.42522810072121375,0.4047212874961608,0.020506813225052933,5.066897605490412,0.0,0.48648164072121375,61253.54,101.595
reference_train_scale,llama3.2_3b,24,5000000.0,194,0.5453144659846618,0.51884656019057,0.02646790579409186,5.101297343933497,0.0,0.5935888839846619,241372.09,358.445
reference_train_scale,llama3.2_3b,24,10000000.0,280,0.5773101712077165,0.5599986486046872,0.017311522603029372,3.0913507820355255,0.0,0.6211765792077166,438664.08,494.905
reference_train_scale,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_exp_open5_conf06,llama3.2_3b,24,100000.0,5,0.2313942706286951,0.20748882882799755,0.023905441800697563,11.521315116446345,-0.004205056945199762,0.3337247206286951,10233.045,14.72
local_exp_open5_conf06,llama3.2_3b,24,500000.0,22,0.37181190524751856,0.35349919486573245,0.018312710381786113,5.180410775402677,0.013300720521003727,0.4337098552475186,30948.975,62.37
local_exp_open5_conf06,llama3.2_3b,24,1000000.0,28,0.4355714504491794,0.4047212874961608,0.030850162953018567,7.622569878613368,0.010343349727965684,0.4922334204491794,56661.97,101.965
local_exp_open5_conf06,llama3.2_3b,24,5000000.0,194,0.5505802920114223,0.51884656019057,0.03173373182085237,6.116207421553825,0.005265826026760488,0.5991213600114224,242705.34,359.53
local_exp_open5_conf06,llama3.2_3b,24,10000000.0,280,0.578827203991024,0.5599986486046872,0.018828555386336876,3.3622501470763875,0.0015170327833074967,0.6223192784910241,434920.745,493.37
local_exp_open5_conf06,llama3.2_3b,24,50000000.0,958,0.6537577666503047,0.6520503053490928,0.00170746130121191,0.26186036371806837,0.0,0.6850617984503046,1565201.59,946.56
local_rayleigh_open5_conf06,llama3.2_3b,24,100000.0,5,0.22648013137897036,0.20748882882799755,0.01899130255097281,9.15292773025196,-0.009119196194924541,0.32008068137897033,9360.055,7.56
local_rayleigh_open5_conf06,llama3.2_3b,24,500000.0,22,0.35889127805323695,0.35349919486573245,0.005392083187504504,1.525345252781282,0.0003800933267221182,0.40174536805323696,21427.045,29.39
