variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
reference_train_scale,llama3.2_3b,23,0.45,1000000.0,True,True,0.4583635570988389,0.47326548205174995,0.8363557098838903,2.326548205174994,58373.78,64593.485,9.62899741359365
reference_train_scale,llama3.2_3b,23,0.5,1000000.0,True,True,0.4583635570988389,0.5110546986705525,-4.163644290116109,1.1054698670552532,58373.78,102673.375,43.14613696101838
reference_train_scale,llama3.2_3b,23,0.55,5000000.0,True,True,0.584946936429107,0.5579357473233253,3.4946936429106956,0.7935747323325248,225215.83,195508.045,-15.195172659007444
reference_train_scale,llama3.2_3b,23,0.6,10000000.0,True,True,0.628184970221224,0.6052634247672419,2.8184970221224015,0.5263424767241953,436852.975,443660.57,1.534415149852066
local_exp_open5_conf06,llama3.2_3b,23,0.3,50000.0,True,True,0.31196353602771754,0.31619444356188725,1.1963536027717547,1.6194443561887262,9749.78,11392.065,14.416043096664213
local_exp_open5_conf06,llama3.2_3b,23,0.35,100000.0,True,True,0.3211886275238525,0.3396508299270502,-2.8811372476147454,-1.0349170072949776,10697.78,15218.015,29.703184022357707
local_exp_open5_conf06,llama3.2_3b,23,0.4,500000.0,True,True,0.41109501750856736,0.39613624195853864,1.109501750856734,-0.3863758041461385,29252.69,28377.055,-3.0857148495500972
local_exp_open5_conf06,llama3.2_3b,23,0.45,1000000.0,True,True,0.470707851321082,0.47326548205174995,2.0707851321081994,2.326548205174994,53912.275,64593.485,16.536048488481462
local_exp_open5_conf06,llama3.2_3b,23,0.5,2000000.0,True,True,0.5348659361944622,0.5110546986705525,3.486593619446221,1.1054698670552532,100147.095,102673.375,2.460501566253178
local_exp_open5_conf06,llama3.2_3b,23,0.55,5000000.0,True,True,0.5917658419218702,0.5579357473233253,4.176584192187017,0.7935747323325248,224057.08,195508.045,-14.60248605114944
local_exp_open5_conf06,llama3.2_3b,23,0.6,10000000.0,True,True,0.6292676385967262,0.6052634247672419,2.926763859672621,0.5263424767241953,439012.47,443660.57,1.0476702944325287
local_rayleigh_open5_conf06,llama3.2_3b,23,0.3,50000.0,True,True,0.30826942396192,0.31619444356188725,0.8269423961919986,1.6194443561887262,9635.08,11392.065,15.422884261984114
local_rayleigh_open5_conf06,llama3.2_3b,23,0.35,200000.0,True,True,0.3302164829645365,0.3396508299270502,-1.9783517035463494,-1.0349170072949776,12021.33,15218.015,21.0059261999676
local_rayleigh_open5_conf06,llama3.2_3b,23,0.4,500000.0,True,True,0.38286966786997817,0.39613624195853864,-1.7130332130021853,-0.3863758041461385,20708.89,28377.055,27.02241300233587
local_rayleigh_open5_conf06,llama3.2_3b,23,0.45,1000000.0,True,True,0.44777533978605527,0.47326548205174995,-0.22246602139447402,2.326548205174994,45326.65,64593.485,29.82783015965155
local_rayleigh_open5_conf06,llama3.2_3b,23,0.5,2000000.0,True,True,0.5095080360888826,0.5110546986705525,0.9508036088882621,1.1054698670552532,88507.0,102673.375,13.797515665575423
local_rayleigh_open5_conf06,llama3.2_3b,23,0.55,5000000.0,True,True,0.572787548457049,0.5579357473233253,2.2787548457049,0.7935747323325248,181582.565,195508.045,7.122714566554031
local_rayleigh_open5_conf06,llama3.2_3b,23,0.6,10000000.0,True,True,0.6154187073458414,0.6052634247672419,1.5418707345841387,0.5263424767241953,350628.465,443660.57,20.96920738302256
local_rayleigh_open5_conf08,llama3.2_3b,23,0.3,50000.0,True,True,0.3106631323990846,0.31619444356188725,1.0663132399084618,1.6194443561887262,9612.96,11392.065,15.617054502410243
local_rayleigh_open5_conf08,llama3.2_3b,23,0.35,200000.0,True,True,0.3443805220062228,0.3396508299270502,-0.5619477993777156,-1.0349170072949776,13330.57,15218.015,12.402701666413128
local_rayleigh_open5_conf08,llama3.2_3b,23,0.4,500000.0,True,True,0.40674304779648074,0.39613624195853864,0.6743047796480717,-0.3863758041461385,25427.38,28377.055,10.394577590944513
local_rayleigh_open5_conf08,llama3.2_3b,23,0.45,1000000.0,True,True,0.46871883351699745,0.47326548205174995,1.8718833516997435,2.326548205174994,56107.105,64593.485,13.138136144844944
local_rayleigh_open5_conf08,llama3.2_3b,23,0.5,2000000.0,True,True,0.5297310348754581,0.5110546986705525,2.973103487545814,1.1054698670552532,100691.38,102673.375,1.9303884770516166
local_rayleigh_open5_conf08,llama3.2_3b,23,0.55,5000000.0,True,True,0.581439159864971,0.5579357473233253,3.1439159864970923,0.7935747323325248,200415.41,195508.045,-2.5100578341929562
local_rayleigh_open5_conf08,llama3.2_3b,23,0.6,10000000.0,True,True,0.618910131462726,0.6052634247672419,1.891013146272602,0.5263424767241953,367593.735,443660.57,17.145277300617455
local_rayleigh_open5_conf10,llama3.2_3b,23,0.3,50000.0,True,True,0.31139898302087377,0.31619444356188725,1.1398983020873776,1.6194443561887262,9689.08,11392.065,14.948870112661757
local_rayleigh_open5_conf10,llama3.2_3b,23,0.35,100000.0,True,True,0.32164023950677634,0.3396508299270502,-2.835976049322364,-1.0349170072949776,10789.955,15218.015,29.09748741869422
local_rayleigh_open5_conf10,llama3.2_3b,23,0.4,500000.0,True,True,0.4160543520806497,0.39613624195853864,1.6054352080649703,-0.3863758041461385,33408.92,28377.055,-17.732160719285343
local_rayleigh_open5_conf10,llama3.2_3b,23,0.45,1000000.0,True,True,0.48057274282244206,0.47326548205174995,3.0572742822442045,2.326548205174994,69789.605,64593.485,-8.044340694731048
local_rayleigh_open5_conf10,llama3.2_3b,23,0.5,2000000.0,True,True,0.5403671756734031,0.5110546986705525,4.036717567340309,1.1054698670552532,118839.495,102673.375,-15.745191974063378
local_rayleigh_open5_conf10,llama3.2_3b,23,0.55,5000000.0,True,True,0.588495180479373,0.5579357473233253,3.849518047937295,0.7935747323325248,222838.29,195508.045,-13.979089709582025
local_rayleigh_open5_conf10,llama3.2_3b,23,0.6,10000000.0,True,True,0.622506590292093,0.6052634247672419,2.250659029209301,0.5263424767241953,382249.39,443660.57,13.841928751973606
local_rayleigh_open5_conf12,llama3.2_3b,23,0.3,50000.0,True,True,0.31493087437378164,0.31619444356188725,1.4930874373781655,1.6194443561887262,9792.315,11392.065,14.042669173674833
local_rayleigh_open5_conf12,llama3.2_3b,23,0.35,100000.0,True,True,0.3249060528247298,0.3396508299270502,-2.5093947175270195,-1.0349170072949776,11193.965,15218.015,26.442673371001405
local_rayleigh_open5_conf12,llama3.2_3b,23,0.4,500000.0,True,True,0.4313812224632161,0.39613624195853864,3.1381222463216063,-0.3863758041461385,34043.415,28377.055,-19.968104512607106
local_rayleigh_open5_conf12,llama3.2_3b,23,0.45,1000000.0,True,True,0.4904920360387379,0.47326548205174995,4.049203603873791,2.326548205174994,72077.795,64593.485,-11.58678773873247
local_rayleigh_open5_conf12,llama3.2_3b,23,0.5,1000000.0,True,True,0.4904920360387379,0.5110546986705525,-0.9507963961262078,1.1054698670552532,72077.795,102673.375,29.79894252039538
local_rayleigh_open5_conf12,llama3.2_3b,23,0.55,5000000.0,True,True,0.5920841659835235,0.5579357473233253,4.208416598352349,0.7935747323325248,248917.57,195508.045,-27.318325954310467
local_rayleigh_open5_conf12,llama3.2_3b,23,0.6,10000000.0,True,True,0.6278752008598402,0.6052634247672419,2.787520085984019,0.5263424767241953,402384.48,443660.57,9.303529046991944
local_rayleigh_open5_conf14,llama3.2_3b,23,0.3,50000.0,True,True,0.3179600252297379,0.31619444356188725,1.7960025229737886,1.6194443561887262,9968.385,11392.065,12.497119705689883
local_rayleigh_open5_conf14,llama3.2_3b,23,0.35,75000.0,True,True,0.32311979027754845,0.3396508299270502,-2.688020972245153,-1.0349170072949776,10796.475,15218.015,29.054643460398736
local_rayleigh_open5_conf14,llama3.2_3b,23,0.4,200000.0,True,True,0.3736838507602675,0.39613624195853864,-2.6316149239732525,-0.3863758041461385,19791.015,28377.055,30.2569805076672
local_rayleigh_open5_conf14,llama3.2_3b,23,0.45,500000.0,True,True,0.4477079420292032,0.47326548205174995,-0.22920579707967903,2.326548205174994,46889.585,64593.485,27.40818211000692
local_rayleigh_open5_conf14,llama3.2_3b,23,0.5,1000000.0,True,True,0.5040315836228636,0.5110546986705525,0.40315836228635993,1.1054698670552532,85466.04,102673.375,16.75929616611902
local_rayleigh_open5_conf14,llama3.2_3b,23,0.55,5000000.0,True,True,0.599576686701657,0.5579357473233253,4.957668670165694,0.7935747323325248,265668.41,195508.045,-35.8861779831106
local_rayleigh_open5_conf14,llama3.2_3b,23,0.6,5000000.0,True,True,0.599576686701657,0.6052634247672419,-0.04233132983429977,0.5263424767241953,265668.41,443660.57,40.11899457281048
reference_train_scale,llama3.2_3b,24,0.3,75000.0,True,True,0.325683139933755,0.29224222882799755,2.568313993375498,-0.7757771172002437,8502.095,8475.34,-0.31568055086874625
reference_train_scale,llama3.2_3b,24,0.35,500000.0,True,True,0.42710457472651486,0.33229776089609436,7.7104574726514885,-1.7702239103905615,34296.695,13801.31,-148.5031855671672
reference_train_scale,llama3.2_3b,24,0.4,500000.0,True,True,0.42710457472651486,0.36962173702654355,2.710457472651484,-3.037826297345647,34296.695,22460.615,-52.69704324658963
reference_train_scale,llama3.2_3b,24,0.45,1000000.0,True,True,0.48648164072121375,0.43072996486573245,3.6481640721213737,-1.927003513426756,61253.54,38615.385,-58.62470359935554
reference_train_scale,llama3.2_3b,24,0.5,2000000.0,True,True,0.540231454716424,0.488260451416656,4.0231454716423976,-1.1739548583343973,109902.535,92650.085,-18.62108383386804
reference_train_scale,llama3.2_3b,24,0.55,5000000.0,True,True,0.5935888839846619,0.5327011266431363,4.3588883984661875,-1.7298873356863753,241372.09,175754.835,-37.3345376245268
reference_train_scale,llama3.2_3b,24,0.6,10000000.0,True,True,0.6211765792077166,0.5860466541905699,2.117657920771665,-1.3953345809430084,438664.08,336000.47,-30.554603093263545
local_exp_open5_conf06,llama3.2_3b,24,0.3,50000.0,True,True,0.31058916339410936,0.29224222882799755,1.0589163394109369,-0.7757771172002437,8931.15,8475.34,-5.378073328031672
local_exp_open5_conf06,llama3.2_3b,24,0.35,200000.0,True,True,0.36859999430405893,0.33229776089609436,1.8599994304058953,-1.7702239103905615,14158.615,13801.31,-2.5889209067834886
local_exp_open5_conf06,llama3.2_3b,24,0.4,500000.0,True,True,0.4337098552475186,0.36962173702654355,3.370985524751857,-3.037826297345647,30948.975,22460.615,-37.7921975867535
local_exp_open5_conf06,llama3.2_3b,24,0.45,1000000.0,True,True,0.4922334204491794,0.43072996486573245,4.223342044917938,-1.927003513426756,56661.97,38615.385,-46.73418379746828
local_exp_open5_conf06,llama3.2_3b,24,0.5,2000000.0,True,True,0.5398908632376661,0.488260451416656,3.9890863237666108,-1.1739548583343973,105306.68,92650.085,-13.660640462445324
local_exp_open5_conf06,llama3.2_3b,24,0.55,5000000.0,True,True,0.5991213600114224,0.5327011266431363,4.9121360011422315,-1.7298873356863753,242705.34,175754.835,-38.093122729738845
local_exp_open5_conf06,llama3.2_3b,24,0.6,10000000.0,True,True,0.6223192784910241,0.5860466541905699,2.231927849102411,-1.3953345809430084,434920.745,336000.47,-29.440516854038933
local_rayleigh_open5_conf06,llama3.2_3b,24,0.3,50000.0,True,True,0.30757377388157275,0.29224222882799755,0.7573773881572765,-0.7757771172002437,8732.795,8475.34,-3.0376952429047086
local_rayleigh_open5_conf06,llama3.2_3b,24,0.35,500000.0,True,True,0.40174536805323696,0.33229776089609436,5.174536805323698,-1.7702239103905615,21427.045,13801.31,-55.25370417735707
local_rayleigh_open5_conf06,llama3.2_3b,24,0.4,500000.0,True,True,0.40174536805323696,0.36962173702654355,0.17453680532369398,-3.037826297345647,21427.045,22460.615,4.601699463705706
local_rayleigh_open5_conf06,llama3.2_3b,24,0.45,1000000.0,True,True,0.4551648315821987,0.43072996486573245,0.5164831582198715,-1.927003513426756,40013.955,38615.385,-3.6217947846434773
local_rayleigh_open5_conf06,llama3.2_3b,24,0.5,2000000.0,True,True,0.5175283903491477,0.488260451416656,1.752839034914766,-1.1739548583343973,79320.385,92650.085,14.38714276408922
local_rayleigh_open5_conf06,llama3.2_3b,24,0.55,5000000.0,True,True,0.5806956424919083,0.5327011266431363,3.069564249190826,-1.7298873356863753,188096.8,175754.835,-7.022262004911555
local_rayleigh_open5_conf06,llama3.2_3b,24,0.6,10000000.0,True,True,0.610505281507265,0.5860466541905699,1.050528150726504,-1.3953345809430084,332628.135,336000.47,1.0036697270095971
local_rayleigh_open5_conf08,llama3.2_3b,24,0.3,50000.0,True,True,0.31144535378992727,0.29224222882799755,1.1445353789927282,-0.7757771172002437,8885.435,8475.34,-4.838684937713405
local_rayleigh_open5_conf08,llama3.2_3b,24,0.35,200000.0,True,True,0.36487620281875066,0.33229776089609436,1.4876202818750683,-1.7702239103905615,13447.205,13801.31,2.565734701995677
local_rayleigh_open5_conf08,llama3.2_3b,24,0.4,500000.0,True,True,0.4114483442303222,0.36962173702654355,1.1448344230322205,-3.037826297345647,26609.895,22460.615,-18.473581422414295
local_rayleigh_open5_conf08,llama3.2_3b,24,0.45,1000000.0,True,True,0.472184665212903,0.43072996486573245,2.2184665212902965,-1.927003513426756,52704.85,38615.385,-36.486661987184625
local_rayleigh_open5_conf08,llama3.2_3b,24,0.5,2000000.0,True,True,0.5284965513789188,0.488260451416656,2.849655137891882,-1.1739548583343973,91377.175,92650.085,1.3738897271384083
local_rayleigh_open5_conf08,llama3.2_3b,24,0.55,5000000.0,True,True,0.587397109415511,0.5327011266431363,3.7397109415511,-1.7298873356863753,202887.455,175754.835,-15.43776590840303
local_rayleigh_open5_conf08,llama3.2_3b,24,0.6,10000000.0,True,True,0.6142722562444877,0.5860466541905699,1.427225624448769,-1.3953345809430084,345296.435,336000.47,-2.7666523799803096
local_rayleigh_open5_conf10,llama3.2_3b,24,0.3,50000.0,True,True,0.31764135021566603,0.29224222882799755,1.764135021566604,-0.7757771172002437,9013.42,8475.34,-6.348771848680996
local_rayleigh_open5_conf10,llama3.2_3b,24,0.35,200000.0,True,True,0.37282774872856317,0.33229776089609436,2.282774872856319,-1.7702239103905615,15189.15,13801.31,-10.055857016471625
local_rayleigh_open5_conf10,llama3.2_3b,24,0.4,500000.0,True,True,0.4282915825447005,0.36962173702654355,2.829158254470049,-3.037826297345647,32786.205,22460.615,-45.97198251250021
local_rayleigh_open5_conf10,llama3.2_3b,24,0.45,1000000.0,True,True,0.4909300348028378,0.43072996486573245,4.09300348028378,-1.927003513426756,62863.125,38615.385,-62.79295156580725
local_rayleigh_open5_conf10,llama3.2_3b,24,0.5,1000000.0,True,True,0.4909300348028378,0.488260451416656,-0.9069965197162189,-1.1739548583343973,62863.125,92650.085,32.14995431466685
local_rayleigh_open5_conf10,llama3.2_3b,24,0.55,5000000.0,True,True,0.5910653413055594,0.5327011266431363,4.106534130555939,-1.7298873356863753,220419.72,175754.835,-25.413175688737105
local_rayleigh_open5_conf10,llama3.2_3b,24,0.6,10000000.0,True,True,0.616297278297623,0.5860466541905699,1.6297278297623063,-1.3953345809430084,361225.17,336000.47,-7.507340689136539
local_rayleigh_open5_conf12,llama3.2_3b,24,0.3,50000.0,True,True,0.3199493878524021,0.29224222882799755,1.9949387852402134,-0.7757771172002437,9219.07,8475.34,-8.775223176887293
local_rayleigh_open5_conf12,llama3.2_3b,24,0.35,200000.0,True,True,0.38425524055283555,0.33229776089609436,3.4255240552835575,-1.7702239103905615,17978.335,13801.31,-30.26542407930841
local_rayleigh_open5_conf12,llama3.2_3b,24,0.4,500000.0,True,True,0.44030709158008413,0.36962173702654355,4.030709158008411,-3.037826297345647,40191.115,22460.615,-78.94040301211696
local_rayleigh_open5_conf12,llama3.2_3b,24,0.45,500000.0,True,True,0.44030709158008413,0.43072996486573245,-0.969290841991588,-1.927003513426756,40191.115,38615.385,-4.0805756565679605
local_rayleigh_open5_conf12,llama3.2_3b,24,0.5,1000000.0,True,True,0.5003522482730349,0.488260451416656,0.035224827303492745,-1.1739548583343973,69412.8,92650.085,25.080694745180214
local_rayleigh_open5_conf12,llama3.2_3b,24,0.55,2000000.0,True,True,0.5517539770071339,0.5327011266431363,0.17539770071338667,-1.7298873356863753,122800.29,175754.835,30.129779928956154
local_rayleigh_open5_conf12,llama3.2_3b,24,0.6,10000000.0,True,True,0.6234596036830709,0.5860466541905699,2.3459603683070873,-1.3953345809430084,372854.895,336000.47,-10.968563526116512
local_rayleigh_open5_conf14,llama3.2_3b,24,0.3,50000.0,True,True,0.3285866336972469,0.29224222882799755,2.85866336972469,-0.7757771172002437,9733.635,8475.34,-14.846543029542177
local_rayleigh_open5_conf14,llama3.2_3b,24,0.35,200000.0,True,True,0.3915639099269802,0.33229776089609436,4.1563909926980225,-1.7702239103905615,20203.16,13801.31,-46.3858141002557
local_rayleigh_open5_conf14,llama3.2_3b,24,0.4,500000.0,True,True,0.4595360945452397,0.36962173702654355,5.953609454523967,-3.037826297345647,48950.77,22460.615,-117.94047046352023
local_rayleigh_open5_conf14,llama3.2_3b,24,0.45,500000.0,True,True,0.4595360945452397,0.43072996486573245,0.9536094545239682,-1.927003513426756,48950.77,38615.385,-26.76494096847667
local_rayleigh_open5_conf14,llama3.2_3b,24,0.5,1000000.0,True,True,0.5109467499193242,0.488260451416656,1.0946749919324206,-1.1739548583343973,80030.335,92650.085,13.62087255505486
