id,partition,price,method,quality,cost,samples,profit
92,test,1e-07,fixed_1,0.08482155911157035,0.00018604999999999997,1.0,0.08463550911157035
92,test,1e-07,fixed_2,0.18985279840096908,0.00044693749999999996,2.0,0.18940586090096906
92,test,1e-07,fixed_4,0.26070498014133686,0.0007789875,4.0,0.25992599264133687
92,test,1e-07,fixed_8,0.32705071544137027,0.0017443249999999997,8.0,0.3253063904413703
92,test,1e-07,fixed_16,0.3738769053664362,0.0034065125,16.0,0.3704703928664362
92,test,1e-07,fixed_32,0.5486724013141656,0.007705237499999999,32.0,0.5409671638141655
92,test,1e-07,fixed_64,0.5747229029257881,0.014983137499999999,64.0,0.559739765425788
92,test,1e-07,fixed_128,0.6093942667030426,0.030972387499999997,128.0,0.5784218792030427
92,test,1e-07,fixed_256,0.6870509082271314,0.06281332499999999,256.0,0.6242375832271315
92,test,1e-07,fixed_512,0.9078182552648886,0.1259305,512.0,0.7818877552648886
92,test,1e-07,dmrl_doubling,0.9078182552648886,0.1259305,512.0,0.7818877552648886
92,test,1e-07,dmrl_sequential,0.8377655194554262,0.11603936249999999,471.375,0.7217261569554263
92,test,2e-07,fixed_1,0.08482155911157035,0.00037209999999999994,1.0,0.08444945911157034
92,test,2e-07,fixed_2,0.18985279840096908,0.0008938749999999999,2.0,0.18895892340096904
92,test,2e-07,fixed_4,0.26070498014133686,0.001557975,4.0,0.2591470051413368
92,test,2e-07,fixed_8,0.32705071544137027,0.0034886499999999994,8.0,0.32356206544137034
92,test,2e-07,fixed_16,0.3738769053664362,0.006813025,16.0,0.3670638803664361
92,test,2e-07,fixed_32,0.5486724013141656,0.015410474999999998,32.0,0.5332619263141656
92,test,2e-07,fixed_64,0.5747229029257881,0.029966274999999997,64.0,0.544756627925788
92,test,2e-07,fixed_128,0.6093942667030426,0.061944774999999994,128.0,0.5474494917030427
92,test,2e-07,fixed_256,0.6870509082271314,0.12562664999999998,256.0,0.5614242582271315
92,test,2e-07,fixed_512,0.9078182552648886,0.251861,512.0,0.6559572552648889
92,test,2e-07,dmrl_doubling,0.8377655194554262,0.236195575,480.0,0.6015699444554264
92,test,2e-07,dmrl_sequential,0.7175863884403211,0.16971735,348.25,0.5478690384403211
92,test,1e-06,fixed_1,0.08482155911157035,0.0018604999999999997,1.0,0.08296105911157034
92,test,1e-06,fixed_2,0.18985279840096908,0.004469375,2.0,0.18538342340096906
92,test,1e-06,fixed_4,0.26070498014133686,0.007789875,4.0,0.25291510514133686
92,test,1e-06,fixed_8,0.32705071544137027,0.01744325,8.0,0.30960746544137024
92,test,1e-06,fixed_16,0.3738769053664362,0.034065125,16.0,0.3398117803664362
92,test,1e-06,fixed_32,0.5486724013141656,0.07705237499999999,32.0,0.4716200263141656
92,test,1e-06,fixed_64,0.5747229029257881,0.149831375,64.0,0.42489152792578805
92,test,1e-06,fixed_128,0.6093942667030426,0.309723875,128.0,0.2996703917030426
92,test,1e-06,fixed_256,0.6870509082271314,0.62813325,256.0,0.05891765822713152
92,test,1e-06,fixed_512,0.9078182552648886,1.259305,512.0,-0.35148674473511127
92,test,1e-06,dmrl_doubling,0.6093942667030426,0.5388855,224.0,0.07050876670304271
92,test,1e-06,dmrl_sequential,0.576479864685883,0.35896262500000004,151.375,0.21751723968588302
92,test,2e-06,fixed_1,0.08482155911157035,0.0037209999999999995,1.0,0.08110055911157035
92,test,2e-06,fixed_2,0.18985279840096908,0.00893875,2.0,0.18091404840096903
92,test,2e-06,fixed_4,0.26070498014133686,0.01557975,4.0,0.24512523014133686
