variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5,qwen2.5_7b,100000.0,3,0.5403152868782227,0.528968664499967,0.5516619092564784,10662.896666666667,8611.27814481895,12714.515188514384,10662.896666666667,8611.278144818945,12714.51518851439
local_exp_open5,qwen2.5_7b,500000.0,3,0.5290460815157237,0.4220620079625669,0.6360301550688806,24753.436666666665,22584.04253959693,26922.8307937364,24753.436666666665,22584.042539596932,26922.830793736397
local_exp_open5,qwen2.5_7b,1000000.0,3,0.5133333333333333,0.4076966124020358,0.6189700542646308,47278.306666666664,39673.55636188957,54883.05697144376,47278.306666666664,39673.556361889554,54883.05697144377
local_exp_open5,qwen2.5_7b,5000000.0,3,0.5800000000000001,0.4485517878454316,0.7114482121545685,212717.50666666668,181118.25694639422,244316.75638693915,212717.50666666668,181118.2569463942,244316.75638693917
local_exp_open5,qwen2.5_7b,10000000.0,3,0.5983333333333333,0.5234649778333581,0.6732016888333084,398359.20333333337,303247.7027886937,493470.703877973,398359.20333333337,303247.7027886937,493470.703877973
local_exp_open5,qwen2.5_7b,50000000.0,3,0.5100000000000001,0.4884867363512528,0.5315132636487474,1793816.423333333,1495907.3830277456,2091725.4636389206,1793816.423333333,1495907.3830277456,2091725.4636389206
local_exp_open5_no_bonus,gemma2_9b,100000.0,3,0.5011309919936972,0.41977752029502247,0.5824844636923718,6996.330000000001,5667.340228798216,8325.319771201786,6996.329999999999,5667.340228798213,8325.319771201786
local_exp_open5_no_bonus,gemma2_9b,500000.0,3,0.5382141259267188,0.36123502943050534,0.7151932224229323,18590.476666666666,9429.617257573836,27751.336075759493,18590.476666666666,9429.61725757384,27751.336075759493
local_exp_open5_no_bonus,gemma2_9b,1000000.0,3,0.5614793112638107,0.38398024681640525,0.738978375711216,31519.67,18561.014265834638,44478.32573416536,31519.67,18561.014265834623,44478.32573416537
local_exp_open5_no_bonus,gemma2_9b,5000000.0,3,0.5664010640243574,0.4177716943425766,0.7150304337061382,87179.96,41221.85193484002,133138.06806515998,87179.96,41221.85193483997,133138.06806516004
local_exp_open5_no_bonus,gemma2_9b,10000000.0,3,0.5340463100328708,0.39043749627439395,0.6776551237913477,124730.58666666667,57733.59165302555,191727.5816803078,124730.58666666667,57733.591653025505,191727.58168030783
local_exp_open5_no_bonus,gemma2_9b,50000000.0,3,0.555,0.41392809616623866,0.6960719038337615,164083.11666666667,76660.04625908277,251506.18707425057,164083.11666666667,76660.04625908282,251506.1870742505
