id,partition,price,method,quality,cost,samples,profit
44,test,1e-05,fixed_256,0.5289596432598164,7.80913,256.0,-7.280170356740184
44,test,1e-05,fixed_512,0.6035290363975444,15.626550000000003,512.0,-15.023020963602457
44,test,1e-05,dmrl_doubling,0.3448240232789835,0.352925,11.5,-0.008100976721016548
44,test,1e-05,dmrl_sequential,0.2992721194762736,0.22980375000000003,7.5,0.06946836947627355
45,test,2e-08,fixed_1,0.2409571523690629,4.625000000000001e-06,1.0,0.24095252736906286
45,test,2e-08,fixed_2,0.24661315928011834,8.735e-06,2.0,0.24660442428011833
45,test,2e-08,fixed_4,0.2735935815511949,1.7795e-05,4.0,0.2735757865511949
45,test,2e-08,fixed_8,0.36423160627928425,3.705e-05,8.0,0.3641945562792842
45,test,2e-08,fixed_16,0.41810340741947716,7.242e-05,16.0,0.4180309874194772
45,test,2e-08,fixed_32,0.476533719736582,0.0001416325,32.0,0.47639208723658194
45,test,2e-08,fixed_64,0.48946775508791557,0.00028279250000000003,64.0,0.48918496258791566
45,test,2e-08,fixed_128,0.5414682771525521,0.0005618875,128.0,0.5409063896525521
45,test,2e-08,fixed_256,0.5693056580282772,0.0011204424999999999,256.0,0.5681852155282772
45,test,2e-08,fixed_512,0.6060706709103998,0.0022315900000000003,512.0,0.6038390809103996
45,test,2e-08,dmrl_doubling,0.6060706709103998,0.0022315900000000003,512.0,0.6038390809103996
45,test,2e-08,dmrl_sequential,0.6060706709103998,0.0022315900000000003,512.0,0.6038390809103996
45,test,1e-07,fixed_1,0.2409571523690629,2.3124999999999996e-05,1.0,0.2409340273690629
45,test,1e-07,fixed_2,0.24661315928011834,4.3675e-05,2.0,0.24656948428011832
45,test,1e-07,fixed_4,0.2735935815511949,8.897500000000001e-05,4.0,0.2735046065511949
45,test,1e-07,fixed_8,0.36423160627928425,0.00018525,8.0,0.3640463562792842
45,test,1e-07,fixed_16,0.41810340741947716,0.0003621,16.0,0.4177413074194772
