split,price,method,predicted,correct,brier
1,7.25e-06,selected_map_frozen,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,7.25e-06,selected_map_proxy_tuned,0.570967972278595,0.5694444444444444,0.190018430352211
1,7.25e-06,selected_map_observed_tuned,0.5338417887687683,0.5540458937198067,0.18503804504871368
1,7.5e-06,selected_map_frozen,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,7.5e-06,selected_map_proxy_tuned,0.570967972278595,0.5694444444444444,0.190018430352211
1,7.5e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,7.75e-06,selected_map_frozen,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,7.75e-06,selected_map_proxy_tuned,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,7.75e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,8e-06,selected_map_frozen,0.570967972278595,0.5694444444444444,0.190018430352211
1,8e-06,selected_map_proxy_tuned,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,8e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,8.25e-06,selected_map_frozen,0.570967972278595,0.5694444444444444,0.190018430352211
1,8.25e-06,selected_map_proxy_tuned,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,8.25e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,8.5e-06,selected_map_frozen,0.570967972278595,0.5694444444444444,0.190018430352211
1,8.5e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,8.5e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,8.75e-06,selected_map_frozen,0.5650840997695923,0.5718599033816425,0.18990375101566315
1,8.75e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,8.75e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,9e-06,selected_map_frozen,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,9e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,9e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,9.25e-06,selected_map_frozen,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,9.25e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,9.25e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,9.5e-06,selected_map_frozen,0.5650765299797058,0.5715579710144928,0.18993641436100006
1,9.5e-06,selected_map_proxy_tuned,0.5569854378700256,0.5621980676328503,0.19030241668224335
1,9.5e-06,selected_map_observed_tuned,0.5338023900985718,0.553743961352657,0.18514752388000488
1,9.75e-06,selected_map_frozen,0.5650765299797058,0.5715579710144928,0.18993641436100006
