generator,reward_model,split_seed,price_per_million,policy,gain_factor,cost_beta,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent,mean_cost_discount
qwen35_9b,fsfairx_llama3_rm,75,0.5,top2_factor4_beta2,4.0,2.0,88,0.48259365339034305,0.5971310961773779,354103.3625,545.505,0.42007941492737794,-12.953804515203775,0.9825367701514611
qwen35_9b,fsfairx_llama3_rm,75,0.5,top2_factor1_beta2,1.0,2.0,88,0.48259365339034305,0.5522381887407993,127685.39,239.3975,0.4883954937407993,1.2022206072742305,0.9726035019690633
qwen35_9b,fsfairx_llama3_rm,75,0.5,top2_factor0p25_beta2,0.25,2.0,88,0.48259365339034305,0.4923587124060358,42236.8225,82.0275,0.47124030115603577,-2.3525697353347055,0.9539840043218174
qwen35_9b,fsfairx_llama3_rm,75,1.0,current_beta0,1.0,0.0,71,0.44620174199700835,0.5108685981569377,46779.8125,88.745,0.46408878565693773,4.008734609567998,1.0
qwen35_9b,fsfairx_llama3_rm,75,1.0,current_beta1,1.0,1.0,71,0.44620174199700835,0.5118754680289567,47693.5575,90.78,0.4641819105289567,4.02960518519645,0.9781271070853625
qwen35_9b,fsfairx_llama3_rm,75,1.0,current_beta2,1.0,2.0,71,0.44620174199700835,0.5123913937646505,48565.6825,92.64,0.4638257112646505,3.9497759889427573,0.9580762924483593
qwen35_9b,fsfairx_llama3_rm,75,1.0,top2_factor4_beta0,4.0,0.0,71,0.44620174199700835,0.5742368054937024,215440.025,370.4775,0.3587967804937024,-19.588664336476747,1.0
qwen35_9b,fsfairx_llama3_rm,75,1.0,top2_factor4_beta2,4.0,2.0,71,0.44620174199700835,0.5747684600394707,218523.9275,375.4825,0.3562445325394707,-20.160658507276914,0.9785789471854389
qwen35_9b,fsfairx_llama3_rm,75,1.0,top2_factor1_beta2,1.0,2.0,71,0.44620174199700835,0.5230285015740122,73565.4625,143.3475,0.4494630390740122,0.7309019149964928,0.964694824094149
qwen35_9b,fsfairx_llama3_rm,75,1.0,top2_factor0p25_beta2,0.25,2.0,71,0.44620174199700835,0.4564081533264617,24240.3325,46.58,0.43216782082646166,-3.145196409977437,0.9412522646564679
qwen35_9b,fsfairx_llama3_rm,75,2.0,current_beta0,1.0,0.0,30,0.4101381203759776,0.4720567112290371,25109.4125,48.545,0.42183788622903706,2.8526404330166133,1.0
qwen35_9b,fsfairx_llama3_rm,75,2.0,current_beta1,1.0,1.0,30,0.4101381203759776,0.4749430087575986,25753.34,49.995,0.4234363287575986,3.2423731716111757,0.9713374054817889
qwen35_9b,fsfairx_llama3_rm,75,2.0,current_beta2,1.0,2.0,30,0.4101381203759776,0.47606898667705627,26393.78,51.325,0.42328142667705626,3.2046048996933245,0.9458659168282908
qwen35_9b,fsfairx_llama3_rm,75,2.0,top2_factor4_beta0,4.0,0.0,30,0.4101381203759776,0.5516924465922262,125029.4975,233.995,0.30163345159222615,-26.455641012906614,1.0
qwen35_9b,fsfairx_llama3_rm,75,2.0,top2_factor4_beta2,4.0,2.0,30,0.4101381203759776,0.5522381887407993,127685.39,239.3975,0.29686740874079937,-27.6176990159661,0.9726035019690633
qwen35_9b,fsfairx_llama3_rm,75,2.0,top2_factor1_beta2,1.0,2.0,30,0.4101381203759776,0.4923587124060358,42236.8225,82.0275,0.4078850674060358,-0.5493400535108455,0.9539840043218174
qwen35_9b,fsfairx_llama3_rm,75,2.0,top2_factor0p25_beta2,0.25,2.0,30,0.4101381203759776,0.4155880814644866,13868.88,26.345,0.3878503214644866,-5.434217841311488,0.9265221632626905
qwen35_9b,fsfairx_llama3_rm,75,5.0,current_beta0,1.0,0.0,18,0.3475105694669595,0.4094246256345953,10844.1175,21.47,0.3552040381345953,2.213880481228712,1.0
qwen35_9b,fsfairx_llama3_rm,75,5.0,current_beta1,1.0,1.0,18,0.3475105694669595,0.4141249476931911,11327.59,22.54,0.3574869976931911,2.87082727916283,0.959580230268186
qwen35_9b,fsfairx_llama3_rm,75,5.0,current_beta2,1.0,2.0,18,0.3475105694669595,0.41521824724529205,11681.32,23.3525,0.356811647245292,2.67648773750947,0.9241619154036114
qwen35_9b,fsfairx_llama3_rm,75,5.0,top2_factor4_beta0,4.0,0.0,18,0.3475105694669595,0.5117283894094712,59737.3475,115.5225,0.21304165190947116,-38.69491444929226,1.0
qwen35_9b,fsfairx_llama3_rm,75,5.0,top2_factor4_beta2,4.0,2.0,18,0.3475105694669595,0.5135357048288097,61565.6925,119.735,0.20570724232880971,-40.80547171720834,0.9617859729446644
qwen35_9b,fsfairx_llama3_rm,75,5.0,top2_factor1_beta2,1.0,2.0,18,0.3475105694669595,0.4401204030245023,19965.345,38.57,0.3402936780245023,-2.0767401272217723,0.9368028903806364
qwen35_9b,fsfairx_llama3_rm,75,5.0,top2_factor0p25_beta2,0.25,2.0,18,0.3475105694669595,0.37528631512682553,7049.4775,12.9575,0.3400389276268255,-2.1500473644858094,0.9077119391603707
qwen35_9b,fsfairx_llama3_rm,75,10.0,current_beta0,1.0,0.0,11,0.29178829436466097,0.371758131259225,6001.015,11.65,0.31174798125922504,6.840468682276729,1.0
qwen35_9b,fsfairx_llama3_rm,75,10.0,current_beta1,1.0,1.0,11,0.29178829436466097,0.373671372705078,6253.7325,12.285,0.311134047705078,6.630064918313614,0.9491675062848199
qwen35_9b,fsfairx_llama3_rm,75,10.0,current_beta2,1.0,2.0,11,0.29178829436466097,0.37786688082974046,6527.6975,12.9075,0.31258990582974044,7.1290082113721684,0.9069015278615656
qwen35_9b,fsfairx_llama3_rm,75,10.0,top2_factor4_beta0,4.0,0.0,11,0.29178829436466097,0.482168669188148,33976.415,65.2675,0.14240451918814795,-51.195945163523724,1.0
qwen35_9b,fsfairx_llama3_rm,75,10.0,top2_factor4_beta2,4.0,2.0,11,0.29178829436466097,0.4845610134449027,35399.48,68.67,0.13056621344490266,-55.25310097541878,0.9502354123701493
qwen35_9b,fsfairx_llama3_rm,75,10.0,top2_factor1_beta2,1.0,2.0,11,0.29178829436466097,0.40859072479076913,11716.5275,22.13,0.2914254497907691,-0.1243519979723342,0.9220576203469955
qwen35_9b,fsfairx_llama3_rm,75,10.0,top2_factor0p25_beta2,0.25,2.0,11,0.29178829436466097,0.3403257872353454,4744.1875,8.0075,0.2928839122353454,0.3754838325745733,0.8925909999349837
qwen35_9b,rm_mistral_7b,71,0.1,current_beta0,1.0,0.0,508,0.5623099591326409,0.5990232309068643,309433.4225,529.3075,0.5680798886568643,1.0261119211054823,1.0
qwen35_9b,rm_mistral_7b,71,0.1,current_beta1,1.0,1.0,508,0.5623099591326409,0.5990232309068643,311096.6275,531.375,0.5679135681568642,0.9965338392488773,0.9910739417648279
qwen35_9b,rm_mistral_7b,71,0.1,current_beta2,1.0,2.0,508,0.5623099591326409,0.5993549052001844,312780.415,533.4775,0.5680768637001844,1.0255739692817967,0.9824403147121571
qwen35_9b,rm_mistral_7b,71,0.1,top2_factor4_beta0,4.0,0.0,508,0.5623099591326409,0.6300305370320152,776031.555,944.6975,0.5524273815320152,-1.757496455490407,1.0
qwen35_9b,rm_mistral_7b,71,0.1,top2_factor4_beta2,4.0,2.0,508,0.5623099591326409,0.6300305370320152,776516.58,945.08,0.5523788790320152,-1.7661220363132695,0.9862314197528028
qwen35_9b,rm_mistral_7b,71,0.1,top2_factor1_beta2,1.0,2.0,508,0.5623099591326409,0.6050329308111836,440544.17,656.875,0.5609785138111836,-0.23678138717498304,0.983894296344356
qwen35_9b,rm_mistral_7b,71,0.1,top2_factor0p25_beta2,0.25,2.0,508,0.5623099591326409,0.557554833169591,155448.7825,308.8775,0.542009954919591,-3.610109314863017,0.975708784197804
qwen35_9b,rm_mistral_7b,71,0.2,current_beta0,1.0,0.0,290,0.5315615609841146,0.5767911890048772,180539.1125,361.6675,0.5406833665048772,1.716039343378197,1.0
qwen35_9b,rm_mistral_7b,71,0.2,current_beta1,1.0,1.0,290,0.5315615609841146,0.5774349152706802,182111.87,364.5175,0.5410125412706802,1.777965334639405,0.9889974582027237
qwen35_9b,rm_mistral_7b,71,0.2,current_beta2,1.0,2.0,290,0.5315615609841146,0.577785134607254,183586.1975,366.9975,0.541067895107254,1.7883787732016772,0.9784240169693844
qwen35_9b,rm_mistral_7b,71,0.2,top2_factor4_beta0,4.0,0.0,290,0.5315615609841146,0.6226632480345653,646195.5575,843.28,0.4934241365345653,-7.174601635780992,1.0
qwen35_9b,rm_mistral_7b,71,0.2,top2_factor4_beta2,4.0,2.0,290,0.5315615609841146,0.6228020212197535,648337.2225,845.2425,0.49313457671975347,-7.229075065777651,0.9856940786086058
qwen35_9b,rm_mistral_7b,71,0.2,top2_factor1_beta2,1.0,2.0,290,0.5315615609841146,0.582130175401982,266763.09,467.965,0.528777557401982,-0.5237405761579885,0.9807014160505173
qwen35_9b,rm_mistral_7b,71,0.2,top2_factor0p25_beta2,0.25,2.0,290,0.5315615609841146,0.5246644294807316,85420.4525,177.9975,0.5075803389807315,-4.511466547540616,0.967880011286615
qwen35_9b,rm_mistral_7b,71,0.5,current_beta0,1.0,0.0,110,0.48916681334215617,0.5435224861990059,84254.94,196.195,0.501395016199006,2.49980221947243,1.0
qwen35_9b,rm_mistral_7b,71,0.5,current_beta1,1.0,1.0,110,0.48916681334215617,0.5447786448633879,85389.095,198.8675,0.5020840973633879,2.640670558367682,0.984271891814332
qwen35_9b,rm_mistral_7b,71,0.5,current_beta2,1.0,2.0,110,0.48916681334215617,0.5451893505878727,86484.9275,201.44,0.5019468868378727,2.612620714884287,0.9694468198898331
qwen35_9b,rm_mistral_7b,71,0.5,top2_factor4_beta0,4.0,0.0,110,0.48916681334215617,0.5978106900301415,374967.6425,592.0125,0.4103268687801416,-16.117189967028413,1.0
qwen35_9b,rm_mistral_7b,71,0.5,top2_factor4_beta2,4.0,2.0,110,0.48916681334215617,0.5984762370577122,378203.905,595.6475,0.40937428455771224,-16.31192603588005,0.9830587816974341
qwen35_9b,rm_mistral_7b,71,0.5,top2_factor1_beta2,1.0,2.0,110,0.48916681334215617,0.5477431833986313,128399.9975,262.8325,0.4835431846486313,-1.149634141184339,0.973396330411381
qwen35_9b,rm_mistral_7b,71,0.5,top2_factor0p25_beta2,0.25,2.0,110,0.48916681334215617,0.4821337009565569,39647.7825,84.61,0.4623098097065569,-5.49035684822995,0.9547743999867816
qwen35_9b,rm_mistral_7b,71,1.0,current_beta0,1.0,0.0,76,0.4498828319361076,0.5061210908224721,45855.45,108.6,0.4602656408224721,2.3078917774393024,1.0
qwen35_9b,rm_mistral_7b,71,1.0,current_beta1,1.0,1.0,76,0.4498828319361076,0.5063778482511088,46715.1925,110.915,0.45966265575110876,2.173860196645618,0.9790034696895031
qwen35_9b,rm_mistral_7b,71,1.0,current_beta2,1.0,2.0,76,0.4498828319361076,0.507419623058992,47529.415,113.025,0.459890208058992,2.224440545956559,0.9595845051069628
qwen35_9b,rm_mistral_7b,71,1.0,top2_factor4_beta0,4.0,0.0,76,0.4498828319361076,0.5743379062549667,221654.9125,409.25,0.3526829937549667,-21.605589562694234,1.0
qwen35_9b,rm_mistral_7b,71,1.0,top2_factor4_beta2,4.0,2.0,76,0.4498828319361076,0.5750556298251379,224799.9075,414.4025,0.3502557223251379,-22.145123694144157,0.9793867897980276
qwen35_9b,rm_mistral_7b,71,1.0,top2_factor1_beta2,1.0,2.0,76,0.4498828319361076,0.5136937011516151,70332.99,148.3075,0.4433607111516151,-1.4497376475612695,0.9649956638682794
qwen35_9b,rm_mistral_7b,71,1.0,top2_factor0p25_beta2,0.25,2.0,76,0.4498828319361076,0.4460773883418075,22469.67,48.61,0.4236077183418075,-5.8404348263797985,0.9411393310548988
qwen35_9b,rm_mistral_7b,71,2.0,current_beta0,1.0,0.0,32,0.40757230601226696,0.46143297230326075,24605.41,58.8725,0.41222215230326076,1.1408641417490835,1.0
qwen35_9b,rm_mistral_7b,71,2.0,current_beta1,1.0,1.0,32,0.40757230601226696,0.4647498053770279,25244.845,60.5125,0.41426011537702795,1.6408890560291653,0.972038910124528
qwen35_9b,rm_mistral_7b,71,2.0,current_beta2,1.0,2.0,32,0.40757230601226696,0.46591627816949127,25873.3375,62.115,0.41416960316949125,1.618681411839039,0.9469268108896277
qwen35_9b,rm_mistral_7b,71,2.0,top2_factor4_beta0,4.0,0.0,32,0.40757230601226696,0.5450618880194416,125395.83,256.625,0.2942702280194416,-27.799258271835395,1.0
qwen35_9b,rm_mistral_7b,71,2.0,top2_factor4_beta2,4.0,2.0,32,0.40757230601226696,0.5477431833986313,128399.9975,262.8325,0.29094318839863126,-28.615564868660496,0.973396330411381
qwen35_9b,rm_mistral_7b,71,2.0,top2_factor1_beta2,1.0,2.0,32,0.40757230601226696,0.4821337009565569,39647.7825,84.61,0.4028381359565569,-1.161553419080343,0.9547743999867816
qwen35_9b,rm_mistral_7b,71,2.0,top2_factor0p25_beta2,0.25,2.0,32,0.40757230601226696,0.4082608195440948,12931.435,28.17,0.38239794954409484,-6.176660213860171,0.9267438452854536
qwen35_9b,rm_mistral_7b,71,5.0,current_beta0,1.0,0.0,18,0.34602148815737765,0.4056059755263896,10572.6225,25.905,0.3527428630263896,1.9424732564455365,1.0
qwen35_9b,rm_mistral_7b,71,5.0,current_beta1,1.0,1.0,18,0.34602148815737765,0.40869578518917854,10977.03,26.8875,0.35381063518917855,2.2510587632228862,0.9594208656595586
qwen35_9b,rm_mistral_7b,71,5.0,current_beta2,1.0,2.0,18,0.34602148815737765,0.4104935395058307,11351.51,27.8725,0.3537359895058307,2.229486206054439,0.9248994503689919
qwen35_9b,rm_mistral_7b,71,5.0,top2_factor4_beta0,4.0,0.0,18,0.34602148815737765,0.5024218670291055,56623.9675,119.44,0.2193020295291055,-36.62184660931739,1.0
qwen35_9b,rm_mistral_7b,71,5.0,top2_factor4_beta2,4.0,2.0,18,0.34602148815737765,0.5035189757237071,58398.2875,123.665,0.21152753822370707,-38.86866987650778,0.9619343906559288
qwen35_9b,rm_mistral_7b,71,5.0,top2_factor1_beta2,1.0,2.0,18,0.34602148815737765,0.43182407345720647,18635.055,40.5275,0.33864879845720647,-2.1307028472225795,0.9364111373037254
qwen35_9b,rm_mistral_7b,71,5.0,top2_factor0p25_beta2,0.25,2.0,18,0.34602148815737765,0.3707573447823796,6831.2775,14.1825,0.3366009572823796,-2.7225277034567883,0.9066197702232789
qwen35_9b,rm_mistral_7b,71,10.0,current_beta0,1.0,0.0,8,0.2905297369654655,0.36773554503120387,5893.37,14.0225,0.3088018450312039,6.289238498126725,1.0
qwen35_9b,rm_mistral_7b,71,10.0,current_beta1,1.0,1.0,8,0.2905297369654655,0.37017162756459016,6136.9225,14.77,0.30880240256459013,6.289430400474505,0.9496257960630058
qwen35_9b,rm_mistral_7b,71,10.0,current_beta2,1.0,2.0,8,0.2905297369654655,0.3726365378211545,6373.9225,15.445,0.3088973128211545,6.322098401194744,0.9077933187426219
qwen35_9b,rm_mistral_7b,71,10.0,top2_factor4_beta0,4.0,0.0,8,0.2905297369654655,0.4676035355173553,31641.3325,67.42,0.15119021051735526,-47.960504113447485,1.0
qwen35_9b,rm_mistral_7b,71,10.0,top2_factor4_beta2,4.0,2.0,8,0.2905297369654655,0.4711181581805499,33020.86,70.98,0.1409095581805499,-51.49909277710204,0.9509148271721308
qwen35_9b,rm_mistral_7b,71,10.0,top2_factor1_beta2,1.0,2.0,8,0.2905297369654655,0.40139123336665505,10985.3325,23.7275,0.29153790836665505,0.34701143219269387,0.9219449338826131
qwen35_9b,rm_mistral_7b,71,10.0,top2_factor0p25_beta2,0.25,2.0,8,0.2905297369654655,0.34352842000852024,4595.4625,8.7025,0.2975737950085202,2.4245566449165232,0.8901146853706327
qwen35_9b,rm_mistral_7b,72,0.1,current_beta0,1.0,0.0,448,0.5617890195015035,0.6036666390627538,309200.8975,541.4825,0.5727465493127537,1.9504706270288492,1.0
qwen35_9b,rm_mistral_7b,72,0.1,current_beta1,1.0,1.0,448,0.5617890195015035,0.6036666390627538,310779.6125,543.5525,0.5725886778127538,1.9223690631819816,0.9913317276682502
qwen35_9b,rm_mistral_7b,72,0.1,current_beta2,1.0,2.0,448,0.5617890195015035,0.6039983133560738,312358.185,545.5975,0.5727624948560738,1.9533089778628014,0.982944552880413
qwen35_9b,rm_mistral_7b,72,0.1,top2_factor4_beta0,4.0,0.0,448,0.5617890195015035,0.6278056302735417,715087.44,940.0675,0.5562968862735418,-0.9776149118818825,1.0
qwen35_9b,rm_mistral_7b,72,0.1,top2_factor4_beta2,4.0,2.0,448,0.5617890195015035,0.6278056302735417,715731.365,940.58,0.5562324937735418,-0.9890769550626388,0.9862903223456386
qwen35_9b,rm_mistral_7b,72,0.1,top2_factor1_beta2,1.0,2.0,448,0.5617890195015035,0.608597092893366,417094.1425,666.8675,0.5668876786433661,0.9075754357724568,0.9840860967795153
qwen35_9b,rm_mistral_7b,72,0.1,top2_factor0p25_beta2,0.25,2.0,448,0.5617890195015035,0.5575327277227475,150269.665,308.2075,0.5425057612227475,-3.432473332402749,0.9757403465996569
qwen35_9b,rm_mistral_7b,72,0.2,current_beta0,1.0,0.0,266,0.5303988781079546,0.5789358729398336,181157.735,364.955,0.5427043259398336,2.320036549808548,1.0
qwen35_9b,rm_mistral_7b,72,0.2,current_beta1,1.0,1.0,266,0.5303988781079546,0.5793996924940237,182773.775,368.235,0.5428449374940236,2.346547079900839,0.9892584021895623
qwen35_9b,rm_mistral_7b,72,0.2,current_beta2,1.0,2.0,266,0.5303988781079546,0.5796216018248238,184280.9925,371.035,0.5427654033248238,2.331551918243724,0.9789531763564665
qwen35_9b,rm_mistral_7b,72,0.2,top2_factor4_beta0,4.0,0.0,266,0.5303988781079546,0.6213093454071055,593116.4975,835.665,0.5026860459071054,-5.224904000496145,1.0
qwen35_9b,rm_mistral_7b,72,0.2,top2_factor4_beta2,4.0,2.0,266,0.5303988781079546,0.6215115271130778,595234.485,837.55,0.5024646301130777,-5.266649148000513,0.9856973222302057
qwen35_9b,rm_mistral_7b,72,0.2,top2_factor1_beta2,1.0,2.0,266,0.5303988781079546,0.5848853570951872,257773.86,477.4725,0.5333305850951872,0.5527362723108641,0.9809144396197744
qwen35_9b,rm_mistral_7b,72,0.2,top2_factor0p25_beta2,0.25,2.0,266,0.5303988781079546,0.5275148871664819,84588.2225,178.92,0.5105972426664819,-3.7333479120674933,0.9681661370124721
qwen35_9b,rm_mistral_7b,72,0.5,current_beta0,1.0,0.0,101,0.48952892702492823,0.5449806498600532,82958.885,184.81,0.5035012073600532,2.8542297633033398,1.0
qwen35_9b,rm_mistral_7b,72,0.5,current_beta1,1.0,1.0,101,0.48952892702492823,0.5457970798546539,84105.6475,187.535,0.5037442561046539,2.903879279640973,0.9843354726084428
qwen35_9b,rm_mistral_7b,72,0.5,current_beta2,1.0,2.0,101,0.48952892702492823,0.5461626534050534,85203.835,190.1125,0.5035607359050535,2.866390136616112,0.9696471804472495
qwen35_9b,rm_mistral_7b,72,0.5,top2_factor4_beta0,4.0,0.0,101,0.48952892702492823,0.6009225612071535,356806.7875,601.18,0.4225191674571535,-13.688621012658235,1.0
qwen35_9b,rm_mistral_7b,72,0.5,top2_factor4_beta2,4.0,2.0,101,0.48952892702492823,0.601417486041893,359985.3375,605.3825,0.4214248172918931,-13.912172697726419,0.9832689121590302
qwen35_9b,rm_mistral_7b,72,0.5,top2_factor1_beta2,1.0,2.0,101,0.48952892702492823,0.5498165137253737,125194.34,261.7875,0.4872193437253737,-0.47179710371578126,0.9735498086192662
qwen35_9b,rm_mistral_7b,72,0.5,top2_factor0p25_beta2,0.25,2.0,101,0.48952892702492823,0.48964101014696076,39783.0925,84.76,0.46974946389696076,-4.040509566651255,0.9551047292031544
qwen35_9b,rm_mistral_7b,72,1.0,current_beta0,1.0,0.0,77,0.4545404419134124,0.5130432832932558,45186.775,102.59,0.46785650829325576,2.9295669102156547,1.0
qwen35_9b,rm_mistral_7b,72,1.0,current_beta1,1.0,1.0,77,0.4545404419134124,0.5136727118610769,46038.02,104.7725,0.46763469186107687,2.880766756978433,0.9791597391402803
qwen35_9b,rm_mistral_7b,72,1.0,current_beta2,1.0,2.0,77,0.4545404419134124,0.5145148396197327,46899.2325,106.785,0.46761560711973266,2.8765680675804397,0.9599601051926094
qwen35_9b,rm_mistral_7b,72,1.0,top2_factor4_beta0,4.0,0.0,77,0.4545404419134124,0.5762875722281581,215063.5375,415.7075,0.3612240347281581,-20.529835979485977,1.0
qwen35_9b,rm_mistral_7b,72,1.0,top2_factor4_beta2,4.0,2.0,77,0.4545404419134124,0.5770924045269076,218075.53,421.155,0.35901687452690756,-21.015416578642217,0.9795843088393663
qwen35_9b,rm_mistral_7b,72,1.0,top2_factor1_beta2,1.0,2.0,77,0.4545404419134124,0.5183990912264832,70248.525,149.3225,0.4481505662264832,-1.4057881538616674,0.9654049708495868
qwen35_9b,rm_mistral_7b,72,1.0,top2_factor0p25_beta2,0.25,2.0,77,0.4545404419134124,0.45593953750650745,22543.0225,48.365,0.43339651500650744,-4.651715217659946,0.9423552239948414
qwen35_9b,rm_mistral_7b,72,2.0,current_beta0,1.0,0.0,38,0.41652282050474826,0.4740280866713276,24340.545,55.885,0.42534699667132764,2.1185336630262217,1.0
qwen35_9b,rm_mistral_7b,72,2.0,current_beta1,1.0,1.0,38,0.41652282050474826,0.475791798278985,24953.4425,57.405,0.425884913278985,2.247678233545908,0.9725791414945807
qwen35_9b,rm_mistral_7b,72,2.0,current_beta2,1.0,2.0,38,0.41652282050474826,0.47640594509534673,25564.9125,58.815,0.4252761200953467,2.1015174102564367,0.9479038690557755
qwen35_9b,rm_mistral_7b,72,2.0,top2_factor4_beta0,4.0,0.0,38,0.41652282050474826,0.547550190122744,122313.82,255.695,0.30292255012274394,-27.27348053687476,1.0
qwen35_9b,rm_mistral_7b,72,2.0,top2_factor4_beta2,4.0,2.0,38,0.41652282050474826,0.5498165137253737,125194.34,261.7875,0.2994278337253737,-28.112502128329297,0.9735498086192662
qwen35_9b,rm_mistral_7b,72,2.0,top2_factor1_beta2,1.0,2.0,38,0.41652282050474826,0.48964101014696076,39783.0925,84.76,0.41007482514696075,-1.5480533215379972,0.9551047292031544
qwen35_9b,rm_mistral_7b,72,2.0,top2_factor0p25_beta2,0.25,2.0,38,0.41652282050474826,0.4150402595150684,12824.9975,27.875,0.3893902645150684,-6.514062292385378,0.9296569156620603
qwen35_9b,rm_mistral_7b,72,5.0,current_beta0,1.0,0.0,14,0.3496461595104585,0.41347964320073594,10475.8525,24.675,0.3611003807007359,3.2759465187075154,1.0
qwen35_9b,rm_mistral_7b,72,5.0,current_beta1,1.0,1.0,14,0.3496461595104585,0.4160449934608424,10850.5075,25.5525,0.3617924559608424,3.4738824151221888,0.9612206041003258
qwen35_9b,rm_mistral_7b,72,5.0,current_beta2,1.0,2.0,14,0.3496461595104585,0.4181068428158035,11202.195,26.415,0.3620958678158035,3.5606592455572454,0.9281314295999984
qwen35_9b,rm_mistral_7b,72,5.0,top2_factor4_beta0,4.0,0.0,14,0.3496461595104585,0.5067377593760198,56800.485,120.24,0.22273533437601983,-36.29693096361396,1.0
qwen35_9b,rm_mistral_7b,72,5.0,top2_factor4_beta2,4.0,2.0,14,0.3496461595104585,0.5089039579942987,58495.735,124.3625,0.21642528299429864,-38.10162728590617,0.9625287198985744
qwen35_9b,rm_mistral_7b,72,5.0,top2_factor1_beta2,1.0,2.0,14,0.3496461595104585,0.44103795820822717,18593.675,40.2125,0.3480695832082272,-0.45090622600823654,0.9381543611555994
qwen35_9b,rm_mistral_7b,72,5.0,top2_factor0p25_beta2,0.25,2.0,14,0.3496461595104585,0.37191558910197225,6598.035,14.095,0.33892541410197224,-3.066169931194568,0.9112600298251351
qwen35_9b,rm_mistral_7b,72,10.0,current_beta0,1.0,0.0,8,0.29983439060621203,0.37129532200966914,5730.2975,13.255,0.31399234700966916,4.72192545185769,1.0
qwen35_9b,rm_mistral_7b,72,10.0,current_beta1,1.0,1.0,8,0.29983439060621203,0.37309887126023944,5993.25,13.9675,0.31316637126023944,4.446448129940166,0.9520786929702924
qwen35_9b,rm_mistral_7b,72,10.0,current_beta2,1.0,2.0,8,0.29983439060621203,0.375324261867435,6226.235,14.5625,0.313061911867435,4.411609100103309,0.9121918374446863
qwen35_9b,rm_mistral_7b,72,10.0,top2_factor4_beta0,4.0,0.0,8,0.29983439060621203,0.47654980594837665,31757.8875,67.43,0.1589709309483766,-46.98042121620354,1.0
qwen35_9b,rm_mistral_7b,72,10.0,top2_factor4_beta2,4.0,2.0,8,0.29983439060621203,0.4796223902124774,33114.6975,70.865,0.1484754152124773,-50.480858812664444,0.9511851036931506
qwen35_9b,rm_mistral_7b,72,10.0,top2_factor1_beta2,1.0,2.0,8,0.29983439060621203,0.4046558544170877,10734.7175,23.35,0.29730867941708766,-0.8423687436313854,0.9248416613373398
qwen35_9b,rm_mistral_7b,72,10.0,top2_factor0p25_beta2,0.25,2.0,8,0.29983439060621203,0.34563246630678435,4453.81,8.8675,0.3010943663067843,0.4202238769291419,0.895820230697289
qwen35_9b,rm_mistral_7b,73,0.1,current_beta0,1.0,0.0,612,0.5599666809177929,0.5986166310604405,305611.4475,559.555,0.5680554863104404,1.4445154807050122,1.0
qwen35_9b,rm_mistral_7b,73,0.1,current_beta1,1.0,1.0,612,0.5599666809177929,0.5986983659841593,307091.16,561.4425,0.5679892499841592,1.4326868615141954,0.9917235499943203
qwen35_9b,rm_mistral_7b,73,0.1,current_beta2,1.0,2.0,612,0.5599666809177929,0.5987462353723386,308543.37,563.3025,0.5678918983723387,1.4153016107237375,0.983697113051895
qwen35_9b,rm_mistral_7b,73,0.1,top2_factor4_beta0,4.0,0.0,612,0.5599666809177929,0.6194934182333567,726576.5325,941.36,0.5468357649833566,-2.3449459373037205,1.0
qwen35_9b,rm_mistral_7b,73,0.1,top2_factor4_beta2,4.0,2.0,612,0.5599666809177929,0.6194934182333567,727056.4325,941.7075,0.5467877749833567,-2.3535160900708867,0.9868547134400565
qwen35_9b,rm_mistral_7b,73,0.1,top2_factor1_beta2,1.0,2.0,612,0.5599666809177929,0.6028712292051818,422253.8625,668.475,0.5606458429551817,0.12128615157524543,0.9847405087108124
qwen35_9b,rm_mistral_7b,73,0.1,top2_factor0p25_beta2,0.25,2.0,612,0.5599666809177929,0.5564421044695876,148842.2675,319.5775,0.5415578777195876,-3.287481885178058,0.9771683449775689
qwen35_9b,rm_mistral_7b,73,0.2,current_beta0,1.0,0.0,288,0.5338273815364508,0.578672755187996,179980.3225,385.1425,0.542676690687996,1.657709862329512,1.0
qwen35_9b,rm_mistral_7b,73,0.2,current_beta1,1.0,1.0,288,0.5338273815364508,0.5789737593220338,181398.525,387.94,0.5426940543220338,1.6609625306336067,0.9898580389185873
qwen35_9b,rm_mistral_7b,73,0.2,current_beta2,1.0,2.0,288,0.5338273815364508,0.5794754666738547,182736.6225,390.3775,0.5429281421738548,1.7048133820356552,0.9800844843737535
qwen35_9b,rm_mistral_7b,73,0.2,top2_factor4_beta0,4.0,0.0,288,0.5338273815364508,0.6133238603059111,610477.905,843.555,0.4912282793059111,-7.9799395280046985,1.0
qwen35_9b,rm_mistral_7b,73,0.2,top2_factor4_beta2,4.0,2.0,288,0.5338273815364508,0.6133751170185482,612742.685,845.6825,0.4908265800185482,-8.055188438281048,0.9863241894966162
qwen35_9b,rm_mistral_7b,73,0.2,top2_factor1_beta2,1.0,2.0,288,0.5338273815364508,0.5807951792194905,255197.2225,485.285,0.5297557347194906,-0.7627272331444169,0.9818616498771697
qwen35_9b,rm_mistral_7b,73,0.2,top2_factor0p25_beta2,0.25,2.0,288,0.5338273815364508,0.5250320589729359,82507.225,185.5425,0.508530613972936,-4.738754218771285,0.9698683415530887
