generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
llama3.1_8b,72,mean_costse0,0.55,168894.60272817768,264052.6149617062,True,36.037519358529615
llama3.1_8b,72,mean_costse0,0.6,433630.7237147443,644768.7614594573,True,32.746319357469254
llama3.1_8b,72,mean_costse1,0.3,7851.287659033651,9156.921986838404,True,14.258441097143692
llama3.1_8b,72,mean_costse1,0.35,11512.485927310317,17960.69988238447,True,35.90179668554255
llama3.1_8b,72,mean_costse1,0.4,20355.069771351948,32202.658120604487,True,36.79071555174509
llama3.1_8b,72,mean_costse1,0.45,39811.05457471067,59891.919426885936,True,33.52850441984801
llama3.1_8b,72,mean_costse1,0.5,79076.52260318869,123279.80616974371,True,35.856061864415665
llama3.1_8b,72,mean_costse1,0.55,163501.67885726484,264052.6149617062,True,38.079886510127395
llama3.1_8b,72,mean_costse1,0.6,431744.1491235695,644768.7614594573,True,33.03891644094217
llama3.1_8b,72,mean_costse2,0.3,7891.997421383006,9156.921986838404,True,13.813861986304154
llama3.1_8b,72,mean_costse2,0.35,11564.947499786469,17960.69988238447,True,35.60970577138165
llama3.1_8b,72,mean_costse2,0.4,20083.797429562987,32202.658120604487,True,37.633106700863905
llama3.1_8b,72,mean_costse2,0.45,39663.76312156131,59891.919426885936,True,33.77443317711414
llama3.1_8b,72,mean_costse2,0.5,78366.481951396,123279.80616974371,True,36.43202046935947
llama3.1_8b,72,mean_costse2,0.55,164846.96387522426,264052.6149617062,True,37.570410389940314
llama3.1_8b,72,mean_costse2,0.6,427485.9838697288,644768.7614594573,True,33.69933386628426
llama3.1_8b,73,previous,0.3,8071.242914333769,8685.547117488208,True,7.072717410254414
llama3.1_8b,73,previous,0.35,10724.449605233509,16081.408450563265,True,33.31150291840343
llama3.1_8b,73,previous,0.4,18971.334394842896,30128.170144719705,True,37.03124250920419
llama3.1_8b,73,previous,0.45,35023.24977138244,56320.984345338984,True,37.8149189356615
llama3.1_8b,73,previous,0.5,68176.19036500402,127844.84142120545,True,46.6727091941187
llama3.1_8b,73,previous,0.55,158592.63625748246,291148.8391762272,True,45.528672995502085
llama3.1_8b,73,previous,0.6,416529.527329453,663742.4750611647,True,37.24531079752441
