generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,71,all_train_selected,1e-05,334,7,0.25826478496374156,0.24384346329543266,5.914171933670669,0.01442132166830902,0.008789345585347016,0.02060026474458515,0.34312495996374165,0.3498288632954326,0.08486017500000001,0.10598540000000002,9.1125,0.005664051656793567
gemma2_9b,72,spacing,2e-08,109,938,0.6088505196552323,0.6094161908336828,-0.0928218165120742,-0.0005656711784505131,-0.0023494045245206836,0.0009022910646143934,0.6338539123052324,0.6338484239336828,0.02500339265,0.024432233100000002,957.63,-0.0016124153184380319
gemma2_9b,72,spacing,1e-07,218,320,0.5545061851945904,0.5429426569487849,2.1297881273116075,0.01156352824580541,0.005109772849761254,0.018894829681790126,0.6043641039445903,0.5846383081987849,0.04985791875,0.04169565125,566.53,0.00988494894737757
gemma2_9b,72,spacing,2e-07,221,158,0.5242057979024569,0.5098505676564831,2.8155760053298127,0.01435523024597378,0.00720847444413606,0.023337401347261272,0.5739841389024569,0.5510138911564831,0.049778341,0.041163323499999994,327.4525,0.012708568149555455
gemma2_9b,72,spacing,1e-06,226,40,0.4359241190552677,0.4231312748582889,3.023374767384724,0.01279284419697881,0.004931741876114632,0.020693171787661172,0.5003693265552676,0.4752263773582888,0.06444520749999999,0.0520951025,98.6575,0.010061561355783233
gemma2_9b,72,spacing,2e-06,376,24,0.3963777123349638,0.3765258789383323,5.272368914616586,0.01985183339663151,0.011214677720151797,0.03011308185007223,0.45707591233496375,0.4391186589383322,0.060698199999999994,0.06259278,46.0825,0.01788430159615051
gemma2_9b,72,spacing,1e-05,431,6,0.28167601383284147,0.27398408780819655,2.8074353099037315,0.007691926024644955,-0.0016428449882916977,0.016574045985306016,0.35328696383284147,0.3528078878081966,0.07161095,0.07882380000000001,10.7325,0.007275623194659464
gemma2_9b,72,dmrl_envelope,2e-08,588,938,0.5994819788224773,0.6094161908336828,-1.6301194751021353,-0.009934212011205458,-0.024438243876495166,-0.000850141777646731,0.6210849432224773,0.6338484239336828,0.0216029644,0.024432233100000002,808.9225,-0.010980956151192989
gemma2_9b,72,dmrl_envelope,1e-07,601,320,0.5388114518521548,0.5429426569487849,-0.7608916049894447,-0.004131205096629944,-0.015407842074796734,0.006797118549436843,0.585732470102155,0.5846383081987849,0.046921018249999995,0.04169565125,404.89,-0.005809784395057971
gemma2_9b,72,dmrl_envelope,2e-07,605,158,0.5100895434875692,0.5098505676564831,0.04687173973044135,0.00023897583108612453,-0.012018271975698297,0.011455165731908667,0.5561948394875692,0.5510138911564831,0.046105296,0.041163323499999994,240.3325,-0.0014076862653322753
gemma2_9b,72,dmrl_envelope,1e-06,612,40,0.43407933051042624,0.4231312748582889,2.587389848647805,0.010948055652137407,0.00036125039202875795,0.022078475248023876,0.4999125680104262,0.4752263773582888,0.0658332375,0.0520951025,72.5825,0.008216772810941797
gemma2_9b,72,dmrl_envelope,2e-06,861,24,0.3934887784743062,0.3765258789383323,4.505108542287546,0.016962899535974074,0.008567342544843773,0.02478987044570837,0.4577003434743063,0.4391186589383322,0.064211565,0.06259278,35.195,0.01499536773549287
gemma2_9b,72,dmrl_envelope,1e-05,820,6,0.2790628634007277,0.27398408780819655,1.8536753842751268,0.005078775592531289,0.00017316470954234768,0.010471790901341276,0.36877106340072785,0.3528078878081966,0.0897082,0.07882380000000001,7.77,0.004662472762545722
gemma2_9b,72,moment_envelope,2e-08,1088,938,0.6074263633233015,0.6094161908336828,-0.326513725810148,-0.001989827510381339,-0.00655746024451239,0.0008782856603587666,0.6324044680233015,0.6338484239336828,0.024978104700000003,0.024432233100000002,954.54,-0.003036571650368858
gemma2_9b,72,moment_envelope,1e-07,1098,320,0.5524595721495262,0.5429426569487849,1.752839840255728,0.009516915200741285,0.002892500435857508,0.016989397014402687,0.6047805568995261,0.5846383081987849,0.052320984749999994,0.04169565125,554.0,0.00783833590231342
gemma2_9b,72,moment_envelope,2e-07,1101,158,0.5224864576940632,0.5098505676564831,2.4783516659912017,0.012635890037580047,0.004164578144305434,0.022798430868927574,0.5757252396940632,0.5510138911564831,0.05323878199999999,0.041163323499999994,320.9575,0.01098922794116175
gemma2_9b,72,moment_envelope,1e-06,1108,40,0.44432862087385966,0.4231312748582889,5.009638208064388,0.021197346015570783,0.013669819648396152,0.02842953188863922,0.49679254337385964,0.4752263773582888,0.052463922499999996,0.0520951025,69.695,0.018466063174375213
gemma2_9b,72,moment_envelope,2e-06,1355,24,0.39863617927865747,0.3765258789383323,5.872186103825942,0.022110300340325236,0.012862108767148488,0.032580650266289604,0.46553209427865744,0.4391186589383322,0.06689591499999999,0.06259278,41.6425,0.020142768539844147
gemma2_9b,72,moment_envelope,1e-05,1164,6,0.2800510013489784,0.27398408780819655,2.214330616538977,0.006066913540781931,-0.0020037611690943077,0.013417448170051584,0.3519890763489785,0.3528078878081966,0.071938075,0.07882380000000001,8.4975,0.005650610710796422
gemma2_9b,72,all_train_selected,2e-08,1088,938,0.6074263633233015,0.6094161908336828,-0.326513725810148,-0.001989827510381339,-0.00655746024451239,0.0008782856603587666,0.6324044680233015,0.6338484239336828,0.024978104700000003,0.024432233100000002,954.54,-0.003036571650368858
gemma2_9b,72,all_train_selected,1e-07,218,320,0.5545061851945904,0.5429426569487849,2.1297881273116075,0.01156352824580541,0.005109772849761254,0.018894829681790126,0.6043641039445903,0.5846383081987849,0.04985791875,0.04169565125,566.53,0.00988494894737757
