generator,split_seed,method,target,attained_quality,mean_length,samples,train_feasible,matched_feasible,matched_length,matched_saving_percent,adaptive_low,adaptive_high,adaptive_high_weight
gemma2_9b,75,direct_gain,0.5,0.4939180003984493,48802.78194313545,84.60754427726032,True,True,72523.60524241392,32.70772767017082,520,519,0.25442106965606165
gemma2_9b,75,direct_gain,0.55,0.5447636477592476,110887.10384167083,164.9943506064787,True,True,177210.7307585499,37.426416917858774,517,516,0.6284976169807239
gemma2_9b,75,direct_gain,0.6,0.6003725143515363,297341.33432699495,347.236029378203,True,True,490594.0708038979,39.39157604579992,512,511,0.1803088071881616
gemma2_9b,75,log_gain,0.3,0.3112075496494215,5847.9075,4.0525,True,True,5876.440243997599,0.48554469734876093,587,587,0.0
gemma2_9b,75,log_gain,0.35,0.3349253718981423,6391.42534327597,7.644718610999792,True,True,7890.616935398849,18.999675239552094,577,576,0.4292085572578985
gemma2_9b,75,log_gain,0.4,0.3818068480884358,10908.463338790805,18.462849457735366,True,True,14434.729758416055,24.429043554274287,574,572,0.956255729881453
gemma2_9b,75,log_gain,0.45,0.4491145533114175,25047.184464435395,37.01328889847816,True,True,37874.37922287427,33.86773597781341,569,568,0.3803709766060982
gemma2_9b,75,log_gain,0.5,0.5081758442001159,65863.36030172733,77.37421861660987,True,True,95044.78648959007,30.70281628867554,566,563,0.6264799684254255
gemma2_9b,75,log_gain,0.55,0.5472654097294702,132094.4412333099,130.8099796752287,True,True,185452.00048997934,28.77162776119666,560,559,0.93145547621248
gemma2_9b,75,log_gain,0.6,0.6009104569212966,369440.8387474709,294.3616571911132,True,True,499039.9220044513,25.969682492821565,547,541,0.40650563642364207
gemma2_9b,75,learned_gain,0.3,0.3112075496494215,5847.9075,4.0525,True,True,5876.440243997599,0.48554469734876093,587,587,0.0
gemma2_9b,75,learned_gain,0.35,0.3349253718981423,6391.42534327597,7.644718610999792,True,True,7890.616935398849,18.999675239552094,577,576,0.4292085572578985
gemma2_9b,75,learned_gain,0.4,0.3818068480884358,10908.463338790805,18.462849457735366,True,True,14434.729758416055,24.429043554274287,574,572,0.956255729881453
gemma2_9b,75,learned_gain,0.45,0.4451656589833727,23747.656056260024,37.82488339209982,True,True,36031.464339630074,34.09189303988239,569,522,0.21101946667232563
gemma2_9b,75,learned_gain,0.5,0.4939180003984493,48802.78194313545,84.60754427726032,True,True,72523.60524241392,32.70772767017082,520,519,0.25442106965606165
gemma2_9b,75,learned_gain,0.55,0.5447636477592476,110887.10384167083,164.9943506064787,True,True,177210.7307585499,37.426416917858774,517,516,0.6284976169807239
gemma2_9b,75,learned_gain,0.6,0.6003725143515363,297341.33432699495,347.236029378203,True,True,490594.0708038979,39.39157604579992,512,511,0.1803088071881616
gemma2_9b,75,all_train_selected,0.3,0.3122506001870067,5857.7125,4.19,True,True,5959.827985353202,1.713396520908994,293,293,0.0
gemma2_9b,75,all_train_selected,0.35,0.3349253718981423,6391.42534327597,7.644718610999792,True,True,7890.616935398849,18.999675239552094,577,576,0.4292085572578985
gemma2_9b,75,all_train_selected,0.4,0.3818068480884358,10908.463338790805,18.462849457735366,True,True,14434.729758416055,24.429043554274287,574,572,0.956255729881453
gemma2_9b,75,all_train_selected,0.45,0.4351538547882344,24846.797807811607,34.80030395999906,True,True,31359.04177610137,20.766718622291336,378,377,0.765136557398681
gemma2_9b,75,all_train_selected,0.5,0.4850794019237977,57623.28426265814,85.86076885577171,True,True,64394.25249877117,10.514864251653888,227,226,0.40698589689408093
gemma2_9b,75,all_train_selected,0.55,0.5447636477592476,110887.10384167083,164.9943506064787,True,True,177210.7307585499,37.426416917858774,517,516,0.6284976169807239
gemma2_9b,75,all_train_selected,0.6,0.6003725143515363,297341.33432699495,347.236029378203,True,True,490594.0708038979,39.39157604579992,512,511,0.1803088071881616
gemma2_9b,75,oracle_gain,0.3,0.31604139610634835,5863.1725,4.3725,True,True,6262.887039793426,6.382272860003724,636,636,0.0
gemma2_9b,75,oracle_gain,0.35,0.33110861024710936,6116.712956043109,5.627940372829445,True,True,7509.315450351269,18.544999254799134,631,630,0.347019805860244
gemma2_9b,75,oracle_gain,0.4,0.38471509750798477,8963.26705944454,15.800152343602015,True,True,15044.70061970082,40.422429890646875,627,626,0.9246169944348542
gemma2_9b,75,oracle_gain,0.45,0.44220974983938616,16904.478515904528,32.452702597865475,True,True,34651.967067119476,51.216395643106694,623,622,0.27943865182426086
gemma2_9b,75,oracle_gain,0.5,0.4926489974094602,31831.520876074665,55.64001707236272,True,True,70864.55989519891,55.081184553816364,620,619,0.3769068889018697
gemma2_9b,75,oracle_gain,0.55,0.5418830220074881,70490.08930140486,95.07122407986762,True,True,167721.41319032453,57.97192024526103,617,616,0.7091652397420557
gemma2_9b,75,oracle_gain,0.6,0.6014630356732833,193399.97252082318,194.03274891495386,True,True,507715.5654248,61.90781104790286,612,610,0.12326713582220447
llama3.1_8b,71,spacing,0.3,0.31865245452057417,9398.121268007708,7.3086541374004765,True,True,12471.37714390417,24.642474046249387,434,188,0.8870684374492235
llama3.1_8b,71,spacing,0.35,0.3646994257810616,15102.950098302983,18.998642025787014,True,True,22365.80498461706,32.47303144827287,478,428,0.9776910384450994
llama3.1_8b,71,spacing,0.4,0.40917116476149973,25324.48245187719,28.82004649460121,True,True,37934.03599167075,33.24073806056984,427,378,0.9108315088231169
llama3.1_8b,71,spacing,0.45,0.4463577655868402,42645.38801589253,54.08989709195794,True,True,57662.51955554844,26.04314146416954,376,375,0.4661714499620053
llama3.1_8b,71,spacing,0.5,0.4870760027656433,80520.55964153126,110.98734659877756,True,True,107015.7941542896,24.758246875745215,374,470,0.6095809777047884
llama3.1_8b,71,spacing,0.55,0.5385184718757103,160610.63514184672,197.3215021016316,True,True,217937.79241410512,26.304367240414482,126,223,0.7365497801128125
llama3.1_8b,71,spacing,0.6,0.5951666267164996,360621.69330930826,350.16546586551806,True,True,500237.78979140124,27.90994589599334,221,464,0.36923248551556387
llama3.1_8b,71,direct_gain,0.3,0.3091028525223925,8765.861252106475,7.527604990026031,True,True,10739.706823862105,18.378952089921352,533,531,0.6575121102843877
llama3.1_8b,71,direct_gain,0.35,0.36079909907806756,13244.338978264608,23.116159761390755,True,True,21378.877281255427,38.049417637674644,528,527,0.6463274891816886
llama3.1_8b,71,direct_gain,0.4,0.4039796408746001,22127.832323960276,44.489324905848406,True,True,35581.09468840071,37.81014182463066,525,524,0.24358346291602131
llama3.1_8b,71,direct_gain,0.45,0.45265575027441834,41151.632760849316,74.23757129471471,True,True,61931.05081686155,33.55250360188424,523,522,0.6976495117577224
llama3.1_8b,71,direct_gain,0.5,0.5053111692227824,75203.61921650861,110.54341276967509,True,True,137545.4247763123,45.32452145259581,520,519,0.04617374822145887
llama3.1_8b,71,direct_gain,0.55,0.5496899614006455,141421.1363976701,167.62063204178693,True,True,250241.84069483104,43.48621477327901,518,516,0.4317161005436222
llama3.1_8b,71,direct_gain,0.6,0.5965292859693141,321671.9328473131,301.38251823040633,True,True,511826.417338787,37.15214339270949,514,512,0.5247585145737719
llama3.1_8b,71,log_gain,0.3,0.3063465048803938,8648.378497934755,6.5758989643560195,True,True,10247.51617413015,15.605124686042638,579,576,0.3753994936046232
llama3.1_8b,71,log_gain,0.35,0.35758533583958346,12304.156788649103,14.96004884400417,True,True,20575.115317724867,40.19884409566624,573,572,0.029916229208391654
llama3.1_8b,71,log_gain,0.4,0.4084363388979262,22609.455412808136,27.05942186385826,True,True,37600.99271521078,39.870057197553976,571,570,0.751026581693805
llama3.1_8b,71,log_gain,0.45,0.45996776418889995,47823.72158021782,48.59382043481505,True,True,69014.4534370627,30.70477385750745,568,567,0.6431406256567489
llama3.1_8b,71,log_gain,0.5,0.5045115387105038,93814.85585813242,76.40958280324917,True,True,136062.20393837034,31.05002481025072,565,564,0.599440645303917
llama3.1_8b,71,log_gain,0.55,0.5561286949509364,181822.46971493357,123.87336753074584,True,True,277643.69283417484,34.5122996100154,561,560,0.6142025315671127
llama3.1_8b,71,log_gain,0.6,0.6024153951153474,442334.4092071171,255.03936275173845,True,True,565109.6717614116,21.725917762407366,554,550,0.9884193666492905
llama3.1_8b,71,learned_gain,0.3,0.3063465048803938,8648.378497934755,6.5758989643560195,True,True,10247.51617413015,15.605124686042638,579,576,0.3753994936046232
llama3.1_8b,71,learned_gain,0.35,0.3577098006295341,12345.262975526382,15.565440943447388,True,True,20606.243953077716,40.08969803697527,573,527,0.06759335799453817
llama3.1_8b,71,learned_gain,0.4,0.4039796408746001,22127.832323960276,44.489324905848406,True,True,35581.09468840071,37.81014182463066,525,524,0.24358346291602131
llama3.1_8b,71,learned_gain,0.45,0.45265575027441834,41151.632760849316,74.23757129471471,True,True,61931.05081686155,33.55250360188424,523,522,0.6976495117577224
llama3.1_8b,71,learned_gain,0.5,0.5053111692227824,75203.61921650861,110.54341276967509,True,True,137545.4247763123,45.32452145259581,520,519,0.04617374822145887
llama3.1_8b,71,learned_gain,0.55,0.5496899614006455,141421.1363976701,167.62063204178693,True,True,250241.84069483104,43.48621477327901,518,516,0.4317161005436222
llama3.1_8b,71,learned_gain,0.6,0.5965292859693141,321671.9328473131,301.38251823040633,True,True,511826.417338787,37.15214339270949,514,512,0.5247585145737719
llama3.1_8b,71,all_train_selected,0.3,0.3063465048803938,8648.378497934755,6.5758989643560195,True,True,10247.51617413015,15.605124686042638,579,576,0.3753994936046232
llama3.1_8b,71,all_train_selected,0.35,0.3577098006295341,12345.262975526382,15.565440943447388,True,True,20606.243953077716,40.08969803697527,573,527,0.06759335799453817
llama3.1_8b,71,all_train_selected,0.4,0.4039796408746001,22127.832323960276,44.489324905848406,True,True,35581.09468840071,37.81014182463066,525,524,0.24358346291602131
llama3.1_8b,71,all_train_selected,0.45,0.45265575027441834,41151.632760849316,74.23757129471471,True,True,61931.05081686155,33.55250360188424,523,522,0.6976495117577224
llama3.1_8b,71,all_train_selected,0.5,0.5053111692227824,75203.61921650861,110.54341276967509,True,True,137545.4247763123,45.32452145259581,520,519,0.04617374822145887
llama3.1_8b,71,all_train_selected,0.55,0.5496899614006455,141421.1363976701,167.62063204178693,True,True,250241.84069483104,43.48621477327901,518,516,0.4317161005436222
llama3.1_8b,71,all_train_selected,0.6,0.5965292859693141,321671.9328473131,301.38251823040633,True,True,511826.417338787,37.15214339270949,514,512,0.5247585145737719
llama3.1_8b,71,oracle_gain,0.3,0.31389666373382,8514.456160011256,5.328201111414281,True,True,11595.7196935355,26.572421677647306,633,630,0.813539601450545
llama3.1_8b,71,oracle_gain,0.35,0.3487350366339196,9834.251014363534,8.074673845821968,True,True,18361.656098889325,46.44137238275366,627,626,0.0032832246324802582
llama3.1_8b,71,oracle_gain,0.4,0.3820206596699496,13345.719492867265,12.489973798536841,True,True,27099.00434068816,50.75199322792403,625,624,0.08930345950403556
llama3.1_8b,71,oracle_gain,0.45,0.4321785882997488,22118.310639883137,24.178672430287726,True,True,49340.48180502729,55.172082171217255,623,622,0.680959396243168
llama3.1_8b,71,oracle_gain,0.5,0.4857240540122714,42328.01020104165,45.742904215925634,True,True,104891.12509798825,59.64576587247086,620,619,0.5851440088055239
llama3.1_8b,71,oracle_gain,0.55,0.5475033961017304,88896.52883442296,92.25903003381492,True,True,243847.26054961738,63.54417571308555,617,616,0.8103783230255205
llama3.1_8b,71,oracle_gain,0.6,0.6053468664242745,227506.0935773013,178.66756517157484,True,True,591646.4429477653,61.54695151317134,613,611,0.4170847203755719
llama3.1_8b,72,spacing,0.3,0.2962580500429932,8196.213994785592,6.524124696711069,True,True,10020.031615851707,18.201715233920346,434,433,0.9220410611965334
llama3.1_8b,72,spacing,0.35,0.35651618839119364,14484.040198580542,17.93634362054161,True,True,20533.523710976253,29.461497196226205,430,331,0.9589293253115849
llama3.1_8b,72,spacing,0.4,0.40122265979219934,24434.732558936408,32.379646209453234,True,True,35722.60163860614,31.598675801570685,427,378,0.7405815844952154
llama3.1_8b,72,spacing,0.45,0.444875408680537,43076.06954381862,59.950138232256286,True,True,59899.30966577046,28.085866457932653,377,375,0.6584590637923189
llama3.1_8b,72,spacing,0.5,0.48552038673611947,81891.17483663361,118.96852317822953,True,True,105651.04822274664,22.489008661816136,177,421,0.19839771111383703
llama3.1_8b,72,spacing,0.55,0.5305417304946676,156718.30782889161,189.15848222717065,True,True,181678.04323504874,13.738443546458212,126,223,0.5368624312353759
llama3.1_8b,72,spacing,0.6,0.577049650989295,313043.5052872128,332.28435774555606,True,True,391436.7108585811,20.02704483169704,221,465,0.06407550054374514
llama3.1_8b,72,direct_gain,0.3,0.284798300372003,7582.502736542519,5.2731129873888385,True,True,8638.551628855765,12.224837422811419,534,533,0.9038215125924889
llama3.1_8b,72,direct_gain,0.35,0.33294861140007653,10508.299706535334,16.635431101807793,True,True,15884.92226301566,33.84733313425485,528,527,0.05823018833542523
llama3.1_8b,72,direct_gain,0.4,0.3851231891359116,17902.49956497716,35.9255629363053,True,True,29390.285350519247,39.08701684428909,527,525,0.8736021948362046
llama3.1_8b,72,direct_gain,0.45,0.43691380938077606,33385.63974142277,64.20256381858991,True,True,54012.58956904025,38.18915181108211,523,522,0.17926933727640265
llama3.1_8b,72,direct_gain,0.5,0.4854113445205474,62352.03618766933,100.58186991469333,True,True,105491.0276304012,40.89351711870114,522,520,0.8576909222840482
llama3.1_8b,72,direct_gain,0.55,0.5311912086520596,118027.87775802481,156.58984324033992,True,True,183387.29199844156,35.64009999175525,518,517,0.3232428264896373
llama3.1_8b,72,direct_gain,0.6,0.5712602107248201,232861.05609497387,258.0991197280396,True,True,351234.6909256418,33.70214784841063,516,514,0.7057085443665664
llama3.1_8b,72,log_gain,0.3,0.2821678417750015,7513.4178786076745,4.765998500358804,True,True,8376.634203244086,10.305049781236796,583,579,0.7452363099509576
llama3.1_8b,72,log_gain,0.35,0.32805610876540525,9955.653264020828,10.569993875195708,True,True,14943.386414237002,33.37752910855745,574,573,0.31092142866540606
llama3.1_8b,72,log_gain,0.4,0.38934891031060354,19392.20938865457,21.221667733845962,True,True,31052.365029702036,37.54997608038666,571,570,0.5915176612343354
llama3.1_8b,72,log_gain,0.45,0.44459046272382224,40533.80989342753,39.1160553922237,True,True,59677.15347866181,32.07817811229749,568,567,0.6578306464436411
llama3.1_8b,72,log_gain,0.5,0.4956914358093709,83533.78522109786,71.11477200264363,True,True,120577.16916533468,30.72172302655668,565,564,0.9314361058846224
llama3.1_8b,72,log_gain,0.55,0.5433463158971619,148968.319031551,110.2251535572417,True,True,215376.20770120213,30.833437629183624,561,559,0.2532263729796787
llama3.1_8b,72,log_gain,0.6,0.5806100664800566,312297.2334868056,198.9235609741315,True,True,416160.32626704447,24.957471009283893,556,554,0.9076703189733447
llama3.1_8b,72,learned_gain,0.3,0.2821678417750015,7513.4178786076745,4.765998500358804,True,True,8376.634203244086,10.305049781236796,583,579,0.7452363099509576
llama3.1_8b,72,learned_gain,0.35,0.32805610876540525,9955.653264020828,10.569993875195708,True,True,14943.386414237002,33.37752910855745,574,573,0.31092142866540606
llama3.1_8b,72,learned_gain,0.4,0.3851231891359116,17902.49956497716,35.9255629363053,True,True,29390.285350519247,39.08701684428909,527,525,0.8736021948362046
llama3.1_8b,72,learned_gain,0.45,0.43691380938077606,33385.63974142277,64.20256381858991,True,True,54012.58956904025,38.18915181108211,523,522,0.17926933727640265
llama3.1_8b,72,learned_gain,0.5,0.4854113445205474,62352.03618766933,100.58186991469333,True,True,105491.0276304012,40.89351711870114,522,520,0.8576909222840482
llama3.1_8b,72,learned_gain,0.55,0.5311912086520596,118027.87775802481,156.58984324033992,True,True,183387.29199844156,35.64009999175525,518,517,0.3232428264896373
llama3.1_8b,72,learned_gain,0.6,0.5712602107248201,232861.05609497387,258.0991197280396,True,True,351234.6909256418,33.70214784841063,516,514,0.7057085443665664
llama3.1_8b,72,all_train_selected,0.3,0.2831235981079592,7582.142292932018,4.946638888658052,True,True,8471.799828936006,10.501399395265487,192,579,0.6578347554672022
llama3.1_8b,72,all_train_selected,0.35,0.32805610876540525,9955.653264020828,10.569993875195708,True,True,14943.386414237002,33.37752910855745,574,573,0.31092142866540606
llama3.1_8b,72,all_train_selected,0.4,0.3851231891359116,17902.49956497716,35.9255629363053,True,True,29390.285350519247,39.08701684428909,527,525,0.8736021948362046
llama3.1_8b,72,all_train_selected,0.45,0.43691380938077606,33385.63974142277,64.20256381858991,True,True,54012.58956904025,38.18915181108211,523,522,0.17926933727640265
llama3.1_8b,72,all_train_selected,0.5,0.4854113445205474,62352.03618766933,100.58186991469333,True,True,105491.0276304012,40.89351711870114,522,520,0.8576909222840482
llama3.1_8b,72,all_train_selected,0.55,0.5311912086520596,118027.87775802481,156.58984324033992,True,True,183387.29199844156,35.64009999175525,518,517,0.3232428264896373
llama3.1_8b,72,all_train_selected,0.6,0.5712602107248201,232861.05609497387,258.0991197280396,True,True,351234.6909256418,33.70214784841063,516,514,0.7057085443665664
llama3.1_8b,72,oracle_gain,0.3,0.29185668721216035,7654.814348326461,4.982824549728826,True,True,9401.63861987181,18.57999804260895,633,630,0.34250443573906336
llama3.1_8b,72,oracle_gain,0.35,0.3354218189159815,9089.84075239097,8.172002402563173,True,True,16360.877763006887,44.44160708208609,628,627,0.6048859715403943
llama3.1_8b,72,oracle_gain,0.4,0.375790240135108,12346.468789543052,12.395707441478196,True,True,26178.895638334434,52.83808392794156,626,625,0.9441037207391003
llama3.1_8b,72,oracle_gain,0.45,0.42832684784117137,21270.501432951227,23.29133984331361,True,True,48857.63216959536,56.4643219730405,623,622,0.5752194838868327
llama3.1_8b,72,oracle_gain,0.5,0.4783496926574021,39583.71786050538,39.382816712155844,True,True,95127.97962968364,58.388985013034265,620,619,0.3587777514486631
llama3.1_8b,72,oracle_gain,0.55,0.5266324181633525,73954.85248587004,71.67148892453775,True,True,173354.14770301746,57.33886182373544,617,616,0.20307285613114953
llama3.1_8b,72,oracle_gain,0.6,0.5763330963783905,153443.20562095352,134.43723425022648,True,True,386460.93747900485,60.29528711959677,614,613,0.623408629840111
llama3.1_8b,73,spacing,0.3,0.30715364760236535,9005.672181277247,8.263497906402062,True,True,10865.562452183229,17.11729401115607,288,480,0.5854771747372438
llama3.1_8b,73,spacing,0.35,0.3713878307106171,16247.761404727558,24.831819301792972,True,True,23993.132028059706,32.28161548177212,478,476,0.6864259454057297
llama3.1_8b,73,spacing,0.4,0.4339585121463302,29575.306308198888,42.6972715648549,True,True,48766.0362283136,39.352654848278526,378,377,0.6207427407710102
llama3.1_8b,73,spacing,0.45,0.48047800789066725,56499.50806151353,91.00788248497585,True,True,93949.01617245827,39.86152238380043,375,374,0.48287860449058323
llama3.1_8b,73,spacing,0.5,0.5226402458030937,109556.36195319035,179.47309338420538,True,True,165144.181106549,33.660174267656494,225,469,0.08875807584816871
llama3.1_8b,73,spacing,0.55,0.5678887665618054,203850.04226702417,284.19795454596397,True,True,330359.3991116968,38.29446269270485,223,222,0.46833852319910974
llama3.1_8b,73,spacing,0.6,0.604521682028278,368574.3217155854,392.9913856079014,True,True,560774.1429103042,34.27401630846256,466,465,0.9963925045943571
llama3.1_8b,73,direct_gain,0.3,0.30679055581216447,8588.77072076748,7.414686792997927,True,True,10811.026658553821,20.55545701599084,532,531,0.6262154031112268
llama3.1_8b,73,direct_gain,0.35,0.3650383313114741,12242.169823083377,20.178257233454833,True,True,22198.130426323576,44.85044646568054,529,527,0.8803756409596483
llama3.1_8b,73,direct_gain,0.4,0.4180973328438473,20907.132342383153,40.129302168380036,True,True,40543.90883715225,48.433357951848535,525,524,0.8639752710475042
llama3.1_8b,73,direct_gain,0.45,0.46648707170818293,38267.134618893186,65.53813161847546,True,True,78173.15234375857,51.04823910564933,522,521,0.1945828422397906
llama3.1_8b,73,direct_gain,0.5,0.5151679347252136,75426.41274292902,107.94038323147477,True,True,149960.76632317642,49.70256915040059,520,519,0.7034527288278049
llama3.1_8b,73,direct_gain,0.55,0.5616719338756073,152390.11609084182,181.54734728367393,True,True,296572.0458246357,48.6161564327102,517,516,0.6311945700861823
llama3.1_8b,73,direct_gain,0.6,0.6066003219791156,347033.9051442726,334.53299890159235,True,True,577685.7802398761,39.92687426022993,514,512,0.8226641375881283
llama3.1_8b,73,log_gain,0.3,0.30920870997366295,8645.163192936117,7.905861181125528,True,True,11174.22946256821,22.63302609011243,578,577,0.2827944840391721
llama3.1_8b,73,log_gain,0.35,0.3693260598269962,12491.543450335786,18.586699966689746,True,True,23410.27000920323,46.64075448328868,573,572,0.005337030351561754
llama3.1_8b,73,log_gain,0.4,0.41616175845533143,21417.964380371108,29.753119393969016,True,True,39712.91474273973,46.0680120834326,571,570,0.6950014582694889
llama3.1_8b,73,log_gain,0.45,0.46102523286919594,41397.56637730422,46.66636159588084,True,True,72014.50615637658,42.51496179476524,568,567,0.31127315085370144
llama3.1_8b,73,log_gain,0.5,0.5092670170092437,87596.58837057123,75.13685150845181,True,True,138491.582984687,36.74952189675182,565,564,0.5326970805842299
llama3.1_8b,73,log_gain,0.55,0.56254747270851,192728.78964510525,130.6512936690225,True,True,301307.28297275095,36.035801145060645,561,558,0.5741171361339019
llama3.1_8b,73,log_gain,0.6,0.6093963740413737,441885.21402836323,267.75627901927254,True,True,600833.3775389954,26.45461611365225,555,547,0.8485961332395239
llama3.1_8b,73,learned_gain,0.3,0.30920870997366295,8645.163192936117,7.905861181125528,True,True,11174.22946256821,22.63302609011243,578,577,0.2827944840391721
llama3.1_8b,73,learned_gain,0.35,0.3650383313114741,12242.169823083377,20.178257233454833,True,True,22198.130426323576,44.85044646568054,529,527,0.8803756409596483
llama3.1_8b,73,learned_gain,0.4,0.4180973328438473,20907.132342383153,40.129302168380036,True,True,40543.90883715225,48.433357951848535,525,524,0.8639752710475042
llama3.1_8b,73,learned_gain,0.45,0.46648707170818293,38267.134618893186,65.53813161847546,True,True,78173.15234375857,51.04823910564933,522,521,0.1945828422397906
llama3.1_8b,73,learned_gain,0.5,0.5151679347252136,75426.41274292902,107.94038323147477,True,True,149960.76632317642,49.70256915040059,520,519,0.7034527288278049
llama3.1_8b,73,learned_gain,0.55,0.5616719338756073,152390.11609084182,181.54734728367393,True,True,296572.0458246357,48.6161564327102,517,516,0.6311945700861823
llama3.1_8b,73,learned_gain,0.6,0.6066003219791156,347033.9051442726,334.53299890159235,True,True,577685.7802398761,39.92687426022993,514,512,0.8226641375881283
llama3.1_8b,73,all_train_selected,0.3,0.30920870997366295,8645.163192936117,7.905861181125528,True,True,11174.22946256821,22.63302609011243,578,577,0.2827944840391721
llama3.1_8b,73,all_train_selected,0.35,0.3650383313114741,12242.169823083377,20.178257233454833,True,True,22198.130426323576,44.85044646568054,529,527,0.8803756409596483
llama3.1_8b,73,all_train_selected,0.4,0.4180973328438473,20907.132342383153,40.129302168380036,True,True,40543.90883715225,48.433357951848535,525,524,0.8639752710475042
llama3.1_8b,73,all_train_selected,0.45,0.46648707170818293,38267.134618893186,65.53813161847546,True,True,78173.15234375857,51.04823910564933,522,521,0.1945828422397906
llama3.1_8b,73,all_train_selected,0.5,0.5151679347252136,75426.41274292902,107.94038323147477,True,True,149960.76632317642,49.70256915040059,520,519,0.7034527288278049
llama3.1_8b,73,all_train_selected,0.55,0.5616719338756073,152390.11609084182,181.54734728367393,True,True,296572.0458246357,48.6161564327102,517,516,0.6311945700861823
llama3.1_8b,73,all_train_selected,0.6,0.6066003219791156,347033.9051442726,334.53299890159235,True,True,577685.7802398761,39.92687426022993,514,512,0.8226641375881283
llama3.1_8b,73,oracle_gain,0.3,0.3242063953066452,8691.812650442631,6.995325044227067,True,True,13426.857294736305,35.26547233171191,630,629,0.09309792223275438
llama3.1_8b,73,oracle_gain,0.35,0.3739672867957389,11381.345525597057,13.194588006845816,True,True,24722.34350023128,53.96332258917693,627,626,0.6968244249726927
llama3.1_8b,73,oracle_gain,0.4,0.42004048874395417,16307.26908532896,22.10028532406386,True,True,41378.1578782081,60.58966874908363,625,624,0.9792327139036693
llama3.1_8b,73,oracle_gain,0.45,0.4666060184605464,26111.667430011978,39.128180637859685,True,True,78307.27401679583,66.6548634748652,622,621,0.5958584855833208
llama3.1_8b,73,oracle_gain,0.5,0.51278406839636,49273.532369840985,62.67130582952648,True,True,145116.85245478214,66.04561666247935,619,618,0.360648810399405
llama3.1_8b,73,oracle_gain,0.55,0.5593809470713595,89552.28646741503,107.41538422121725,True,True,284181.54364056943,68.487648662828,616,615,0.19087469054437275
llama3.1_8b,73,oracle_gain,0.6,0.6096089290640456,211742.24931457106,180.27761389953136,True,True,602593.0508065743,64.86148503850934,613,612,0.9609559173142924
llama3.1_8b,74,spacing,0.3,0.30750586844202316,8439.35560764119,6.887917388608695,True,True,10098.227347993543,16.427355843617065,482,188,0.4836926721007423
llama3.1_8b,74,spacing,0.35,0.35810764891697355,13946.95295874571,18.57472932896085,True,True,20027.079600576293,30.359527015889142,478,428,0.8562721621388759
llama3.1_8b,74,spacing,0.4,0.3981635191880045,22338.996179643018,27.00329639862719,True,True,33437.83400932467,33.19245447114357,427,378,0.7201898273908921
llama3.1_8b,74,spacing,0.45,0.4572041443403774,45695.38524895758,68.80496145985471,True,True,69953.7218832882,34.677692596261835,376,375,0.7808307447378562
llama3.1_8b,74,spacing,0.5,0.5135414960378679,97563.65562468195,153.97608518529827,True,True,155630.60236746282,37.31075113728451,129,127,0.835273803076334
llama3.1_8b,74,spacing,0.55,0.5743843635269372,208050.14948593787,288.6877133380494,True,True,317353.0376333054,34.44204881809409,223,222,0.6297553817476367
llama3.1_8b,74,spacing,0.6,0.6272106559394733,466136.01076058706,451.1125699180153,True,True,708025.8111501737,34.16398054707095,465,464,0.9097716329223825
llama3.1_8b,74,direct_gain,0.3,0.31925889166128024,8818.52383230568,14.569320667945004,True,True,12074.518150610797,26.96583232301001,532,531,0.8130264111500873
llama3.1_8b,74,direct_gain,0.35,0.3726539360513904,13245.91450204169,35.16886488444234,True,True,24655.767427908122,46.27660834013019,527,526,0.23149424479198027
llama3.1_8b,74,direct_gain,0.4,0.42637164463961297,24368.215079622627,63.03162079973217,True,True,45788.617368174906,46.78106376594895,524,523,0.17796700294464954
llama3.1_8b,74,direct_gain,0.45,0.4775678062649047,43046.48129222735,96.55813203584212,True,True,97542.45161117183,55.86897747472946,522,521,0.5609664937348338
llama3.1_8b,74,direct_gain,0.5,0.5276690862042259,83468.54470666453,152.1132640136917,True,True,180752.03361064225,53.8215183313157,519,518,0.278606168496354
llama3.1_8b,74,direct_gain,0.55,0.5787322619408841,172579.844440283,238.38612579608977,True,True,337555.4142048588,48.87362572844229,516,515,0.5218825523250676
llama3.1_8b,74,direct_gain,0.6,0.6247338062978194,401705.2303322682,390.8848953939884,True,True,679984.5253606375,40.924357047799084,512,511,0.5601759148242866
llama3.1_8b,74,log_gain,0.3,0.3155022871332964,8524.275562067402,10.26700858505178,True,True,11442.838723179691,25.50558678416199,577,575,0.1756247379939572
llama3.1_8b,74,log_gain,0.35,0.3534837701782921,11823.728829504105,18.489598512290605,True,True,18569.784174551227,36.328130050602226,573,572,0.38735938660945723
llama3.1_8b,74,log_gain,0.4,0.40621016510995517,20953.875919554484,29.80458739715735,True,True,36706.13110977465,42.91450696100583,570,569,0.14296703872516295
llama3.1_8b,74,log_gain,0.45,0.46297225251848767,45327.73411883955,52.14544636546694,True,True,77211.05372695619,41.29372423910519,567,565,0.17254675531305558
llama3.1_8b,74,log_gain,0.5,0.518709284192101,93458.8569166715,84.49412633035509,True,True,163975.23588362997,43.00428573068349,563,562,0.03482041172537919
llama3.1_8b,74,log_gain,0.55,0.5748593282202897,204996.64104102022,146.12149687167405,True,True,319559.94650737674,35.850333159231496,559,557,0.9637200778159246
