split,method,divisor,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n,config_id
75,shifted_exponential_calibrated_probability,900000.0,0.24019669642857142,0.24382503527336863,-0.003628338844797213,-1.4880911801075876,0.2822420634920635,37840.830357142855,70.74107142857143,60,214
75,selected_ucb,900000.0,0.24019669642857142,0.24382503527336863,-0.003628338844797213,-1.4880911801075876,0.2822420634920635,37840.830357142855,70.74107142857143,60,214
75,gaussian_calibrated_probability,1000000.0,0.24446397123015873,0.24560710416666665,-0.001143132936507918,-0.46543154376031354,0.28621031746031744,41746.34623015873,79.23065476190476,67,101
75,shifted_exponential_calibrated_probability,1000000.0,0.24466320833333335,0.24560710416666665,-0.0009438958333332914,-0.38431129121280333,0.2822420634920635,37578.855158730155,70.2579365079365,67,213
75,selected_ucb,1000000.0,0.24466320833333335,0.24560710416666665,-0.0009438958333332914,-0.38431129121280333,0.2822420634920635,37578.855158730155,70.2579365079365,67,213
76,gaussian_calibrated_probability,100000.0,0.16457065972222226,0.15368751984126985,0.010883139880952408,7.081342643952244,0.19940476190476192,3483.410218253968,6.262896825396825,12,35
76,shifted_exponential_calibrated_probability,100000.0,0.16716766865079366,0.15368751984126985,0.013480148809523806,8.771140833976794,0.2013888888888889,3422.122023809524,6.3978174603174605,12,140
76,selected_ucb,100000.0,0.16716766865079366,0.15368751984126985,0.013480148809523806,8.771140833976794,0.2013888888888889,3422.122023809524,6.3978174603174605,12,140
76,gaussian_calibrated_probability,200000.0,0.17057266865079365,0.17434761656746034,-0.0037749479166666877,-2.1651846988146506,0.21081349206349206,8048.164682539683,16.009424603174605,20,17
76,shifted_exponential_calibrated_probability,200000.0,0.17604341021825395,0.17434761656746034,0.0016957936507936144,0.9726508937605469,0.20188492063492064,5168.302083333333,8.963789682539682,20,276
76,selected_ucb,200000.0,0.17604341021825395,0.17434761656746034,0.0016957936507936144,0.9726508937605469,0.20188492063492064,5168.302083333333,8.963789682539682,20,276
76,gaussian_calibrated_probability,300000.0,0.18433833994708998,0.18328129464285714,0.0010570453042328398,0.576733870356276,0.2296626984126984,13597.307539682539,25.001984126984127,29,39
76,shifted_exponential_calibrated_probability,300000.0,0.18719956845238095,0.18328129464285714,0.003918273809523809,2.1378470820816586,0.22916666666666666,12590.129464285714,24.803571428571427,29,326
76,selected_ucb,300000.0,0.18719956845238095,0.18328129464285714,0.003918273809523809,2.1378470820816586,0.22916666666666666,12590.129464285714,24.803571428571427,29,326
76,gaussian_calibrated_probability,400000.0,0.1886455394345238,0.19158222098214286,-0.0029366815476190578,-1.5328570326433277,0.23809523809523808,19779.879464285714,38.58382936507937,39,113
76,shifted_exponential_calibrated_probability,400000.0,0.19396392981150795,0.19158222098214286,0.0023817088293650868,1.2431784208134233,0.2361111111111111,16858.87251984127,33.90327380952381,39,197
76,selected_ucb,400000.0,0.19396392981150795,0.19158222098214286,0.0023817088293650868,1.2431784208134233,0.2361111111111111,16858.87251984127,33.90327380952381,39,197
76,gaussian_calibrated_probability,500000.0,0.1699293343253968,0.19837896130952382,-0.028449626984127008,-14.341050480518467,0.2564484126984127,43259.53918650794,84.15327380952381,49,117
76,shifted_exponential_calibrated_probability,500000.0,0.17032642261904762,0.19837896130952382,-0.028052538690476192,-14.140883945201622,0.25744047619047616,43557.02678571428,85.29265873015873,49,243
76,selected_ucb,500000.0,0.1699293343253968,0.19837896130952382,-0.028449626984127008,-14.341050480518467,0.2564484126984127,43259.53918650794,84.15327380952381,49,117
76,gaussian_calibrated_probability,600000.0,0.18976140128968255,0.20161685846560848,-0.011855457175925926,-5.880191401726565,0.25595238095238093,39714.587797619046,77.28968253968254,59,116
