reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
fsfairx_llama3_rm,granite42_8b,73,2.0,39,0.46560053525151396,0.5456773633380475,0.08843828999999999,0.297332085,0.37716224525151404,0.2483452783380476,-0.12881696691346645,-34.154258156874555,44219.145,148666.0425,246.565,-236.2028879120119
fsfairx_llama3_rm,granite42_8b,73,5.0,11,0.3807758874580305,0.5002496211115286,0.0622037875,0.35851542500000005,0.3185720999580305,0.14173419611152852,-0.17683790384650197,-55.50953893005667,12440.7575,71703.085,134.47,-476.3562628722569
fsfairx_llama3_rm,granite42_8b,73,10.0,8,0.3549897070554171,0.46796553961571763,0.090656575,0.4148892,0.26433313205541714,0.05307633961571761,-0.21125679243969953,-79.92066329218608,9065.6575,41488.92,77.3125,-357.6493210779251
fsfairx_llama3_rm,granite42_8b,74,0.1,512,0.6071004416681551,0.6290706184273924,0.062022507,0.108751389,0.5450779346681552,0.5203192294273923,-0.024758705240762957,-4.542232159119799,620225.07,1087513.89,916.89,-75.34181422237576
fsfairx_llama3_rm,granite42_8b,74,0.2,252,0.5740665426105281,0.6198925928073478,0.06104662450000001,0.16410562150000002,0.5130199181105283,0.4557869713073476,-0.057232946803180695,-11.156086690351477,305233.1225,820528.1075,754.675,-168.82014008817148
fsfairx_llama3_rm,granite42_8b,74,0.5,117,0.5342160627871274,0.5935631848894759,0.0708139075,0.2239314475,0.46340215528712747,0.3696317373894759,-0.09377041789765156,-20.235214020433443,141627.815,447862.895,491.41,-216.22523795908313
fsfairx_llama3_rm,granite42_8b,74,1.0,59,0.49855353200485636,0.5640242016790282,0.0714867225,0.26573747999999997,0.4270668095048563,0.29828672167902814,-0.12878008782582817,-30.15455309560032,71486.7225,265737.48,323.7175,-271.7298411603637
fsfairx_llama3_rm,granite42_8b,74,2.0,38,0.4663848786447662,0.5323905256481813,0.09216749,0.30311959,0.37421738864476617,0.22927093564818146,-0.1449464529965847,-38.73322229132923,46083.745,151559.795,192.87,-228.8790765594246
fsfairx_llama3_rm,granite42_8b,74,5.0,12,0.38796305669629555,0.49284130121478825,0.072764825,0.35754002500000004,0.3151982316962955,0.1353012762147882,-0.1798969554815073,-57.074227388066156,14552.965,71508.005,95.7375,-391.3638217366702
fsfairx_llama3_rm,granite42_8b,74,10.0,8,0.3573421374509037,0.44995426286939144,0.097397325,0.4063028,0.2599448124509038,0.043651462869391346,-0.21629334958151245,-83.20741142790227,9739.7325,40630.28,55.685,-317.1601222107486
fsfairx_llama3_rm,granite42_8b,75,0.1,441,0.6159462820840482,0.6496957726896917,0.053241396,0.10976411950000002,0.5627048860840483,0.5399316531896915,-0.022773232894356843,-4.047100613047693,532413.96,1097641.195,925.1975,-106.16311319109668
fsfairx_llama3_rm,granite42_8b,75,0.2,211,0.5804987897646329,0.6389983604722466,0.050970733000000004,0.16564559350000002,0.529528056764633,0.47335276697224665,-0.05617528979238634,-10.608557766629424,254853.665,828227.9675,764.51,-224.9817763068073
fsfairx_llama3_rm,granite42_8b,75,0.5,90,0.527744240571443,0.6149616503380576,0.05426798124999999,0.2320072275,0.473476259321443,0.38295442283805753,-0.09052183648338546,-19.11855868193176,108535.9625,464014.455,507.695,-327.5213895117943
fsfairx_llama3_rm,granite42_8b,75,1.0,63,0.5044374906749867,0.5848600980792851,0.0759569575,0.281989875,0.4284805331749868,0.30287022307928496,-0.12561031009570184,-29.31528981373909,75956.9575,281989.875,355.85,-271.2495659136953
fsfairx_llama3_rm,granite42_8b,75,2.0,36,0.46339253915182677,0.5512333162550938,0.086957505,0.32906131499999997,0.37643503415182666,0.22217200125509382,-0.15426303289673285,-40.979988285180255,43478.7525,164530.6575,228.6475,-278.41623330844186
fsfairx_llama3_rm,granite42_8b,75,5.0,14,0.3966207055199268,0.5053792485174881,0.08426727500000002,0.38375358750000005,0.31235343051992676,0.121625661017488,-0.19072776950243875,-61.06152546010573,16853.455,76750.7175,113.2275,-355.4004950320275
fsfairx_llama3_rm,granite42_8b,75,10.0,8,0.35318312647276306,0.4639424674411537,0.09667005,0.43191812500000004,0.25651307647276306,0.03202434244115373,-0.22448873403160932,-87.5155127054296,9667.005,43191.8125,62.135,-346.7962155807306
rm_mistral_7b,granite42_8b,71,0.1,365,0.6064862959223514,0.6473535510402983,0.042106462500000004,0.10609235850000001,0.5643798334223513,0.5412611925402985,-0.023118640882052843,-4.096291099181091,421064.625,1060923.585,934.235,-151.9621744524371
rm_mistral_7b,granite42_8b,71,0.2,211,0.574502252241653,0.6373680393449296,0.048685646000000006,0.17283397700000003,0.5258166062416529,0.4645340623449296,-0.06128254389672333,-11.654737254258439,243428.23,864169.885,815.385,-254.99986382023155
rm_mistral_7b,granite42_8b,71,0.5,122,0.5379303236133672,0.6051515922693188,0.07031277624999999,0.23391147125,0.4676175473633672,0.3712401210193187,-0.0963774263440485,-20.610310046632488,140625.5525,467822.9425,546.2575,-232.67278541003424
rm_mistral_7b,granite42_8b,71,1.0,57,0.4915733471045913,0.5768619596296496,0.06570485499999999,0.27520928749999995,0.42586849210459116,0.3016526721296497,-0.12421581997494147,-29.167647355426965,65704.855,275209.2875,383.7,-318.8568523589314
rm_mistral_7b,granite42_8b,71,2.0,35,0.460400068656071,0.5425646292228274,0.08075858,0.316023175,0.379641488656071,0.22654145422282743,-0.15310003443324358,-40.32752979007034,40379.29,158011.5875,247.5425,-291.3183899469257
