generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,71,fixed2_a2_sequential,0.6,733422.5525854023,548920.7474137497,True,-33.61173831394355
gemma2_9b,71,fixed2_a2_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,fixed2_a2_doubling,0.35,9727.226718814003,10245.896074796543,True,5.062215663678193
gemma2_9b,71,fixed2_a2_doubling,0.4,19545.755433546314,21087.891648758457,True,7.312898989135963
gemma2_9b,71,fixed2_a2_doubling,0.45,41703.80923096581,46511.10682689116,True,10.335805625562822
gemma2_9b,71,fixed2_a2_doubling,0.5,98063.91629163311,99208.44369545512,True,1.1536592664787904
gemma2_9b,71,fixed2_a2_doubling,0.55,243121.0296377859,214263.90542127052,True,-13.468028672294817
gemma2_9b,71,fixed2_a2_doubling,0.6,676126.8334306846,548920.7474137497,True,-23.173852804119498
gemma2_9b,71,fixed2_a4_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,fixed2_a4_sequential,0.35,10135.459291116193,10245.896074796543,True,1.0778635941077863
gemma2_9b,71,fixed2_a4_sequential,0.4,20016.730235407358,21087.891648758457,True,5.079509280455563
gemma2_9b,71,fixed2_a4_sequential,0.45,45766.83097833345,46511.10682689116,True,1.6002110019179283
gemma2_9b,71,fixed2_a4_sequential,0.5,107097.68106772433,99208.44369545512,True,-7.952183381171851
gemma2_9b,71,fixed2_a4_sequential,0.55,264484.61094027286,214263.90542127052,True,-23.438714710376416
gemma2_9b,71,fixed2_a4_sequential,0.6,729789.2573988948,548920.7474137497,True,-32.949840361711665
gemma2_9b,71,fixed2_a4_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,fixed2_a4_doubling,0.35,9864.850030475469,10245.896074796543,True,3.719011412368256
gemma2_9b,71,fixed2_a4_doubling,0.4,19929.664901243737,21087.891648758457,True,5.492378122982766
gemma2_9b,71,fixed2_a4_doubling,0.45,41447.70963653336,46511.10682689116,True,10.886425922313936
gemma2_9b,71,fixed2_a4_doubling,0.5,100368.47133820708,99208.44369545512,True,-1.1692831774611223
gemma2_9b,71,fixed2_a4_doubling,0.55,242782.887029971,214263.90542127052,True,-13.310212726977255
gemma2_9b,71,fixed2_a4_doubling,0.6,690415.2034056478,548920.7474137497,True,-25.776846049006497
gemma2_9b,71,sqrt32_a1_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a1_sequential,0.35,9465.88117924369,10245.896074796543,True,7.612949515187639
gemma2_9b,71,sqrt32_a1_sequential,0.4,17850.268493371754,21087.891648758457,True,15.352995971872406
gemma2_9b,71,sqrt32_a1_sequential,0.45,35142.55878933979,46511.10682689116,True,24.44265211718948
gemma2_9b,71,sqrt32_a1_sequential,0.5,74662.62379911897,99208.44369545512,True,24.741664098356008
gemma2_9b,71,sqrt32_a1_sequential,0.55,174400.91125653306,214263.90542127052,True,18.604624090259936
gemma2_9b,71,sqrt32_a1_sequential,0.6,464624.5656578579,548920.7474137497,True,15.356712631660363
gemma2_9b,71,sqrt32_a1_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a1_doubling,0.35,9316.56333761384,10245.896074796543,True,9.070292440977724
gemma2_9b,71,sqrt32_a1_doubling,0.4,18433.710674624515,21087.891648758457,True,12.586279455254157
gemma2_9b,71,sqrt32_a1_doubling,0.45,37298.40918653005,46511.10682689116,True,19.807521834837605
gemma2_9b,71,sqrt32_a1_doubling,0.5,73406.23061887182,99208.44369545512,True,26.00808168686688
gemma2_9b,71,sqrt32_a1_doubling,0.55,172008.26065816652,214263.90542127052,True,19.721308019670392
gemma2_9b,71,sqrt32_a1_doubling,0.6,476005.9603968776,548920.7474137497,True,13.283299521909397
gemma2_9b,71,sqrt32_a2_sequential,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a2_sequential,0.35,9526.750824575814,10245.896074796543,True,7.018861454096969
gemma2_9b,71,sqrt32_a2_sequential,0.4,17557.876797755907,21087.891648758457,True,16.739534277768254
gemma2_9b,71,sqrt32_a2_sequential,0.45,35233.11077011671,46511.10682689116,True,24.24796317737571
gemma2_9b,71,sqrt32_a2_sequential,0.5,76438.34899850276,99208.44369545512,True,22.95177088640843
gemma2_9b,71,sqrt32_a2_sequential,0.55,176346.47287870402,214263.90542127052,True,17.696602919663917
gemma2_9b,71,sqrt32_a2_sequential,0.6,454188.4399688738,548920.7474137497,True,17.257920727392595
gemma2_9b,71,sqrt32_a2_doubling,0.3,,5028.71983469853,False,
gemma2_9b,71,sqrt32_a2_doubling,0.35,9231.902328918712,10245.896074796543,True,9.896584334601178
gemma2_9b,71,sqrt32_a2_doubling,0.4,18248.003073822656,21087.891648758457,True,13.466915622657794
gemma2_9b,71,sqrt32_a2_doubling,0.45,37320.68463152549,46511.10682689116,True,19.759629091544383
gemma2_9b,71,sqrt32_a2_doubling,0.5,73522.6091901873,99208.44369545512,True,25.890774563621665
gemma2_9b,71,sqrt32_a2_doubling,0.55,171841.2435612892,214263.90542127052,True,19.79925726480758
