generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
llama3.1_8b,71,empirical_spacing,2e-07,222,146,0.5188481122346269,0.49896323375342183,3.9852392192551545,0.01988487848120514,0.006277862104506469,0.03691830833022631,0.563235126234627,0.5577786667534217,0.044387014,0.05881543299999999,255.175,0.01743579940987683
llama3.1_8b,71,empirical_spacing,1e-06,129,38,0.4119656952875754,0.38771243901986013,6.255475405696978,0.024253256267715243,0.01333454848651175,0.036036032632882846,0.4767255027875755,0.4646615390198601,0.0647598075,0.0769491,76.725,0.020325681490203973
llama3.1_8b,71,empirical_spacing,2e-06,132,22,0.36288316836671464,0.3333823110107015,8.848957002720544,0.029500857356013054,0.01822764783689874,0.04193913131737945,0.43469545336671445,0.4222906160107015,0.071812285,0.08890830499999999,40.6625,0.029068837359820576
llama3.1_8b,71,empirical_spacing,1e-05,188,3,0.22574674185913501,0.20135597489021897,12.113257121977163,0.024390766968916,0.008691579409437341,0.04155554990090627,0.320929266859135,0.26151482489021893,0.09518252500000002,0.06015885000000001,7.53,0.020298914798816403
llama3.1_8b,71,corrected_spacing,2e-08,343,960,0.6286653668531256,0.6286653668531256,0.0,0.0,0.0,0.0,0.6674008976531254,0.6674008976531254,0.0387355308,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,corrected_spacing,1e-07,464,343,0.5649722660238292,0.544383099705112,3.7821097550365197,0.020589166318717225,0.011557912898336489,0.030498835294035673,0.6128050020238291,0.6135178614551119,0.047832735999999994,0.06913476175,422.4325,0.01846169549516752
llama3.1_8b,71,corrected_spacing,2e-07,467,146,0.5165615529730629,0.49896323375342183,3.5269771456423316,0.017598319219641112,0.0034456028559935316,0.034612597562783946,0.560173068973063,0.5577786667534217,0.043611515999999996,0.05881543299999999,253.8725,0.01514924014831287
llama3.1_8b,71,corrected_spacing,1e-06,374,38,0.41167622818253663,0.38771243901986013,6.180815148272557,0.023963789162676514,0.012984083685483839,0.037036481199736807,0.47150434818253667,0.4646615390198601,0.05982812,0.0769491,74.795,0.02003621438516523
llama3.1_8b,71,corrected_spacing,2e-06,375,22,0.357754545012224,0.3333823110107015,7.310596032415239,0.024372234001522573,0.013656914902055143,0.036500890632285544,0.453093760012224,0.4222906160107015,0.09533921499999999,0.08890830499999999,59.95,0.02394021400532992
llama3.1_8b,71,corrected_spacing,1e-05,479,3,0.22938444731883653,0.20135597489021897,13.919861302302515,0.02802847242861756,0.0119538235947703,0.04682647447498712,0.3368696723188366,0.26151482489021893,0.107485225,0.06015885000000001,11.175,0.02393662025851792
llama3.1_8b,71,train_selected_spacing,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.0,0.0,0.0,0.6674008976531254,0.6674008976531254,0.0387355308,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,train_selected_spacing,1e-07,464,343,0.5649722660238292,0.544383099705112,3.7821097550365197,0.020589166318717225,0.011530087568315637,0.03028086149084946,0.6128050020238291,0.6135178614551119,0.047832735999999994,0.06913476175,422.4325,0.01846169549516752
llama3.1_8b,71,train_selected_spacing,2e-07,222,146,0.5188481122346269,0.49896323375342183,3.9852392192551545,0.01988487848120514,0.006465630677799545,0.03711494250302002,0.563235126234627,0.5577786667534217,0.044387014,0.05881543299999999,255.175,0.01743579940987683
llama3.1_8b,71,train_selected_spacing,1e-06,374,38,0.41167622818253663,0.38771243901986013,6.180815148272557,0.023963789162676514,0.01176947137985723,0.03724826308681074,0.47150434818253667,0.4646615390198601,0.05982812,0.0769491,74.795,0.02003621438516523
llama3.1_8b,71,train_selected_spacing,2e-06,375,22,0.357754545012224,0.3333823110107015,7.310596032415239,0.024372234001522573,0.014063203786888065,0.03622189324999201,0.453093760012224,0.4222906160107015,0.09533921499999999,0.08890830499999999,59.95,0.02394021400532992
