split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
4,3.25e-06,85,512,0.5060386473429952,12030.230072463768,85.13949275362319,0.4669403996074879,0.5006038647342995,8621.293780193237,61,0.47258465994867144,0.0,0.9915458937198067
4,3.5e-06,77,512,0.5033212560386473,11166.886171497585,79.80857487922705,0.4642371544384058,0.501207729468599,8193.379830917875,58,0.47253090006038645,0.0,0.8804347826086957
4,3.75e-06,77,512,0.5024154589371981,10896.266606280193,77.00271739130434,0.4615544591636473,0.4975845410628019,7768.037741545893,55,0.46845439953200485,0.0,0.9996980676328503
4,4e-06,69,512,0.5027173913043478,9755.759963768116,69.00513285024155,0.4636943514492754,0.49728260869565216,7493.640398550725,53,0.46730804710144924,0.0,0.9993961352657005
4,4.25e-06,66,512,0.5024154589371981,9335.266908212561,66.00603864734299,0.46274057457729467,0.4960748792270531,7071.131642512078,50,0.4660225697463768,0.0,0.9993961352657005
4,4.5e-06,66,512,0.5024154589371981,9335.147644927536,66.00392512077295,0.46040729453502416,0.4990942028985507,6779.575483091788,48,0.46858611322463767,0.0,0.9993961352657005
4,4.75e-06,66,512,0.5024154589371981,9335.06672705314,66.0024154589372,0.4580738919836956,0.5003019323671497,6498.319142512078,46,0.4694349164402174,0.0,0.9993961352657005
4,5e-06,66,512,0.5024154589371981,9334.96618357488,66.00090579710145,0.4557406280193237,0.5,6359.621980676328,45,0.46820189009661833,0.0,0.9996980676328503
4,5.25e-06,59,512,0.5018115942028986,8337.713768115942,59.0036231884058,0.45803859692028986,0.4960748792270531,6083.173309178744,43,0.4641382193538648,0.0,0.9993961352657005
4,5.5e-06,59,512,0.5018115942028986,8337.643115942028,59.0024154589372,0.4559545570652174,0.4927536231884058,5801.3125,41,0.4608464044384058,0.0,0.9993961352657005
