variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open5,llama3.1_8b,14,0.55,5000000.0,True,True,0.5727240129240684,0.5497379993258206,2.2724012924068338,-0.026200067417947448,200882.53,267042.785,24.77515166717572
local_exp_open5,llama3.1_8b,14,0.6,10000000.0,True,True,0.605570859215826,0.6058953742660002,0.5570859215826007,0.5895374266000175,388827.875,542034.3,28.26507935014445
local_exp_open6,llama3.1_8b,14,0.3,50000.0,True,True,0.3052737380216017,0.28241935827134634,0.5273738021601693,-1.7580641728653645,11537.39,9439.21,-22.22834326177721
local_exp_open6,llama3.1_8b,14,0.35,100000.0,True,True,0.31677250004138974,0.32837737767098935,-3.322749995861024,-2.162262232901063,12410.605,17102.55,27.434183791305976
local_exp_open6,llama3.1_8b,14,0.4,500000.0,True,True,0.38554700287846744,0.3966866788262223,-1.4452997121532585,-0.33133211737776946,26754.895,36189.38,26.069761349876668
local_exp_open6,llama3.1_8b,14,0.45,1000000.0,True,True,0.4555577683452519,0.4461670079778334,0.5557768345251901,-0.3832992022166637,43492.775,66886.945,34.97568920213055
local_exp_open6,llama3.1_8b,14,0.5,2000000.0,True,True,0.522526599811424,0.49887835778805595,2.252659981142402,-0.11216422119440517,82103.74,131287.715,37.46273975443932
local_exp_open6,llama3.1_8b,14,0.55,5000000.0,True,True,0.5727240129240684,0.5497379993258206,2.2724012924068338,-0.026200067417947448,200882.53,267042.785,24.77515166717572
local_exp_open6,llama3.1_8b,14,0.6,10000000.0,True,True,0.605570859215826,0.6058953742660002,0.5570859215826007,0.5895374266000175,388827.875,542034.3,28.26507935014445
local_exp_open8,llama3.1_8b,14,0.3,50000.0,True,True,0.32628703200618603,0.28241935827134634,2.628703200618604,-1.7580641728653645,15288.58,9439.21,-61.96885120682771
local_exp_open8,llama3.1_8b,14,0.35,50000.0,True,True,0.32628703200618603,0.32837737767098935,-2.371296799381395,-2.162262232901063,15288.58,17102.55,10.606430035287133
local_exp_open8,llama3.1_8b,14,0.4,500000.0,True,True,0.3952927105039711,0.3966866788262223,-0.47072894960289435,-0.33133211737776946,28996.455,36189.38,19.875789527203825
local_exp_open8,llama3.1_8b,14,0.45,1000000.0,True,True,0.4575119984739078,0.4461670079778334,0.7511998473907766,-0.3832992022166637,44304.945,66886.945,33.76144627326006
local_exp_open8,llama3.1_8b,14,0.5,2000000.0,True,True,0.522526599811424,0.49887835778805595,2.252659981142402,-0.11216422119440517,82103.74,131287.715,37.46273975443932
local_exp_open8,llama3.1_8b,14,0.55,5000000.0,True,True,0.5727240129240684,0.5497379993258206,2.2724012924068338,-0.026200067417947448,200882.53,267042.785,24.77515166717572
