variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_exp_open5_conf06,llama3.1_8b,13,50000000.0,793,0.6228718872294811,0.6220186775373392,0.0008532096921418653,0.13716785732541736,0.0,0.659072285729481,1810019.925,935.35
reference_train_scale,llama3.1_8b,14,100000.0,4,0.20811470343953076,0.18764345424417514,0.020471249195355617,10.909652712274715,0.0,0.30304665343953074,9493.195,15.095
reference_train_scale,llama3.1_8b,14,500000.0,14,0.3388098861035639,0.31377527267696315,0.025034613426600738,7.9785169854267926,0.0,0.39253642610356393,26863.27,61.305
reference_train_scale,llama3.1_8b,14,1000000.0,32,0.4020737410187715,0.37652109125443284,0.025552649764338686,6.7865121922404,0.0,0.44782486101877156,45751.12,85.83
reference_train_scale,llama3.1_8b,14,5000000.0,141,0.5332968656549982,0.49632944232582055,0.036967423329177684,7.448162485776945,0.0,0.5738910656549983,202971.0,274.815
reference_train_scale,llama3.1_8b,14,10000000.0,375,0.5672908106197012,0.5481208885295287,0.019169922090172542,3.497389442975007,0.0,0.6066732341197012,393824.235,402.365
reference_train_scale,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open3,llama3.1_8b,14,100000.0,4,0.20661991846769404,0.18764345424417514,0.018976464223518896,10.113043537785954,-0.0014947849718366835,0.2758518184676941,6923.19,10.415
local_exp_open3,llama3.1_8b,14,500000.0,14,0.31807800751697946,0.31377527267696315,0.004302734840016309,1.3712791334089751,-0.0207318785865844,0.36355084751697947,22736.42,58.225
local_exp_open3,llama3.1_8b,14,1000000.0,32,0.39932836168516767,0.37652109125443284,0.022807270430734827,6.05736862037375,-0.0027453793336038733,0.4403648266851677,41036.465,84.38
local_exp_open3,llama3.1_8b,14,5000000.0,141,0.5325475069240683,0.49632944232582055,0.03621806459824772,7.297182377198571,-0.0007493587309298272,0.5727240129240684,200882.53,274.435
local_exp_open3,llama3.1_8b,14,10000000.0,375,0.566688071715826,0.5481208885295287,0.018567183186297354,3.38742485003782,-0.0006027389038751338,0.605570859215826,388827.875,400.92
local_exp_open3,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open4,llama3.1_8b,14,100000.0,4,0.2061097187409224,0.18764345424417514,0.018466264496747264,9.841145043470387,-0.0020049846986083517,0.2935828687409224,8747.315,11.165
