variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open5_conf06,qwen2.5_7b,33,0.55,5000000.0,True,True,0.567863711083663,0.541005601596495,1.7863711083662914,-0.8994398403505022,262479.6875,259759.3025,-1.0472714446867633
local_exp_open5_conf06,qwen2.5_7b,33,0.6,20000000.0,True,True,0.6220253627012415,0.5788892452918296,2.2025362701241558,-2.1110754708170365,885400.9175,486030.405,-82.16986188343503
reference_train_scale,qwen2.5_7b,34,0.3,50000.0,True,True,0.31506849103457674,0.3177515462110374,1.5068491034576748,1.7751546211037417,8399.235,11639.0425,27.835687514673126
reference_train_scale,qwen2.5_7b,34,0.35,200000.0,True,True,0.3661329435056105,0.36098742535927897,1.6132943505610509,1.098742535927899,18204.975,21428.0525,15.041392585723797
reference_train_scale,qwen2.5_7b,34,0.4,500000.0,True,True,0.4211819004874053,0.4026261855083721,2.1181900487405256,0.262618550837207,34679.7025,37024.295,6.33257837860248
reference_train_scale,qwen2.5_7b,34,0.45,1000000.0,True,True,0.46950328798058644,0.4515766946472138,1.9503287980586426,0.15766946472137722,64643.6225,71998.5775,10.215417103205965
reference_train_scale,qwen2.5_7b,34,0.5,2000000.0,True,True,0.515070081145006,0.4954722380177881,1.5070081145005965,-0.45277619822118864,114360.8675,120820.8875,5.346774166014965
reference_train_scale,qwen2.5_7b,34,0.55,5000000.0,True,True,0.5658720763950467,0.5391425711476054,1.587207639504662,-1.0857428852394602,254157.845,251470.445,-1.068674292917402
reference_train_scale,qwen2.5_7b,34,0.6,20000000.0,True,True,0.607678177107166,0.5610355728501178,0.7678177107166007,-3.896442714988213,911651.28,366712.75,-148.6009226567661
local_exp_open5,qwen2.5_7b,34,0.3,50000.0,True,True,0.3137532940483964,0.3177515462110374,1.3753294048396425,1.7751546211037417,10407.6925,11639.0425,10.57947850950798
local_exp_open5,qwen2.5_7b,34,0.35,500000.0,True,True,0.39113551229309734,0.36098742535927897,4.113551229309737,1.098742535927899,23022.4775,21428.0525,-7.440830192104483
local_exp_open5,qwen2.5_7b,34,0.4,1000000.0,True,True,0.4494207324687405,0.4026261855083721,4.942073246874045,0.262618550837207,46539.7425,37024.295,-25.700550138767
local_exp_open5,qwen2.5_7b,34,0.45,2000000.0,True,True,0.5050672910158708,0.4515766946472138,5.5067291015870765,0.15766946472137722,98735.6,71998.5775,-37.135487155978886
local_exp_open5,qwen2.5_7b,34,0.5,5000000.0,True,True,0.5605088379896093,0.4954722380177881,6.0508837989609265,-0.45277619822118864,231262.52,120820.8875,-91.4093868909877
local_exp_open5,qwen2.5_7b,34,0.55,5000000.0,True,True,0.5605088379896093,0.5391425711476054,1.050883798960922,-1.0857428852394602,231262.52,251470.445,8.035904577176064
local_exp_open5,qwen2.5_7b,34,0.6,20000000.0,True,True,0.6073301209128801,0.5610355728501178,0.73301209128801,-3.896442714988213,894385.885,366712.75,-143.8927702950061
local_exp_open5_conf06,qwen2.5_7b,34,0.3,50000.0,True,True,0.31845361960088653,0.3177515462110374,1.845361960088654,1.7751546211037417,10571.8175,11639.0425,9.169353922369476
local_exp_open5_conf06,qwen2.5_7b,34,0.35,200000.0,True,True,0.35042364301558493,0.36098742535927897,0.04236430155849513,1.098742535927899,14685.0,21428.0525,31.468340391643153
local_exp_open5_conf06,qwen2.5_7b,34,0.4,500000.0,True,True,0.4067824572133341,0.4026261855083721,0.6782457213334092,0.262618550837207,27351.34,37024.295,26.125966746969787
local_exp_open5_conf06,qwen2.5_7b,34,0.45,1000000.0,True,True,0.4616563825753681,0.4515766946472138,1.1656382575368107,0.15766946472137722,56719.2875,71998.5775,21.221655386177595
local_exp_open5_conf06,qwen2.5_7b,34,0.5,2000000.0,True,True,0.5121037268580148,0.4954722380177881,1.2103726858014752,-0.45277619822118864,111170.14,120820.8875,7.987648245010614
local_exp_open5_conf06,qwen2.5_7b,34,0.55,5000000.0,True,True,0.5638023011013131,0.5391425711476054,1.3802301101313086,-1.0857428852394602,255853.55,251470.445,-1.7429901155978713
local_exp_open5_conf06,qwen2.5_7b,34,0.6,20000000.0,True,True,0.6081294676873575,0.5610355728501178,0.8129467687357561,-3.896442714988213,923240.395,366712.75,-151.76119319549156
reference_train_scale,qwen2.5_7b,35,0.3,50000.0,True,True,0.3028434676225464,0.2980942863760726,0.2843467622546392,-0.19057136239273853,9344.8875,10732.0775,12.925642775129036
reference_train_scale,qwen2.5_7b,35,0.35,200000.0,True,True,0.356163721047497,0.34369681664023877,0.6163721047497017,-0.6303183359761211,17594.845,19311.7025,8.890244140826
reference_train_scale,qwen2.5_7b,35,0.4,500000.0,True,True,0.40376190090983743,0.39386697279601046,0.37619009098374123,-0.6133027203989561,34299.6375,36509.8875,6.053839524977994
reference_train_scale,qwen2.5_7b,35,0.45,1000000.0,True,True,0.4484478545190065,0.444552968577587,-0.15521454809935276,-0.5447031422412985,56449.105,69835.9725,19.169014221145126
reference_train_scale,qwen2.5_7b,35,0.5,2000000.0,True,True,0.4908719307929202,0.5048470979983061,-0.9128069207079814,0.48470979983060714,102856.045,148598.355,30.782514382477522
reference_train_scale,qwen2.5_7b,35,0.55,5000000.0,True,True,0.5561297084813072,0.5572343661359207,0.6129708481307117,0.7234366135920656,236056.2375,281738.54,16.214431472527682
reference_train_scale,qwen2.5_7b,35,0.6,20000000.0,True,True,0.6320107898275928,0.6062717369088361,3.2010789827592867,0.627173690883609,814099.055,602927.7225,-35.02431960242133
local_exp_open5,qwen2.5_7b,35,0.3,50000.0,True,True,0.3040756651716599,0.2980942863760726,0.40756651716599146,-0.19057136239273853,11077.1475,10732.0775,-3.215314089932725
local_exp_open5,qwen2.5_7b,35,0.35,200000.0,True,True,0.3328641878620708,0.34369681664023877,-1.7135812137929196,-0.6303183359761211,14629.3825,19311.7025,24.246023881115608
local_exp_open5,qwen2.5_7b,35,0.4,1000000.0,True,True,0.43343875461340403,0.39386697279601046,3.343875461340401,-0.6133027203989561,50193.21,36509.8875,-37.47840225473169
local_exp_open5,qwen2.5_7b,35,0.45,1000000.0,True,True,0.43343875461340403,0.444552968577587,-1.656124538659598,-0.5447031422412985,50193.21,69835.9725,28.126997873481326
local_exp_open5,qwen2.5_7b,35,0.5,2000000.0,True,True,0.48757575432977907,0.5048470979983061,-1.2424245670220935,0.48470979983060714,97753.0475,148598.355,34.216601859421665
local_exp_open5,qwen2.5_7b,35,0.55,5000000.0,True,True,0.5548683017660798,0.5572343661359207,0.48683017660797745,0.7234366135920656,231799.92,281738.54,17.725164615391265
local_exp_open5,qwen2.5_7b,35,0.6,20000000.0,True,True,0.631855500272978,0.6062717369088361,3.185550027297801,0.627173690883609,807145.8725,602927.7225,-33.871083113117265
local_exp_open5_conf06,qwen2.5_7b,35,0.3,50000.0,True,True,0.306740811692116,0.2980942863760726,0.6740811692115989,-0.19057136239273853,11358.2125,10732.0775,-5.834238524647257
local_exp_open5_conf06,qwen2.5_7b,35,0.35,200000.0,True,True,0.3409412738752296,0.34369681664023877,-0.9058726124770378,-0.6303183359761211,16025.4475,19311.7025,17.01690982449631
local_exp_open5_conf06,qwen2.5_7b,35,0.4,500000.0,True,True,0.390175589625631,0.39386697279601046,-0.9824410374369041,-0.6133027203989561,31920.9475,36509.8875,12.569033525507301
local_exp_open5_conf06,qwen2.5_7b,35,0.45,1000000.0,True,True,0.44939492048252,0.444552968577587,-0.060507951748001165,-0.5447031422412985,59215.09,69835.9725,15.208326196073244
local_exp_open5_conf06,qwen2.5_7b,35,0.5,2000000.0,True,True,0.49881352656652256,0.5048470979983061,-0.11864734334774418,0.48470979983060714,111650.22,148598.355,24.864430699788034
local_exp_open5_conf06,qwen2.5_7b,35,0.55,5000000.0,True,True,0.5611995893175419,0.5572343661359207,1.1199589317541836,0.7234366135920656,252377.9375,281738.54,10.42122334416867
local_exp_open5_conf06,qwen2.5_7b,35,0.6,10000000.0,True,True,0.5973227501006179,0.6062717369088361,-0.2677249899382117,0.627173690883609,470938.13,602927.7225,21.89144528845247
reference_train_scale,qwen2.5_7b,36,0.3,50000.0,True,True,0.3206786646473514,0.32857659629464364,2.0678664647351406,2.857659629464365,7905.275,12850.7675,38.48402439776457
reference_train_scale,qwen2.5_7b,36,0.35,500000.0,True,True,0.42858809526044017,0.3703346209989604,7.85880952604402,2.033462099896044,33791.2825,23600.28,-43.181701657776955
reference_train_scale,qwen2.5_7b,36,0.4,500000.0,True,True,0.42858809526044017,0.40266484264148816,2.858809526044015,0.2664842641488141,33791.2825,38510.2225,12.253733408058086
reference_train_scale,qwen2.5_7b,36,0.45,1000000.0,True,True,0.4802261250624197,0.4322659764332893,3.022612506241967,-1.7734023566710722,62747.4475,57768.5675,-8.618666197668835
reference_train_scale,qwen2.5_7b,36,0.5,2000000.0,True,True,0.5239427174141515,0.4940253643387289,2.394271741415155,-0.5974635661271099,114792.825,128828.665,10.894966582165543
reference_train_scale,qwen2.5_7b,36,0.55,5000000.0,True,True,0.5721431774059067,0.5355340054761576,2.2143177405906656,-1.4465994523842451,254539.705,243136.0725,-4.690226498579299
reference_train_scale,qwen2.5_7b,36,0.6,20000000.0,True,True,0.6286607430328298,0.6006052789699816,2.866074303282984,0.060527896998163744,870184.3625,592008.54,-46.988481365488404
local_exp_open5,qwen2.5_7b,36,0.3,75000.0,True,True,0.3241678108323097,0.32857659629464364,2.4167810832309735,2.857659629464365,11018.9875,12850.7675,14.254245903989785
local_exp_open5,qwen2.5_7b,36,0.35,500000.0,True,True,0.39698802351523554,0.3703346209989604,4.698802351523557,2.033462099896044,21771.9125,23600.28,7.747227998989844
local_exp_open5,qwen2.5_7b,36,0.4,1000000.0,True,True,0.4632631267619831,0.40266484264148816,6.3263126761983095,0.2664842641488141,49116.575,38510.2225,-27.541654686622472
local_exp_open5,qwen2.5_7b,36,0.45,2000000.0,True,True,0.516813007503971,0.4322659764332893,6.681300750397096,-1.7734023566710722,103697.015,57768.5675,-79.50421741027246
local_exp_open5,qwen2.5_7b,36,0.5,5000000.0,True,True,0.5702152773354268,0.4940253643387289,7.021527733542676,-0.5974635661271099,239993.3675,128828.665,-86.28879488893253
local_exp_open5,qwen2.5_7b,36,0.55,5000000.0,True,True,0.5702152773354268,0.5355340054761576,2.021527733542672,-1.4465994523842451,239993.3675,243136.0725,1.29257043913137
local_exp_open5,qwen2.5_7b,36,0.6,20000000.0,True,True,0.6285059782639921,0.6006052789699816,2.850597826399215,0.060527896998163744,864660.9825,592008.54,-46.055491446120016
local_exp_open5_conf06,qwen2.5_7b,36,0.3,50000.0,True,True,0.32131604592962604,0.32857659629464364,2.1316045929626046,2.857659629464365,10933.7425,12850.7675,14.917591497939712
local_exp_open5_conf06,qwen2.5_7b,36,0.35,500000.0,True,True,0.4098256741675559,0.3703346209989604,5.982567416755591,2.033462099896044,26805.655,23600.28,-13.581936316009811
