generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
llama3.1_8b,71,odds_mean_n3_costse1,0.3,6052.644499762834,6713.158139553668,True,9.839089532229439
llama3.1_8b,71,odds_mean_n3_costse1,0.35,10753.224050566118,12417.623600722864,True,13.403527145563155
llama3.1_8b,71,odds_mean_n3_costse1,0.4,22490.967624902743,24708.355382649603,True,8.974242613103767
llama3.1_8b,71,odds_mean_n3_costse1,0.45,44183.38366678065,54677.00809190712,True,19.192023834749016
llama3.1_8b,71,odds_mean_n3_costse1,0.5,104461.49952817123,122089.59618560587,True,14.438655879109996
llama3.1_8b,71,odds_mean_n3_costse1,0.55,257868.3972768702,313144.90712627483,True,17.652054557321772
llama3.1_8b,71,odds_mean_n3_costse1,0.6,810577.5652762543,811269.3013890235,True,0.08526590511743759
llama3.1_8b,71,odds_current_n4_costse0,0.3,,6713.158139553668,False,
llama3.1_8b,71,odds_current_n4_costse0,0.35,10094.95582758855,12417.623600722864,True,18.70460764327809
llama3.1_8b,71,odds_current_n4_costse0,0.4,20592.411204753254,24708.355382649603,True,16.658106596550716
llama3.1_8b,71,odds_current_n4_costse0,0.45,41790.077379218965,54677.00809190712,True,23.569195101214003
llama3.1_8b,71,odds_current_n4_costse0,0.5,87300.26343555498,122089.59618560587,True,28.4949199906949
llama3.1_8b,71,odds_current_n4_costse0,0.55,218051.0736476574,313144.90712627483,True,30.367357512306945
llama3.1_8b,71,odds_current_n4_costse0,0.6,600277.9320501756,811269.3013890235,True,26.007562344291447
llama3.1_8b,71,odds_mean_n4_costse1,0.3,,6713.158139553668,False,
llama3.1_8b,71,odds_mean_n4_costse1,0.35,10061.177810037148,12417.623600722864,True,18.976624404596542
llama3.1_8b,71,odds_mean_n4_costse1,0.4,20026.002326004455,24708.355382649603,True,18.950484498588416
llama3.1_8b,71,odds_mean_n4_costse1,0.45,41532.84595996653,54677.00809190712,True,24.039651382984307
llama3.1_8b,71,odds_mean_n4_costse1,0.5,91017.24306242348,122089.59618560587,True,25.450451221040037
llama3.1_8b,71,odds_mean_n4_costse1,0.55,217709.18065841263,313144.90712627483,True,30.47653795288391
llama3.1_8b,71,odds_mean_n4_costse1,0.6,612271.7475379646,811269.3013890235,True,24.529161094884657
llama3.1_8b,72,odds_mean_n3_costse1,0.3,6084.278097958862,6617.700653628879,True,8.060542227420175
llama3.1_8b,72,odds_mean_n3_costse1,0.35,10890.216989932562,12750.765441218617,True,14.591660868229717
llama3.1_8b,72,odds_mean_n3_costse1,0.4,21864.607235046795,24895.65103783759,True,12.174993127048861
llama3.1_8b,72,odds_mean_n3_costse1,0.45,43459.36047364447,49929.42122892841,True,12.958413288266357
llama3.1_8b,72,odds_mean_n3_costse1,0.5,92553.10915974378,116902.29831181726,True,20.828665906230604
llama3.1_8b,72,odds_mean_n3_costse1,0.55,213537.90500181072,276229.47498447687,True,22.695467232882805
llama3.1_8b,72,odds_mean_n3_costse1,0.6,610387.5199664021,713693.4296789793,True,14.474829866241645
