variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_rayleigh_open5_conf00,mistral_7b,1000000.0,3,0.5336186605464723,0.48717409669299644,0.5800632243999482,14392.19,13019.730578644172,15764.649421355829,14392.19,13019.730578644174,15764.649421355827
local_rayleigh_open5_conf00,mistral_7b,5000000.0,3,0.504580995050962,0.48391533607781867,0.5252466540241053,128780.27666666667,121097.62383729382,136462.92949603952,128780.27666666667,121097.62383729382,136462.92949603952
local_rayleigh_open5_conf00,mistral_7b,10000000.0,3,0.5447243412457544,0.4974230385377032,0.5920256439538056,356304.8516666666,342181.91788142896,370427.7854519043,356304.8516666666,342181.91788142896,370427.7854519043
local_rayleigh_open5_conf00,mistral_7b,50000000.0,3,0.53,0.485216570524852,0.574783429475148,1719353.585,1597025.4353833627,1841681.7346166372,1719353.585,1597025.4353833625,1841681.7346166375
local_rayleigh_open5_conf00,qwen2.5_7b,100000.0,3,0.48203418566740924,0.42996320035620467,0.5341051709786138,11129.071666666669,9613.809581032223,12644.333752301114,11129.071666666669,9613.80958103222,12644.333752301118
local_rayleigh_open5_conf00,qwen2.5_7b,500000.0,3,0.5392382979666648,0.4773433003477032,0.6011332955856263,13842.408333333333,9995.475118269016,17689.34154839765,13842.408333333333,9995.475118269016,17689.34154839765
local_rayleigh_open5_conf00,qwen2.5_7b,1000000.0,3,0.5438151320035424,0.46856578474435756,0.6190644792627271,20384.928333333333,13558.231836376515,27211.62483029015,20384.928333333333,13558.231836376515,27211.62483029015
local_rayleigh_open5_conf00,qwen2.5_7b,5000000.0,3,0.5404233171076916,0.476635423527088,0.6042112106882953,132341.67,112897.02372566803,151786.316274332,132341.67,112897.02372566803,151786.316274332
local_rayleigh_open5_conf00,qwen2.5_7b,10000000.0,3,0.5731716611699142,0.5419857498177719,0.6043575725220566,308125.87666666665,271890.7314277855,344361.0219055478,308125.87666666665,271890.7314277855,344361.0219055478
local_rayleigh_open5_conf00,qwen2.5_7b,50000000.0,3,0.5358333333333334,0.5229054708019777,0.5487611958646891,1864262.095,1701953.9052423735,2026570.2847576265,1864262.095,1701953.9052423735,2026570.2847576265
local_rayleigh_open5_conf02,gemma2_9b,100000.0,3,0.5128487899629883,0.4375137288652687,0.588183851060708,7780.281666666666,7010.077617195677,8550.485716137655,7780.281666666666,7010.077617195677,8550.485716137655
local_rayleigh_open5_conf02,gemma2_9b,500000.0,3,0.5019763208921715,0.43855955092882537,0.5653930908555176,13173.269999999999,9760.552443395714,16585.987556604283,13173.269999999999,9760.552443395714,16585.987556604283
local_rayleigh_open5_conf02,gemma2_9b,1000000.0,3,0.5217195255632728,0.46820682716282536,0.5752322239637203,22840.23833333333,19306.251733908626,26374.224932758036,22840.23833333333,19306.251733908626,26374.224932758036
local_rayleigh_open5_conf02,gemma2_9b,5000000.0,3,0.5725,0.5194387952173016,0.6255612047826984,156143.99166666667,122426.72266379993,189861.2606695334,156143.99166666667,122426.72266379993,189861.2606695334
local_rayleigh_open5_conf02,gemma2_9b,10000000.0,3,0.6221950278412431,0.5278415211393354,0.7165485345431509,355141.46833333327,285729.8234889751,424553.1131776914,355141.46833333327,285729.8234889751,424553.1131776914
local_rayleigh_open5_conf02,gemma2_9b,50000000.0,3,0.5108333333333333,0.4908698695547229,0.5307967971119436,1374515.6333333335,1265871.4731764304,1483159.7934902366,1374515.6333333335,1265871.4731764304,1483159.7934902366
local_rayleigh_open5_conf02,llama3.1_8b,100000.0,3,0.4927138381873754,0.4486169152681387,0.5368107611066122,10720.118333333334,9494.231346046809,11946.005320619859,10720.118333333334,9494.231346046812,11946.005320619855
local_rayleigh_open5_conf02,llama3.1_8b,500000.0,3,0.5257746888566989,0.45351487128193546,0.5980345064314623,16680.68,12453.062450460753,20908.297549539246,16680.68,12453.062450460753,20908.297549539246
local_rayleigh_open5_conf02,llama3.1_8b,1000000.0,3,0.5212458382047703,0.42073362732461594,0.6217580490849247,27429.375,15969.51471591879,38889.23528408121,27429.375,15969.51471591879,38889.23528408121
