split,grid,grid_config_id,divisor,train_utility,test_utility,test_accuracy,test_chars,test_opens,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay
61,exp_tail_current,34,200000.0,-0.2010505182926829,-0.06043252976190477,0.39880952380952384,91848.41071428571,179.42857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,300000.0,-0.05436020325203256,0.08957626984126985,0.39880952380952384,92769.97619047618,181.08333333333334,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,400000.0,0.022686798780487794,0.17319364583333333,0.4107142857142857,95008.25595238095,185.24404761904762,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,500000.0,0.07148262195121949,0.21927730952380953,0.4107142857142857,95718.48809523809,185.88690476190476,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,600000.0,0.10834161585365851,0.25984132936507937,0.4226190476190476,97666.63095238095,187.57738095238096,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,700000.0,0.134198893728223,0.2943219217687075,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,800000.0,0.15400939786585366,0.31184715773809524,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,900000.0,0.1694175677506775,0.32547789682539685,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,34,1000000.0,0.18161976219512194,0.33638248809523813,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.0
61,exp_tail_current,35,100000.0,0.12063176829268293,0.3069930952380952,0.3392857142857143,3229.2619047619046,6.678571428571429,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,200000.0,0.21181481707317074,0.3476150892857143,0.375,5476.982142857143,10.672619047619047,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,300000.0,0.20299048780487805,0.3631453174603175,0.3869047619047619,7127.833333333333,14.148809523809524,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,400000.0,0.21797158536585365,0.38329116071428565,0.40476190476190477,8588.297619047618,17.279761904761905,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,500000.0,0.23154721951219512,0.3906388690476191,0.4107142857142857,10037.708333333334,20.125,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,600000.0,0.22591163617886179,0.3853822817460318,0.40476190476190477,11627.77380952381,23.392857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,700000.0,0.22066574912891984,0.3912703231292517,0.4107142857142857,13610.77380952381,26.636904761904763,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,800000.0,0.2205838338414634,0.40294229910714285,0.4226190476190476,15741.39880952381,30.708333333333332,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,900000.0,0.2265661111111111,0.4024733267195767,0.4226190476190476,18131.14880952381,35.035714285714285,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,35,1000000.0,0.22612626219512194,0.4022262916666667,0.4226190476190476,20392.755952380954,39.57142857142857,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0
61,exp_tail_current,36,100000.0,0.12917786585365854,0.30388101190476186,0.3392857142857143,3540.470238095238,7.255952380952381,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,200000.0,0.20954405487804878,0.34498461309523815,0.375,6003.077380952381,11.720238095238095,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,300000.0,0.2065165243902439,0.3727213888888889,0.39880952380952384,7826.440476190476,15.625,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,400000.0,0.21574294207317074,0.3874987946428571,0.4107142857142857,9286.19642857143,18.708333333333332,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,500000.0,0.21696703658536584,0.3768278452380952,0.39880952380952384,10990.839285714286,22.0,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,600000.0,0.21785435975609757,0.3828470734126984,0.40476190476190477,13148.89880952381,25.714285714285715,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,700000.0,0.20633845818815333,0.39560419217687076,0.4166666666666667,14743.732142857143,28.922619047619047,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,800000.0,0.2186446493902439,0.40105104910714284,0.4226190476190476,17254.39880952381,33.31547619047619,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,900000.0,0.22472190379403795,0.40075329365079365,0.4226190476190476,19679.178571428572,37.95238095238095,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,36,1000000.0,0.22437034756097562,0.4005810535714286,0.4226190476190476,22037.994047619046,42.767857142857146,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.1,0.5,0.0
61,exp_tail_current,37,100000.0,0.15537262195121954,0.31226351190476187,0.35119047619047616,3892.6964285714284,7.815476190476191,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,200000.0,0.19358140243902439,0.3484804166666667,0.38095238095238093,6494.392857142857,12.738095238095237,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,300000.0,0.2107949593495935,0.37130301587301584,0.39880952380952384,8251.952380952382,16.595238095238095,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,400000.0,0.22585103658536587,0.3856200148809523,0.4107142857142857,10037.708333333334,20.125,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,500000.0,0.22109396341463414,0.38150635714285713,0.40476190476190477,11627.77380952381,23.392857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,600000.0,0.21009541666666665,0.38730018849206355,0.4107142857142857,14048.458333333334,27.553571428571427,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,700000.0,0.2168883101045296,0.3996866241496599,0.4226190476190476,16052.69642857143,31.142857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,800000.0,0.22305693597560977,0.399498474702381,0.4226190476190476,18496.458333333332,35.875,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,900000.0,0.22277128048780487,0.3933334854497354,0.4166666666666667,20999.863095238095,40.773809523809526,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,37,1000000.0,0.2222055731707317,0.4047233392857142,0.42857142857142855,23848.089285714286,45.958333333333336,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.0
61,exp_tail_current,38,100000.0,0.15792628048780488,0.3211064880952381,0.3630952380952381,4198.875,8.351190476190476,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,200000.0,0.1917141768292683,0.34714377976190475,0.38095238095238093,6761.7202380952385,13.208333333333334,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,300000.0,0.21461997967479673,0.3757764285714286,0.40476190476190477,8695.642857142857,17.535714285714285,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,400000.0,0.21141474085365852,0.3718462648809524,0.39880952380952384,10785.30357142857,21.535714285714285,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,500000.0,0.21310486585365854,0.3789191785714286,0.40476190476190477,12921.363095238095,25.25,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,600000.0,0.2080660569105691,0.39759303571428567,0.4226190476190476,15015.607142857143,29.375,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,700000.0,0.21503639372822297,0.39796990646258507,0.4226190476190476,17254.39880952381,33.31547619047619,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,800000.0,0.22129647103658537,0.3978047842261906,0.4226190476190476,19851.410714285714,38.357142857142854,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,900000.0,0.22095228997289973,0.397678664021164,0.4226190476190476,22446.345238095237,43.56547619047619,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,38,1000000.0,0.22672403658536586,0.40295194047619054,0.42857142857142855,25619.488095238095,49.148809523809526,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.3,0.5,0.0
61,exp_tail_current,39,100000.0,0.16408365853658535,0.3212694642857143,0.36904761904761907,4777.815476190476,9.392857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,200000.0,0.20039048780487806,0.34390035714285716,0.38095238095238093,7410.4047619047615,14.607142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,300000.0,0.2168336178861789,0.37861273809523804,0.4107142857142857,9630.464285714286,19.386904761904763,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,400000.0,0.21393216463414633,0.37501025297619045,0.40476190476190477,11900.660714285714,23.857142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,500000.0,0.19801679268292682,0.38818521428571423,0.4166666666666667,14240.72619047619,28.011904761904763,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,600000.0,0.2110005894308943,0.3942474999999999,0.4226190476190476,17022.928571428572,32.88095238095238,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,700000.0,0.2180917944250871,0.39525386054421763,0.4226190476190476,19155.630952380954,37.125,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,800000.0,0.2179629344512195,0.39507155505952385,0.4226190476190476,22037.994047619046,42.767857142857146,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,900000.0,0.22364977642276423,0.40032890873015875,0.42857142857142855,25418.26785714286,48.75,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,39,1000000.0,0.22937409146341464,0.39980698214285715,0.42857142857142855,28764.446428571428,55.041666666666664,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.0
61,exp_tail_current,40,100000.0,0.16815329268292684,0.3175509523809524,0.375,5744.9047619047615,11.380952380952381,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,200000.0,0.21384262195121953,0.34747755952380954,0.39285714285714285,9075.916666666666,18.142857142857142,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,300000.0,0.20709341463414635,0.3634321428571428,0.40476190476190477,12398.92857142857,24.386904761904763,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,400000.0,0.19905794207317073,0.3839402380952381,0.4226190476190476,15471.52380952381,30.24404761904762,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,500000.0,0.20786015853658538,0.38597765476190476,0.4226190476190476,18320.696428571428,35.458333333333336,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,600000.0,0.20914930894308942,0.38721372023809525,0.4226190476190476,21243.196428571428,41.17261904761905,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,700000.0,0.21573024390243903,0.39398306972789116,0.42857142857142855,24211.85119047619,46.75595238095238,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,800000.0,0.22199727896341465,0.3934538169642858,0.42857142857142855,28094.089285714286,53.86309523809524,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,900000.0,0.22751278455284554,0.39267506613756614,0.42857142857142855,32306.72619047619,61.70238095238095,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,40,1000000.0,0.21461084756097562,0.39184982142857144,0.42857142857142855,36721.607142857145,70.08928571428571,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.5,0.0
61,exp_tail_current,41,100000.0,-0.49600060975609755,-0.4100320238095238,0.39880952380952384,80884.15476190476,156.7797619047619,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,200000.0,-0.18124298780487796,-0.06632419642857143,0.39285714285714285,91836.26785714286,179.10714285714286,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,300000.0,-0.04452656504065039,0.09549142857142859,0.40476190476190477,92781.14285714286,181.10714285714286,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,400000.0,0.023171783536585333,0.17287052083333332,0.4107142857142857,95137.50595238095,185.39880952380952,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,500000.0,0.07147335365853655,0.21894644047619044,0.4107142857142857,95883.92261904762,186.01785714285714,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,600000.0,0.10834161585365851,0.25974786706349207,0.4226190476190476,97722.70833333333,187.60119047619048,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,700000.0,0.13402126306620207,0.2943219217687075,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,800000.0,0.15385397103658535,0.31184715773809524,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,900000.0,0.16927941056910567,0.32547789682539685,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,41,1000000.0,0.18161976219512194,0.33638248809523813,0.43452380952380953,98141.32142857143,188.07142857142858,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.0
61,exp_tail_current,42,100000.0,0.12749981707317073,0.3130064285714286,0.34523809523809523,3223.1666666666665,6.785714285714286,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,200000.0,0.2076958231707317,0.3536993452380952,0.38095238095238093,5450.607142857143,10.80952380952381,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,300000.0,0.20585908536585368,0.35143295634920635,0.375,7070.113095238095,14.267857142857142,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,400000.0,0.22743455792682926,0.37125700892857144,0.39285714285714285,8640.05357142857,17.785714285714285,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,500000.0,0.22849970731707317,0.37846746428571426,0.39880952380952384,10171.029761904761,21.011904761904763,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,600000.0,0.2358091463414634,0.37378294642857146,0.39285714285714285,11444.517857142857,23.845238095238095,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,700000.0,0.2361977700348432,0.39263982142857146,0.4107142857142857,12652.125,26.517857142857142,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,800000.0,0.2365303125,0.40506189732142855,0.4226190476190476,14045.720238095239,29.666666666666668,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,900000.0,0.2305704810298103,0.41102060185185185,0.42857142857142855,15795.744047619048,33.07142857142857,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,42,1000000.0,0.22478303658536586,0.4112935119047619,0.42857142857142855,17277.916666666668,36.26190476190476,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.0,0.5,0.0
61,exp_tail_current,43,100000.0,0.1362294512195122,0.3101175,0.34523809523809523,3512.059523809524,7.321428571428571,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,200000.0,0.20632597560975607,0.3519999702380952,0.38095238095238093,5790.482142857143,11.625,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,300000.0,0.2105006707317073,0.3617753373015873,0.3869047619047619,7538.827380952381,15.369047619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,400000.0,0.21411230182926827,0.37591833333333335,0.39880952380952384,9156.47619047619,18.898809523809526,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,500000.0,0.22757181707317073,0.3652646428571429,0.3869047619047619,10820.059523809523,22.44047619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,600000.0,0.2347967581300813,0.3727211607142857,0.39285714285714285,12081.589285714286,25.351190476190474,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,700000.0,0.22908661149825785,0.3977406972789116,0.4166666666666667,13248.17857142857,27.988095238095237,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,800000.0,0.23548611280487805,0.40418388392857146,0.4226190476190476,14748.130952380952,31.24404761904762,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,900000.0,0.22966387533875338,0.41021836640211634,0.42857142857142855,16517.755952380954,34.67857142857143,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,43,1000000.0,0.22383735975609756,0.4164482499999999,0.43452380952380953,18075.559523809523,38.017857142857146,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.1,0.5,0.0
61,exp_tail_current,44,100000.0,0.16294926829268291,0.31922749999999994,0.35714285714285715,3791.535714285714,7.8273809523809526,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,200000.0,0.19258689024390244,0.3504034523809524,0.38095238095238093,6109.785714285715,12.392857142857142,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,300000.0,0.21588071138211382,0.36096353174603174,0.3869047619047619,7782.369047619048,16.011904761904763,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,400000.0,0.21927548780487804,0.3747787648809524,0.39880952380952384,9612.30357142857,19.886904761904763,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,500000.0,0.23310029268292684,0.37038594047619045,0.39285714285714285,11235.60119047619,23.416666666666668,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,600000.0,0.23407997967479677,0.3779619146825397,0.39880952380952384,12508.565476190477,26.458333333333332,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,700000.0,0.23435008710801394,0.4029514540816327,0.4226190476190476,13767.315476190477,29.291666666666668,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,800000.0,0.23457967987804879,0.4034265550595238,0.4226190476190476,15353.994047619048,32.654761904761905,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,900000.0,0.2290070054200542,0.40951903439153436,0.42857142857142855,17147.154761904763,36.17261904761905,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,44,1000000.0,0.22291781097560975,0.4157766726190476,0.43452380952380953,18747.136904761905,39.660714285714285,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.2,0.5,0.0
61,exp_tail_current,45,100000.0,0.16676981707317073,0.3227402380952381,0.3630952380952381,4035.5,8.25,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,200000.0,0.19168978658536587,0.3495664880952381,0.38095238095238093,6277.178571428572,12.738095238095237,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,300000.0,0.22123077235772357,0.366165119047619,0.39285714285714285,8007.607142857143,16.583333333333332,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,400000.0,0.21852330792682925,0.36186918154761905,0.3869047619047619,10014.232142857143,20.803571428571427,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,500000.0,0.23232,0.36947030952380955,0.39285714285714285,11693.416666666666,24.541666666666668,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,600000.0,0.23341625,0.38922158730158735,0.4107142857142857,12895.619047619048,27.488095238095237,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,700000.0,0.23341163763066203,0.40219582482993194,0.4226190476190476,14296.255952380952,30.523809523809526,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,800000.0,0.23385725609756097,0.4027868005952381,0.4226190476190476,15865.797619047618,33.845238095238095,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,900000.0,0.22830722899728997,0.4147927976190476,0.43452380952380953,17757.910714285714,37.56547619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,45,1000000.0,0.22827603658536585,0.41520727380952377,0.43452380952380953,19316.535714285714,41.13095238095238,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.3,0.5,0.0
61,exp_tail_current,46,100000.0,0.17533170731707318,0.31880464285714283,0.3630952380952381,4429.059523809524,8.994047619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,200000.0,0.20211905487804877,0.34778934523809524,0.38095238095238093,6632.607142857143,13.654761904761905,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,300000.0,0.2135355081300813,0.37080013888888885,0.39880952380952384,8402.815476190477,17.56547619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,400000.0,0.22362298780487805,0.3664537648809524,0.39285714285714285,10561.35119047619,22.160714285714285,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,500000.0,0.22517128048780488,0.38017235714285713,0.40476190476190477,12294.77380952381,26.071428571428573,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,600000.0,0.23231993902439024,0.38814384920634926,0.4107142857142857,13542.261904761905,29.261904761904763,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,700000.0,0.2320265679442509,0.4011591921768708,0.4226190476190476,15021.89880952381,32.339285714285715,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,800000.0,0.23265646341463414,0.40776926339285713,0.42857142857142855,16641.73214285714,35.86904761904762,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,900000.0,0.23311883468834688,0.4137669444444444,0.43452380952380953,18681.178571428572,39.916666666666664,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,46,1000000.0,0.23339862195121952,0.420308,0.44047619047619047,20168.190476190477,43.583333333333336,shifted_exponential,bounded_identity,0.2,5.0,0.0,1.5,0.5,0.0
61,exp_tail_current,47,100000.0,0.18394682926829267,0.31330017857142856,0.3630952380952381,4979.505952380952,10.113095238095237,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,200000.0,0.2111660975609756,0.35034604166666666,0.3869047619047619,7311.744047619048,15.494047619047619,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,300000.0,0.21703560975609756,0.35597029761904764,0.3869047619047619,9280.339285714286,19.726190476190474,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,400000.0,0.22738591463414634,0.37554279761904763,0.40476190476190477,11687.642857142857,25.226190476190474,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,500000.0,0.22895067073170733,0.38355398809523805,0.4107142857142857,13580.14880952381,29.50595238095238,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,600000.0,0.22985899390243902,0.39185499999999995,0.4166666666666667,14887.0,32.80952380952381,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,700000.0,0.22958881533101044,0.40526387755102045,0.42857142857142855,16315.285714285714,36.023809523809526,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,800000.0,0.23640253810975612,0.40605750744047614,0.42857142857142855,18011.136904761905,40.00595238095238,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,900000.0,0.23709154471544716,0.4179056349206349,0.44047619047619047,20313.5,44.732142857142854,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,47,1000000.0,0.2246900731707317,0.4182300416666666,0.44047619047619047,22246.14880952381,49.29761904761905,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0
61,exp_tail_current,48,100000.0,0.18468475609756096,0.29192303571428574,0.3630952380952381,7117.2202380952385,20.910714285714285,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.5,0.0
