grid,grid_config_id,divisor,splits,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_utility_mean,train_utility_ci_low,train_utility_ci_high,train_utility_std,test_utility_mean,test_utility_ci_low,test_utility_ci_high,test_utility_std,test_accuracy_mean,test_accuracy_ci_low,test_accuracy_ci_high,test_accuracy_std,test_chars_mean,test_chars_ci_low,test_chars_ci_high,test_chars_std,test_opens_mean,test_opens_ci_low,test_opens_ci_high,test_opens_std
exp_tail_current,4,200000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.2692625914634147,0.20769496168548396,0.3308302212413454,0.04958477484005069,0.23942463095238095,0.14512827198253242,0.3337209899222295,0.07594353956163748,0.2702380952380952,0.1802333550037054,0.36024283547248503,0.07248719489700427,6162.692857142857,4442.101011198743,7883.284703086971,1385.7145318163236,12.41547619047619,8.38715597190011,16.44379640905227,3.2442917120924757
exp_tail_current,4,300000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.28738210975609757,0.2151001982070695,0.35966402130512565,0.058213745146508,0.25335820238095236,0.15940535407721057,0.34731105068469414,0.07566688608162705,0.28095238095238095,0.1935963264971429,0.36830843540761904,0.07035402055758279,8278.253571428571,5150.612016868874,11405.895125988269,2518.911363367429,16.98809523809524,11.133174091957462,22.843016384233017,4.715382868962713
exp_tail_current,4,400000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.29674135670731705,0.22144777917176434,0.37203493424286976,0.060639253167100844,0.26160225,0.1783394072546315,0.3448650927453685,0.06705746712944848,0.2880952380952381,0.21171510098476454,0.3644753752057117,0.061514336584589595,10597.195238095239,6279.089821245171,14915.300654945306,3477.676265959869,21.670238095238098,14.15592126360365,29.184554926872543,6.051811796512526
exp_tail_current,4,500000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.30043960731707314,0.21775196634429284,0.38312724828985345,0.06659421638414195,0.26623366428571427,0.17853554081571643,0.3539317877557121,0.0706295129736105,0.2916666666666667,0.2112114919167026,0.37212184141663074,0.06479625314606322,12716.501190476189,7123.604438158937,18309.39794279344,4504.356058006141,26.2,17.08917196957351,35.31082803042649,7.337595391028928
exp_tail_current,4,600000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.30302884552845527,0.22746055176522859,0.37859713929168193,0.06086050161118185,0.2682762361111111,0.17397863147699466,0.3625738407452276,0.07594454278333813,0.29285714285714287,0.2058143058121658,0.37989997990211993,0.07010176438303468,14748.544047619047,8132.818663613139,21364.269431624954,5328.112431041292,30.342857142857145,19.93581958494179,40.7498947007725,8.381524770767738
exp_tail_current,4,700000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.3035073327526132,0.22912519310515556,0.37788947240007087,0.059905207652844523,0.2732459727891156,0.18367660964755128,0.36281533593067994,0.07213655487405499,0.2976190476190476,0.2148216531667836,0.38041644207131164,0.06668260863811927,17061.152380952382,9688.69877902096,24433.605982883804,5937.559285440087,35.19285714285714,23.8502924035164,46.53542188219789,9.134971099870262
exp_tail_current,4,800000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.30295345274390245,0.23056121522206924,0.37534569026573567,0.05830259846992297,0.2760223794642857,0.17987018713501002,0.3721745717935614,0.0774381736672505,0.3,0.21091027580458138,0.3890897241954186,0.07175026764430555,19182.09642857143,10761.266879598566,27602.92597754429,6781.890721769125,39.56547619047619,26.873590397316363,52.25736198363602,10.221674955157246
exp_tail_current,4,900000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.30355409891598917,0.23085993859850867,0.37624825923346966,0.05854575829100503,0.27967689285714287,0.18675923942174888,0.37259454629253685,0.07483317030195931,0.3035714285714286,0.21785660225522757,0.38928625488762963,0.06903222324251905,21505.082142857143,11105.539166177665,31904.62511953662,8375.48885344492,44.175,28.88980452761624,59.46019547238376,12.310250997448483
exp_tail_current,4,1000000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.30835129756097557,0.23625566359213523,0.3804469315298159,0.05806372261186318,0.28572117380952383,0.18867612974192333,0.38276621787712434,0.07815725043811318,0.30952380952380953,0.2202197430115873,0.39882787603603176,0.0719228926999677,23802.635714285716,11513.816448920039,36091.45497965139,9897.056919700599,48.78214285714286,30.749689162799147,66.81459655148657,14.52281270974282
exp_tail_current,5,100000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,2.0,0.5,0.0,0.24099065853658538,0.17424283583387887,0.30773848123929193,0.053756751262230625,0.21650026190476188,0.12904061971257308,0.3039599040969507,0.07043744710220402,0.2583333333333333,0.17364430104967418,0.3430223656169924,0.06820607862205341,4183.307142857143,3508.8814365828857,4857.7328491314,543.1628099468984,8.23095238095238,6.097538229900128,10.364366532004631,1.7181895860220837
