variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_rayleigh_open5_conf20,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
reference_train_scale,llama3.1_8b,26,100000.0,0.5511969561110652,10705.245,10705.245
reference_train_scale,llama3.1_8b,26,500000.0,0.6153527735533295,29961.12,29961.12
reference_train_scale,llama3.1_8b,26,1000000.0,0.63,54599.65,54599.65
reference_train_scale,llama3.1_8b,26,5000000.0,0.6302125336680525,232202.005,232202.00500000003
reference_train_scale,llama3.1_8b,26,10000000.0,0.6025,447909.55,447909.55
reference_train_scale,llama3.1_8b,26,50000000.0,0.51,2042873.515,2042873.5149999997
local_exp_open5_conf06,llama3.1_8b,26,100000.0,0.5246729113126947,12195.94,12195.94
local_exp_open5_conf06,llama3.1_8b,26,500000.0,0.6065956772974775,24745.355,24745.355
local_exp_open5_conf06,llama3.1_8b,26,1000000.0,0.6097386552780002,51774.565,51774.565
local_exp_open5_conf06,llama3.1_8b,26,5000000.0,0.6307332444235244,231508.915,231508.915
local_exp_open5_conf06,llama3.1_8b,26,10000000.0,0.62,452180.87,452180.87
local_exp_open5_conf06,llama3.1_8b,26,50000000.0,0.51,2044210.595,2044210.595
local_rayleigh_open5_conf12,llama3.1_8b,26,100000.0,0.549007245945164,13128.73,13128.73
local_rayleigh_open5_conf12,llama3.1_8b,26,500000.0,0.6359402736304902,37112.14,37112.14
local_rayleigh_open5_conf12,llama3.1_8b,26,1000000.0,0.5752216507389454,71944.905,71944.905
local_rayleigh_open5_conf12,llama3.1_8b,26,5000000.0,0.6240394816823445,226234.04,226234.04
local_rayleigh_open5_conf12,llama3.1_8b,26,10000000.0,0.5975,405106.315,405106.315
local_rayleigh_open5_conf12,llama3.1_8b,26,50000000.0,0.51,2042817.6,2042817.6
local_rayleigh_open5_conf14,llama3.1_8b,26,100000.0,0.5541437810524673,13737.535,13737.534999999998
local_rayleigh_open5_conf14,llama3.1_8b,26,500000.0,0.6211400001745855,42878.05,42878.05
local_rayleigh_open5_conf14,llama3.1_8b,26,1000000.0,0.6031905219804345,86128.27,86128.27
local_rayleigh_open5_conf14,llama3.1_8b,26,5000000.0,0.6075,250332.685,250332.685
local_rayleigh_open5_conf14,llama3.1_8b,26,10000000.0,0.6,438122.345,438122.345
local_rayleigh_open5_conf14,llama3.1_8b,26,50000000.0,0.51,2044210.595,2044210.595
local_rayleigh_open5_conf16,llama3.1_8b,26,100000.0,0.561689080803614,14740.76,14740.76
local_rayleigh_open5_conf16,llama3.1_8b,26,500000.0,0.5824830938799737,54626.61,54626.61
local_rayleigh_open5_conf16,llama3.1_8b,26,1000000.0,0.5999783996685977,97852.32,97852.32
local_rayleigh_open5_conf16,llama3.1_8b,26,5000000.0,0.6265700387377487,271768.075,271768.075
local_rayleigh_open5_conf16,llama3.1_8b,26,10000000.0,0.6275,464079.34,464079.34
local_rayleigh_open5_conf16,llama3.1_8b,26,50000000.0,0.51,2044210.595,2044210.595
local_rayleigh_open5_conf18,llama3.1_8b,26,100000.0,0.5767717681589193,15545.175,15545.175
local_rayleigh_open5_conf18,llama3.1_8b,26,500000.0,0.5770316285510394,64128.025,64128.02500000001
local_rayleigh_open5_conf18,llama3.1_8b,26,1000000.0,0.6025,108115.645,108115.645
local_rayleigh_open5_conf18,llama3.1_8b,26,5000000.0,0.63,301649.24,301649.24
local_rayleigh_open5_conf18,llama3.1_8b,26,10000000.0,0.6225,496535.245,496535.245
local_rayleigh_open5_conf18,llama3.1_8b,26,50000000.0,0.51,2044210.595,2044210.595
local_rayleigh_open5_conf20,llama3.1_8b,26,100000.0,0.5704413692643846,16702.16,16702.16
local_rayleigh_open5_conf20,llama3.1_8b,26,500000.0,0.6081996348966667,75644.73,75644.73
local_rayleigh_open5_conf20,llama3.1_8b,26,1000000.0,0.6125,121577.56,121577.56
local_rayleigh_open5_conf20,llama3.1_8b,26,5000000.0,0.6165213316288343,332081.96,332081.96
local_rayleigh_open5_conf20,llama3.1_8b,26,10000000.0,0.6322256937806238,535149.355,535149.355
local_rayleigh_open5_conf20,llama3.1_8b,26,50000000.0,0.51,2045740.585,2045740.585
reference_train_scale,llama3.1_8b,27,100000.0,0.5648872120313679,10210.015,10210.015
reference_train_scale,llama3.1_8b,27,500000.0,0.6267643881113635,31082.79,31082.79
reference_train_scale,llama3.1_8b,27,1000000.0,0.6422336170815294,56836.035,56836.035
