variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_halfnormal_open5_conf02,qwen2.5_7b,16,500000.0,0.5204483636487224,25435.855,25435.855
local_halfnormal_open5_conf02,qwen2.5_7b,16,1000000.0,0.4968883802549062,53670.815,53670.81500000001
local_halfnormal_open5_conf02,qwen2.5_7b,16,5000000.0,0.59,291340.47,291340.47
local_halfnormal_open5_conf02,qwen2.5_7b,16,10000000.0,0.6175,514573.545,514573.545
local_halfnormal_open5_conf02,qwen2.5_7b,16,50000000.0,0.5425,1943583.01,1943583.01
local_halfnormal_open5_conf04,qwen2.5_7b,16,100000.0,0.5154727870727556,12920.22,12920.22
local_halfnormal_open5_conf04,qwen2.5_7b,16,500000.0,0.4855763326557356,34282.42,34282.42
local_halfnormal_open5_conf04,qwen2.5_7b,16,1000000.0,0.5225232463633861,72497.61,72497.61
local_halfnormal_open5_conf04,qwen2.5_7b,16,5000000.0,0.6125,354800.515,354800.515
local_halfnormal_open5_conf04,qwen2.5_7b,16,10000000.0,0.612858525182113,598268.61,598268.61
local_halfnormal_open5_conf04,qwen2.5_7b,16,50000000.0,0.5425,1945238.325,1945238.325
local_halfnormal_open5_conf06,qwen2.5_7b,16,100000.0,0.5154432644472071,13540.205,13540.205
local_halfnormal_open5_conf06,qwen2.5_7b,16,500000.0,0.5018102659047488,45295.91,45295.91
local_halfnormal_open5_conf06,qwen2.5_7b,16,1000000.0,0.5456954329248273,91562.58,91562.58
local_halfnormal_open5_conf06,qwen2.5_7b,16,5000000.0,0.593293416989155,445530.235,445530.235
local_halfnormal_open5_conf06,qwen2.5_7b,16,10000000.0,0.6025,687319.395,687319.395
local_halfnormal_open5_conf06,qwen2.5_7b,16,50000000.0,0.5418989485045042,1947768.63,1947768.6299999997
local_halfnormal_open5_conf08,qwen2.5_7b,16,100000.0,0.5246274559794449,14216.335,14216.335
local_halfnormal_open5_conf08,qwen2.5_7b,16,500000.0,0.5430434433054181,58799.075,58799.075
local_halfnormal_open5_conf08,qwen2.5_7b,16,1000000.0,0.57289047685933,108063.82,108063.82
local_halfnormal_open5_conf08,qwen2.5_7b,16,5000000.0,0.605,506086.48,506086.48
local_halfnormal_open5_conf08,qwen2.5_7b,16,10000000.0,0.61,767856.575,767856.575
local_halfnormal_open5_conf08,qwen2.5_7b,16,50000000.0,0.54,1950654.61,1950654.61
reference_train_scale,qwen2.5_7b,17,100000.0,0.5428148574246034,10132.42,10132.42
reference_train_scale,qwen2.5_7b,17,500000.0,0.5962092624822496,27086.4,27086.4
reference_train_scale,qwen2.5_7b,17,1000000.0,0.59752518109693,49468.995,49468.995
reference_train_scale,qwen2.5_7b,17,5000000.0,0.5725,252203.365,252203.365
reference_train_scale,qwen2.5_7b,17,10000000.0,0.6075,468269.955,468269.955
reference_train_scale,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
local_exp_open5_conf06,qwen2.5_7b,17,100000.0,0.5655007053441805,10774.465,10774.465
local_exp_open5_conf06,qwen2.5_7b,17,500000.0,0.5631894866455065,27870.185,27870.185
local_exp_open5_conf06,qwen2.5_7b,17,1000000.0,0.6183153637731524,53289.89,53289.89
local_exp_open5_conf06,qwen2.5_7b,17,5000000.0,0.5867602683217489,269221.29,269221.29
local_exp_open5_conf06,qwen2.5_7b,17,10000000.0,0.6175,476220.79,476220.79
local_exp_open5_conf06,qwen2.5_7b,17,50000000.0,0.5053943200599424,1761234.08,1761234.08
local_halfnormal_open5_conf02,qwen2.5_7b,17,100000.0,0.5394857150683431,10246.51,10246.51
local_halfnormal_open5_conf02,qwen2.5_7b,17,500000.0,0.48820854751064763,34780.25,34780.25
